Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
2019-12-13 09:01:00,150.35,150.85,150.35,150.65,10403.0,,,,,,,,,,,,,,,
2019-12-13 09:02:00,150.55,150.7,150.25,150.4,618.0,,,,,,,,,,,,,,,
2019-12-13 09:03:00,150.2,150.2,149.95,149.95,492.0,,,,,,,,,,,,,,,
2019-12-13 09:04:00,150.25,150.45,149.95,150.45,1843.0,,,,,,,,,,,,,,,
2019-12-13 09:05:00,150.45,150.5,150.35,150.45,1556.0,,,,,,,,,,,,,,,
2019-12-13 09:06:00,150.4,150.4,150.4,150.4,100.0,,,,,,,,,,,,,,,
2019-12-13 09:07:00,150.35,150.65,150.3,150.65,1095.0,,,,,,,,,,,,,,,
2019-12-13 09:08:00,150.65,150.7,150.6,150.6,974.0,,,,,,,,,,,,,,,
2019-12-13 09:09:00,150.7,150.8,150.7,150.8,1511.0,,,,,,,,,,,,,,,
2019-12-13 09:10:00,150.8,150.8,150.75,150.8,290.0,,,,,,,,,,,,,,,
2019-12-13 09:11:00,150.85,150.9,150.75,150.8,3720.0,,,,,,,,,,,,,,,
2019-12-13 09:12:00,150.8,150.8,150.7,150.8,509.0,,,,,,,,,,,,,,,
2019-12-13 09:13:00,150.75,150.9,150.7,150.85,1769.0,,,,,,,,,,,,,,,
2019-12-13 09:14:00,150.9,150.9,150.8,150.8,727.0,,,,,,,,,,,,,,,
2019-12-13 09:15:00,150.75,150.8,150.55,150.55,681.0,,,,,,,,,,,,,,,
2019-12-13 09:16:00,150.65,150.85,150.65,150.85,728.0,,,,,,,,,,,,,,,
2019-12-13 09:17:00,150.8,150.95,150.8,150.95,4117.0,,,,,,,,,,,,,,,
2019-12-13 09:18:00,151.0,151.1,151.0,151.05,4370.0,,,,,,,,,,,,,,,
2019-12-13 09:19:00,151.05,151.05,150.9,150.9,1555.0,,,,,,,,,,,,,,,
2019-12-13 09:20:00,150.9,151.0,150.9,151.0,1217.0,,,,,,,,,,,,,,,
2019-12-13 09:21:00,151.0,151.1,150.85,150.85,1275.0,,,,,,,,,,,,,,,
2019-12-13 09:22:00,150.95,151.05,150.95,151.05,457.0,,,,,,,,,,,,,,,
2019-12-13 09:23:00,151.0,151.1,151.0,151.1,1000.0,,,,,,,,,,,,,,,
2019-12-13 09:24:00,151.15,151.15,151.1,151.15,1531.0,,,,,,,,,,,,,,,
2019-12-13 09:25:00,151.15,151.3,151.15,151.3,1908.0,,,,,,,,,,,,,,,
2019-12-13 09:26:00,151.25,151.35,151.25,151.25,1834.0,,,,,,,,,,,,,,,
2019-12-13 09:27:00,151.3,151.4,151.3,151.35,2433.0,,,,,,,,,,,,,,,
2019-12-13 09:28:00,151.35,151.35,151.3,151.35,876.0,,,,,,,,,,,,,,,
2019-12-13 09:29:00,151.35,151.5,151.35,151.4,3931.0,,,,,,,,,,,,,,,
2019-12-13 09:30:00,151.4,151.4,151.25,151.25,1214.0,,,,,,,,,,,,,,,
2019-12-13 09:31:00,151.25,151.3,151.1,151.1,754.0,,,,,,,,,,,,,,,
2019-12-13 09:32:00,151.15,151.15,151.1,151.15,455.0,,,,,,,,,,,,,,,
2019-12-13 09:33:00,151.15,151.15,151.15,151.15,358.0,,,,,,,,,,,,,,,
2019-12-13 09:34:00,151.15,151.3,151.15,151.3,1126.0,,,,,,,,,,,,,,,
2019-12-13 09:35:00,151.35,151.35,151.3,151.35,293.0,,,,,,,,,,,,,,,
2019-12-13 09:36:00,151.35,151.4,151.35,151.35,945.0,,,,,,,,,,,,,,,
2019-12-13 09:37:00,151.35,151.35,151.3,151.3,624.0,,,,,,,,,,,,,,,
2019-12-13 09:38:00,151.3,151.35,151.1,151.1,1316.0,,,,,,,,,,,,,,,
2019-12-13 09:39:00,151.15,151.2,151.15,151.2,323.0,,,,,,,,,,,,,,,
2019-12-13 09:40:00,151.15,151.15,151.05,151.05,472.0,,,,,,,,,,,,,,,
2019-12-13 09:41:00,151.1,151.15,151.05,151.05,651.0,,,,,,,,,,,,,,,
2019-12-13 09:42:00,151.15,151.2,151.1,151.2,515.0,,,,,,,,,,,,,,,
2019-12-13 09:43:00,151.25,151.25,151.2,151.25,1002.0,,,,,,,,,,,,,,,
2019-12-13 09:44:00,151.3,151.35,151.3,151.3,638.0,,,,,,,,,,,,,,,
