Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header_x,release time_x,article content_x,formatted date_x,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,header_y,release time_y,article content_y,formatted date_y,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,header,release time,article content,formatteddate,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2020-04-28 09:01:00,17.7,17.75,17.6,17.6,45608.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:02:00,17.602,17.632,17.526,17.526,17700.0,-0.1739999999999995,0,-27908.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:03:00,17.555999999999994,17.73,17.526,17.674,3091.0,0.07199999999999918,1,-14609.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:04:00,17.592,17.674,17.488,17.508,2605.0,-0.04799999999999826,0,-486.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:05:00,17.56,17.682000000000006,17.56,17.682000000000006,3791.0,0.09000000000000341,1,1186.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:06:00,17.6,17.628,17.582,17.628,779.0,0.06800000000000139,1,-3012.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:07:00,17.574,17.632,17.546,17.572,3362.0,-0.028000000000002245,0,2583.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:08:00,17.572,17.588,17.54,17.588,4320.0,0.013999999999999345,1,958.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:09:00,17.596,17.656,17.596,17.656,2549.0,0.08399999999999963,1,-1771.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:10:00,17.65,17.7,17.632,17.692,4114.0,0.09600000000000007,1,1565.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:11:00,17.69,17.722,17.69,17.712,2895.0,0.062000000000001165,1,-1219.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:12:00,17.736,17.736,17.7,17.71,1932.0,0.01999999999999957,1,-963.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:13:00,17.695999999999994,17.78,17.695999999999994,17.772000000000006,2284.0,0.036000000000001364,1,352.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:14:00,17.766,17.776,17.746,17.77,1453.0,0.07400000000000162,1,-831.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:15:00,17.76,17.768,17.68,17.68,5485.0,-0.08599999999999852,0,4032.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:16:00,17.68,17.68,17.62,17.656,5121.0,-0.10400000000000276,0,-364.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:17:00,17.66,17.704,17.66,17.698,3218.0,0.018000000000000682,1,-1903.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:18:00,17.67,17.682000000000006,17.612000000000005,17.612000000000005,2985.0,-0.04799999999999826,0,-233.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:19:00,17.646,17.646,17.53,17.544,7582.0,-0.12600000000000122,0,4597.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:20:00,17.57,17.578,17.554000000000002,17.576,2005.0,-0.07000000000000027,0,-5577.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:21:00,17.586,17.63,17.586,17.63,7113.0,0.05999999999999873,1,5108.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:22:00,17.61,17.618,17.582,17.61,4722.0,0.02400000000000091,1,-2391.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:23:00,17.618,17.625999999999994,17.56,17.616,5671.0,0.006000000000000227,1,949.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:24:00,17.612000000000005,17.648,17.612000000000005,17.648,684.0,0.030000000000001137,1,-4987.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 09:25:00,17.614,17.62,17.554000000000002,17.554000000000002,1527.0,-0.05799999999999982,0,843.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
