Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded
2019-07-16 07:01:00,146.6,146.65,146.1,146.1,39332.0,0.0,0,0.0,0
2019-07-16 07:02:00,146.15,146.55,146.05,146.5,15651.0,-0.09999999999999432,0,-23681.0,0
2019-07-16 07:03:00,146.55,146.55,146.35,146.35,4728.0,0.19999999999998863,1,-10923.0,0
2019-07-16 07:04:00,146.55,146.75,146.55,146.7,14452.0,0.14999999999997726,1,9724.0,1
2019-07-16 07:05:00,146.65,146.7,146.6,146.6,1469.0,0.04999999999998295,1,-12983.0,0
2019-07-16 07:06:00,146.6,146.75,146.45,146.75,13250.0,0.09999999999999432,1,11781.0,1
2019-07-16 07:07:00,146.65,146.7,146.6,146.6,5634.0,0.0,0,-7616.0,0
2019-07-16 07:08:00,146.5,146.55,146.45,146.55,5279.0,-0.09999999999999432,0,-355.0,0
2019-07-16 07:09:00,146.5,146.55,146.5,146.55,2817.0,0.05000000000001137,1,-2462.0,0
2019-07-16 07:10:00,146.6,146.95,146.6,146.95,7387.0,0.44999999999998863,1,4570.0,1
2019-07-16 07:11:00,147.0,147.05,146.9,146.95,28445.0,0.3499999999999943,1,21058.0,1
2019-07-16 07:12:00,147.0,147.05,147.0,147.05,1243.0,0.05000000000001137,1,-27202.0,0
2019-07-16 07:13:00,146.95,146.95,146.75,146.8,6277.0,-0.19999999999998863,0,5034.0,1
2019-07-16 07:14:00,146.75,146.75,146.7,146.7,6474.0,-0.25,0,197.0,1
2019-07-16 07:15:00,146.65,146.7,146.65,146.7,1909.0,-0.05000000000001137,0,-4565.0,0
2019-07-16 07:16:00,146.7,146.75,146.6,146.65,3436.0,0.0,0,1527.0,1
2019-07-16 07:17:00,146.6,146.6,146.5,146.5,4791.0,-0.19999999999998863,0,1355.0,1
2019-07-16 07:18:00,146.5,146.5,146.5,146.5,443.0,-0.09999999999999432,0,-4348.0,0
2019-07-16 07:19:00,146.45,146.45,146.45,146.45,1515.0,-0.05000000000001137,0,1072.0,1
2019-07-16 07:20:00,146.5,146.5,146.4,146.45,11497.0,0.0,0,9982.0,1
2019-07-16 07:21:00,146.45,146.45,146.35,146.35,11160.0,-0.15000000000000568,0,-337.0,0
2019-07-16 07:22:00,146.4,146.45,146.4,146.45,2679.0,0.0,0,-8481.0,0
2019-07-16 07:23:00,146.5,146.55,146.5,146.55,5099.0,0.15000000000000568,1,2420.0,1
