Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-06-25 09:00:00,13.9,14.245,13.7,13.8,974317.0,0.0,0,0.0,0,-0.5532,-0.7535,0.0,0.1615,0.0,0.13199999999999998
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.9951,-0.9683,0.0,0.6908,0.0,0.10833333333333332
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,0.9795,-0.882,0.4939,0.8397,0.5,0.047777777777777766
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.9951,-0.9791,0.0,0.6908,0.0,0.10833333333333332
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.991,-0.6719,0.3818,0.9487,0.0,0.10595238095238096
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.9951,-0.9683,0.0,0.6908,0.0,0.10833333333333332
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,0.9795,-0.882,0.4939,0.8397,0.5,0.047777777777777766
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.9951,-0.9791,0.0,0.6908,0.0,0.10833333333333332
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.991,-0.6719,0.3818,0.9487,0.0,0.10595238095238096
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.9951,-0.9683,0.0,0.6908,0.0,0.10833333333333332
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,0.9795,-0.882,0.4939,0.8397,0.5,0.047777777777777766
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.9951,-0.9791,0.0,0.6908,0.0,0.10833333333333332
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.991,-0.6719,0.3818,0.9487,0.0,0.10595238095238096
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.9951,-0.9683,0.0,0.6908,0.0,0.10833333333333332
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,0.9795,-0.882,0.4939,0.8397,0.5,0.047777777777777766
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.9951,-0.9791,0.0,0.6908,0.0,0.10833333333333332
2020-06-25 10:00:00,13.81,14.385,13.805,14.175,435994.0,0.2750000000000004,1,-538323.0,0,-0.991,-0.6719,0.3818,0.9487,0.0,0.10595238095238096
2020-06-25 11:00:00,14.18,14.275,14.125,14.19,236960.0,0.37999999999999895,1,-199034.0,0,,,,,,
2020-06-25 12:00:00,14.2,14.3,14.105,14.3,282183.0,0.12000000000000098,1,45223.0,1,,,,,,
2020-06-25 13:00:00,14.3,14.325,14.115,14.145,471928.0,-0.054999999999999716,0,189745.0,1,,,,,,
2020-06-25 14:00:00,14.15,14.25,14.14,14.18,255951.0,-0.12000000000000098,0,-215977.0,0,,,,,,
2020-06-25 15:00:00,14.18,14.275,14.095,14.235,476363.0,0.08499999999999908,1,220412.0,1,,,,,,
2020-06-25 16:00:00,14.215,14.33,14.18,14.24,573569.0,0.0600000000000005,1,97206.0,1,,,,,,
2020-06-25 17:00:00,14.24,14.255,14.175,14.21,1215491.0,-0.004999999999999004,0,641922.0,1,,,,,,
