Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-06-26 09:00:00,14.4,14.5,14.045,14.285,410193.0,0.0,0,0.0,0,,,,,,
2020-06-26 10:00:00,14.285,14.31,14.075,14.255,404788.0,-0.14499999999999955,0,-5405.0,0,,,,,,
2020-06-26 11:00:00,14.25,14.305,14.19,14.25,184014.0,-0.035000000000000135,0,-220774.0,0,,,,,,
2020-06-26 12:00:00,14.26,14.38,14.24,14.37,239529.0,0.11999999999999922,1,55515.0,1,,,,,,
2020-06-26 13:00:00,14.365,14.435,14.215,14.23,248595.0,-0.029999999999999364,0,9066.0,1,-0.9389,-0.5126,0.2411,0.847,0.05,0.08787878787878789
2020-06-26 14:00:00,14.245,14.37,14.185,14.215,234179.0,-0.15000000000000036,0,-14416.0,0,-0.8169,0.997,0.4019,0.9468,0.0,0.10122779519331243
2020-06-26 14:00:00,14.245,14.37,14.185,14.215,234179.0,-0.15000000000000036,0,-14416.0,0,-0.9965,-0.7559,-0.5321,-0.8374,0.0,0.11285714285714288
2020-06-26 14:00:00,14.245,14.37,14.185,14.215,234179.0,-0.15000000000000036,0,-14416.0,0,-0.8169,0.997,0.4019,0.9468,0.0,0.10122779519331243
2020-06-26 14:00:00,14.245,14.37,14.185,14.215,234179.0,-0.15000000000000036,0,-14416.0,0,-0.9965,-0.7559,-0.5321,-0.8374,0.0,0.11285714285714288
2020-06-26 15:00:00,14.21,14.24,14.03,14.065,324523.0,-0.17999999999999972,0,90344.0,1,,,,,,
2020-06-26 16:00:00,14.055,14.055,13.775,13.9,537483.0,-0.3100000000000005,0,212960.0,1,,,,,,
2020-06-26 17:00:00,13.905,13.97,13.84,13.85,982582.0,-0.20500000000000007,0,445099.0,1,,,,,,
