Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-07-22 09:00:00,14.715,14.87,14.575,14.595,370125.0,0.0,0,0.0,0,-0.9951,-0.9522,0.1027,-0.5574,0.0,-0.04551282051282051
2020-07-22 09:00:00,14.715,14.87,14.575,14.595,370125.0,0.0,0,0.0,0,-0.9951,-0.9882,0.1027,-0.5994,0.0,-0.11944444444444445
2020-07-22 09:00:00,14.715,14.87,14.575,14.595,370125.0,0.0,0,0.0,0,-0.9951,-0.9522,0.1027,-0.5574,0.0,-0.04551282051282051
2020-07-22 09:00:00,14.715,14.87,14.575,14.595,370125.0,0.0,0,0.0,0,-0.9951,-0.9882,0.1027,-0.5994,0.0,-0.11944444444444445
2020-07-22 10:00:00,14.6,14.675,14.52,14.53,148107.0,-0.1850000000000005,0,-222018.0,0,,,,,,
2020-07-22 11:00:00,14.535,14.55,14.42,14.54,224450.0,-0.0600000000000005,0,76343.0,1,,,,,,
2020-07-22 12:00:00,14.53,14.58,14.405,14.505,308134.0,-0.029999999999999364,0,83684.0,1,,,,,,
2020-07-22 13:00:00,14.5,14.62,14.39,14.58,589927.0,0.05000000000000071,1,281793.0,1,,,,,,
2020-07-22 14:00:00,14.585,14.655,14.47,14.54,246924.0,0.03999999999999915,1,-343003.0,0,,,,,,
2020-07-22 15:00:00,14.535,14.6,14.485,14.57,237937.0,-0.015000000000000568,0,-8987.0,0,,,,,,
2020-07-22 16:00:00,14.565,14.7,14.545,14.685,294615.0,0.15000000000000036,1,56678.0,1,,,,,,
2020-07-22 17:00:00,14.69,14.705,14.6,14.705,1154891.0,0.14000000000000054,1,860276.0,1,,,,,,
