Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-05-20 09:00:00,11.57,11.57,10.735,10.805,977451.0,0.0,0,0.0,0,,,,,,
2020-05-20 10:00:00,10.81,11.105,10.77,11.045,600050.0,-0.5250000000000004,0,-377401.0,0,-0.9731,-0.997,0.0,0.9548,0.0,0.12242673992673993
2020-05-20 10:00:00,10.81,11.105,10.77,11.045,600050.0,-0.5250000000000004,0,-377401.0,0,0.5064,-0.9716,0.3818,-0.2263,0.0,-0.040909090909090916
2020-05-20 10:00:00,10.81,11.105,10.77,11.045,600050.0,-0.5250000000000004,0,-377401.0,0,-0.7336,-0.9757,0.3818,0.0772,0.0,-0.040909090909090916
2020-05-20 10:00:00,10.81,11.105,10.77,11.045,600050.0,-0.5250000000000004,0,-377401.0,0,-0.9731,-0.997,0.0,0.9548,0.0,0.12242673992673993
2020-05-20 10:00:00,10.81,11.105,10.77,11.045,600050.0,-0.5250000000000004,0,-377401.0,0,0.5064,-0.9716,0.3818,-0.2263,0.0,-0.040909090909090916
2020-05-20 10:00:00,10.81,11.105,10.77,11.045,600050.0,-0.5250000000000004,0,-377401.0,0,-0.7336,-0.9757,0.3818,0.0772,0.0,-0.040909090909090916
2020-05-20 10:00:00,10.81,11.105,10.77,11.045,600050.0,-0.5250000000000004,0,-377401.0,0,-0.9731,-0.997,0.0,0.9548,0.0,0.12242673992673993
2020-05-20 10:00:00,10.81,11.105,10.77,11.045,600050.0,-0.5250000000000004,0,-377401.0,0,0.5064,-0.9716,0.3818,-0.2263,0.0,-0.040909090909090916
2020-05-20 10:00:00,10.81,11.105,10.77,11.045,600050.0,-0.5250000000000004,0,-377401.0,0,-0.7336,-0.9757,0.3818,0.0772,0.0,-0.040909090909090916
2020-05-20 11:00:00,11.035,11.105,10.9,10.97,582088.0,0.16000000000000014,1,-17962.0,0,,,,,,
2020-05-20 12:00:00,10.965,11.34,10.965,11.235,473934.0,0.1999999999999993,1,-108154.0,0,,,,,,
2020-05-20 13:00:00,11.225,11.26,11.115,11.195,216557.0,0.23000000000000045,1,-257377.0,0,,,,,,
2020-05-20 14:00:00,11.2,11.33,11.175,11.3,242129.0,0.07500000000000108,1,25572.0,1,,,,,,
2020-05-20 15:00:00,11.3,11.48,11.28,11.355,534968.0,0.15500000000000114,1,292839.0,1,,,,,,
2020-05-20 16:00:00,11.365,11.57,11.325,11.515,426308.0,0.21499999999999986,1,-108660.0,0,,,,,,
2020-05-20 17:00:00,11.515,11.65,11.445,11.615,1897432.0,0.25,1,1471124.0,1,,,,,,
