Date,OPEN,HIGH,LOW,CLOSE,VOLUME
2020-06-19 08:00:00,151.85,151.9,150.3,151.4,77253.0
2020-06-19 09:00:00,151.35,151.7,150.9,151.15,19102.0
2020-06-19 10:00:00,151.2,151.35,149.65,149.75,110261.0
2020-06-19 11:00:00,149.85,150.65,149.8,149.95,14737.0
2020-06-19 12:00:00,150.0,150.05,149.65,150.0,21303.0
2020-06-19 13:00:00,150.0,150.0,149.4,149.5,34455.0
2020-06-19 14:00:00,149.45,150.4,149.3,150.2,46546.0
2020-06-19 15:00:00,150.2,151.1,150.05,150.75,34090.0
2020-06-19 16:00:00,150.8,151.7,150.6,151.7,390369.0
