Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-04-01 09:00:00,6.38,6.441,6.31,6.369,1429405.0,0.0,0,0.0,0,,,,,,
2020-04-01 10:00:00,6.37,6.421,6.3260000000000005,6.38,1181043.0,0.0,0,-248362.0,0,,,,,,
2020-04-01 11:00:00,6.3820000000000014,6.4110000000000005,6.345,6.394,577022.0,0.024000000000000018,1,-604021.0,0,,,,,,
2020-04-01 12:00:00,6.394,6.402,6.375,6.39,305185.0,0.007999999999999119,1,-271837.0,0,,,,,,
2020-04-01 13:00:00,6.392,6.399,6.352,6.3870000000000005,484388.0,-0.006999999999999672,0,179203.0,1,-0.9825,-0.9993,0.0,0.2484,0.0,0.12614425505050506
2020-04-01 13:00:00,6.392,6.399,6.352,6.3870000000000005,484388.0,-0.006999999999999672,0,179203.0,1,-0.9992,-1.0,0.0,-0.5994,0.25,0.16666666666666666
2020-04-01 13:00:00,6.392,6.399,6.352,6.3870000000000005,484388.0,-0.006999999999999672,0,179203.0,1,-0.9825,-0.9993,0.0,0.2484,0.0,0.12614425505050506
2020-04-01 13:00:00,6.392,6.399,6.352,6.3870000000000005,484388.0,-0.006999999999999672,0,179203.0,1,-0.9992,-1.0,0.0,-0.5994,0.25,0.16666666666666666
2020-04-01 14:00:00,6.386,6.399,6.352,6.354,465165.0,-0.038000000000000256,0,-19223.0,0,,,,,,
2020-04-01 15:00:00,6.355,6.359,6.2879999999999985,6.297999999999999,981661.0,-0.08800000000000098,0,516496.0,1,,,,,,
2020-04-01 16:00:00,6.296,6.425,6.291,6.42,1309586.0,0.0649999999999995,1,327925.0,1,,,,,,
2020-04-01 17:00:00,6.42,6.445,6.323,6.323,2813109.0,0.026999999999999247,1,1503523.0,1,,,,,,
