Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-09-12 09:01:00,143.4,143.5,143.3,143.5,154763.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,
2019-09-12 09:02:00,143.55,144.0,143.55,143.75,21699.0,0.3499999999999943,1,-133064.0,0,,,,,,,,,,,,,,,,,,,
2019-09-12 09:03:00,143.7,143.75,143.5,143.55,11116.0,0.0,0,-10583.0,0,,,,,,,,,,,,,,,,,,,
2019-09-12 09:04:00,143.6,143.6,143.45,143.5,13571.0,-0.19999999999998866,0,2455.0,1,,,,,,,,,,,,,,,,,,,
2019-09-12 09:05:00,143.5,143.65,143.5,143.65,2352.0,0.05000000000001137,1,-11219.0,0,,,,,,,,,,,,,,,,,,,
2019-09-12 09:06:00,143.55,143.65,143.4,143.55,11295.0,0.05000000000001137,1,8943.0,1,,,,,,,,,,,,,,,,,,,
2019-09-12 09:07:00,143.5,143.6,143.3,143.35,12850.0,-0.20000000000001705,0,1555.0,1,,,,,,,,,,,,,,,,,,,
2019-09-12 09:08:00,143.45,143.45,143.05,143.05,5153.0,-0.44999999999998863,0,-7697.0,0,,,,,,,,,,,,,,,,,,,
2019-09-12 09:09:00,143.0,143.1,142.95,143.1,13366.0,-0.3499999999999943,0,8213.0,1,,,,,,,,,,,,,,,,,,,
2019-09-12 09:10:00,143.05,143.2,143.05,143.15,16314.0,0.15000000000000568,1,2948.0,1,,,,,,,,,,,,,,,,,,,
2019-09-12 09:11:00,143.1,143.1,142.85,142.85,7379.0,-0.20000000000001705,0,-8935.0,0,,,,,,,,,,,,,,,,,,,
2019-09-12 09:12:00,142.9,142.95,142.8,142.85,20193.0,-0.25,0,12814.0,1,,,,,,,,,,,,,,,,,,,
2019-09-12 09:13:00,142.85,142.95,142.8,142.85,10882.0,-0.05000000000001137,0,-9311.0,0,,,,,,,,,,,,,,,,,,,
2019-09-12 09:14:00,142.85,142.9,142.8,142.85,10401.0,0.0,0,-481.0,0,,,,,,,,,,,,,,,,,,,
2019-09-12 09:15:00,142.85,142.85,142.7,142.7,8571.0,-0.15000000000000568,0,-1830.0,0,,,,,,,,,,,,,,,,,,,
2019-09-12 09:16:00,142.75,143.0,142.75,142.9,7537.0,0.05000000000001137,1,-1034.0,0,,,,,,,,,,,,,,,,,,,
