Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-06-23 09:00:00,36.995,37.705,36.355,37.635,1244871.0,0.0,0,0.0,0,,,,,,
2020-06-23 10:00:00,37.635,37.895,37.53,37.715,636225.0,0.720000000000006,1,-608646.0,0,,,,,,
2020-06-23 11:00:00,37.715,37.8,37.47,37.665,321634.0,0.030000000000001137,1,-314591.0,0,,,,,,
2020-06-23 12:00:00,37.68,37.81,37.565,37.695,320190.0,-0.02000000000000313,0,-1444.0,0,,,,,,
2020-06-23 13:00:00,37.655,37.725,37.47,37.65,356715.0,-0.030000000000001137,0,36525.0,1,,,,,,
2020-06-23 14:00:00,37.655,37.71,37.465,37.54,210398.0,-0.115000000000002,0,-146317.0,0,,,,,,
2020-06-23 15:00:00,37.545,37.59,37.035,37.295,491240.0,-0.35999999999999943,0,280842.0,1,,,,,,
2020-06-23 16:00:00,37.295,37.34,36.785,36.94,637619.0,-0.605000000000004,0,146379.0,1,,,,,,
2020-06-23 17:00:00,36.935,37.235,36.82,37.085,1434465.0,-0.21000000000000085,0,796846.0,1,0.6188,0.9769,0.0,0.8454,0.4,0.16016042780748665
2020-06-23 17:00:00,36.935,37.235,36.82,37.085,1434465.0,-0.21000000000000085,0,796846.0,1,0.9361,-0.8054,0.0,0.9007,0.4,0.16242424242424244
2020-06-23 17:00:00,36.935,37.235,36.82,37.085,1434465.0,-0.21000000000000085,0,796846.0,1,0.6188,0.9769,0.0,0.8454,0.4,0.16016042780748665
2020-06-23 17:00:00,36.935,37.235,36.82,37.085,1434465.0,-0.21000000000000085,0,796846.0,1,0.9361,-0.8054,0.0,0.9007,0.4,0.16242424242424244
