Date,OPEN,HIGH,LOW,CLOSE,VOLUME
2020-07-30 07:01:00,158.6,158.6,158.3,158.4,25436.0
2020-07-30 07:02:00,158.4,158.4,158.4,158.4,200.0
2020-07-30 07:03:00,158.25,158.35,158.15,158.25,4656.0
2020-07-30 07:04:00,158.25,158.35,158.2,158.2,7315.0
2020-07-30 07:05:00,158.25,158.7,158.2,158.7,17080.0
2020-07-30 07:06:00,158.65,158.75,158.3,158.75,15455.0
2020-07-30 07:07:00,158.75,158.8,158.55,158.6,7055.0
2020-07-30 07:08:00,158.7,158.8,158.55,158.75,13139.0
2020-07-30 07:09:00,158.7,158.85,158.6,158.75,16216.0
2020-07-30 07:10:00,158.85,158.9,158.7,158.85,8761.0
2020-07-30 07:11:00,158.9,159.0,158.75,158.9,26955.0
2020-07-30 07:12:00,158.9,158.95,158.85,158.9,16434.0
2020-07-30 07:13:00,158.85,158.85,158.75,158.85,8234.0
2020-07-30 07:14:00,158.9,159.0,158.85,159.0,3909.0
2020-07-30 07:15:00,159.1,159.1,159.05,159.1,59614.0
2020-07-30 07:16:00,159.05,159.2,158.95,159.2,18117.0
2020-07-30 07:17:00,159.15,159.4,159.1,159.4,12464.0
2020-07-30 07:18:00,159.45,159.55,159.4,159.55,5535.0
2020-07-30 07:19:00,159.55,159.6,159.5,159.55,5372.0
2020-07-30 07:20:00,159.5,159.5,159.4,159.4,7421.0
2020-07-30 07:21:00,159.35,159.4,159.2,159.3,11663.0
2020-07-30 07:22:00,159.25,159.25,159.1,159.15,4862.0
2020-07-30 07:23:00,159.2,159.3,159.05,159.05,7503.0
2020-07-30 07:24:00,159.15,159.15,159.0,159.0,8827.0
2020-07-30 07:25:00,159.05,159.05,158.85,158.95,3716.0
2020-07-30 07:26:00,159.0,159.0,158.85,158.85,7128.0
2020-07-30 07:27:00,158.95,159.05,158.9,159.05,9641.0
2020-07-30 07:28:00,159.05,159.15,159.05,159.05,7313.0
2020-07-30 07:29:00,159.0,159.05,158.85,159.0,19230.0
2020-07-30 07:30:00,159.05,159.1,159.0,159.05,13158.0
2020-07-30 07:31:00,159.0,159.0,158.85,158.9,12648.0
2020-07-30 07:32:00,158.9,158.95,158.75,158.75,12851.0
2020-07-30 07:33:00,158.75,158.75,158.55,158.55,6725.0
2020-07-30 07:34:00,158.55,158.6,158.55,158.6,15845.0
2020-07-30 07:35:00,158.6,158.6,158.5,158.6,23180.0
2020-07-30 07:36:00,158.55,158.6,158.5,158.55,15058.0
2020-07-30 07:37:00,158.55,158.65,158.55,158.65,31927.0
2020-07-30 07:38:00,158.65,158.75,158.5,158.5,51179.0
2020-07-30 07:39:00,158.55,158.7,158.35,158.65,73452.0
2020-07-30 07:40:00,158.65,158.8,158.6,158.8,19322.0
2020-07-30 07:41:00,158.8,158.85,158.75,158.8,3383.0
2020-07-30 07:42:00,158.8,158.9,158.75,158.9,3366.0
2020-07-30 07:43:00,158.95,159.35,158.95,159.15,56727.0
2020-07-30 07:44:00,159.15,159.2,159.05,159.2,4595.0
2020-07-30 07:45:00,159.25,159.25,159.15,159.25,2904.0
2020-07-30 07:46:00,159.2,159.25,159.15,159.2,9225.0
2020-07-30 07:47:00,159.2,159.35,159.2,159.3,13328.0
2020-07-30 07:48:00,159.35,159.4,159.3,159.35,7805.0
2020-07-30 07:49:00,159.4,159.4,159.25,159.25,9505.0
2020-07-30 07:50:00,159.25,159.3,159.2,159.25,7698.0
2020-07-30 07:51:00,159.2,159.2,159.0,159.0,4337.0
2020-07-30 07:52:00,159.05,159.05,159.05,159.05,2293.0
2020-07-30 07:53:00,159.05,159.2,159.0,159.2,3173.0
2020-07-30 07:54:00,159.25,159.3,159.25,159.25,10109.0
2020-07-30 07:55:00,159.25,159.35,159.25,159.25,5178.0
2020-07-30 07:56:00,159.3,159.3,159.2,159.25,4660.0
2020-07-30 07:57:00,159.25,159.25,159.2,159.2,413.0
2020-07-30 07:58:00,159.2,159.3,159.2,159.3,10432.0
2020-07-30 07:59:00,159.3,159.35,159.3,159.3,2899.0
2020-07-30 08:00:00,159.4,159.5,159.35,159.35,64562.0
