Date,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-11-20 09:00:00,22.52,22.61,22.4,22.42,358853.0
2019-11-20 10:00:00,22.42,22.55,22.37,22.45,346361.0
2019-11-20 11:00:00,22.45,22.5,22.4,22.42,170113.0
2019-11-20 12:00:00,22.42,22.53,22.37,22.51,186351.0
2019-11-20 13:00:00,22.51,22.58,22.48,22.53,182570.0
2019-11-20 14:00:00,22.53,22.56,22.48,22.49,279375.0
2019-11-20 15:00:00,22.49,22.56,22.48,22.53,333004.0
2019-11-20 16:00:00,22.53,22.58,22.45,22.54,320228.0
2019-11-20 17:00:00,22.54,22.55,22.5,22.5,1048375.0
