Date,OPEN,HIGH,LOW,CLOSE,VOLUME
2020-01-20 08:00:00,153.0,160.0,140.0,157.0,205800.0
2020-01-20 09:00:00,159.2,160.05,158.6,159.65,233185.0
2020-01-20 10:00:00,159.7,160.35,159.5,160.25,205654.0
2020-01-20 11:00:00,160.3,160.4,160.1,160.15,137263.0
2020-01-20 12:00:00,160.15,160.45,160.05,160.45,87796.0
2020-01-20 13:00:00,160.45,161.1,160.45,160.65,197020.0
2020-01-20 14:00:00,160.7,160.7,160.1,160.25,110248.0
2020-01-20 15:00:00,160.25,161.15,160.1,161.15,232310.0
2020-01-20 16:00:00,161.1,161.15,160.6,160.8,211148.0
2020-01-20 17:00:00,160.75,160.8,160.4,160.4,768160.0
