url,header,release time,article content,formatted date,article_content_tokens,article_content_lemma,article_content_cleaned_of_stop_words,token_vector_norm,article_content_ngramm
https://www.reuters.com/article/us-fiat-chrysler-credit/fiat-chrysler-draws-down-on-6-25-billion-euro-credit-facility-idUSKCN2233C1,['Fiat Chrysler draws down on 6.25 billion euro credit facility'],"['April 21, 2020 /  10:38 PM / in 13 days']","['(Reuters) - Fiat Chrysler Automobiles N.V. (', ') (', ') said on Tuesday it had drawn down on a 6.25 billion euro ($6.79 billion) credit line to buffer its cash reserves during the uncertainty around the coronavirus health crisis. ', 'The funds from the revolving credit facility, originally signed in June 2015, add to the 1.5 billion euros Fiat Chrysler has drawn down from other credit lines. ', 'The outbreak has pummeled vehicle sales and production for automakers across the world, forcing many to take out multi-billion dollar loans to ride out what is likely to be a deep global recession. ', 'Ford Motor Co (', ') has drawn down over $15 billion from revolving credit lines and last week raised $8 billion from corporate debt investors to shore up its cash. ', 'General Motors Co (', ') has entered into a 364-day revolving credit agreement of $1.95 billion, which the company said will be exclusively used by its financial services business. ', 'Earlier this month Fiat Chrysler said it had agreed to a  new 3.5 bln euro credit facility with two banks, which remains undrawn. ', '($1 = 0.9211 euros) ', 'Reporting by Uday Sampath in Bengaluru; Editing by Bernard Orr']",2020-04-21 22:38:00,"['[', ""'"", '(', 'Reuters', ')', '-', 'Fiat', 'Chrysler', 'Automobiles', 'N.V.', '(', ""'"", ',', ""'"", ')', '(', ""'"", ',', ""'"", ')', 'said', 'on', 'Tuesday', 'it', 'had', 'drawn', 'down', 'on', 'a', '6.25', 'billion', 'euro', '(', '$', '6.79', 'billion', ')', 'credit', 'line', 'to', 'buffer', 'its', 'cash', 'reserves', 'during', 'the', 'uncertainty', 'around', 'the', 'coronavirus', 'health', 'crisis', '.', ""'"", ',', ""'"", 'The', 'funds', 'from', 'the', 'revolving', 'credit', 'facility', ',', 'originally', 'signed', 'in', 'June', '2015', ',', 'add', 'to', 'the', '1.5', 'billion', 'euros', 'Fiat', 'Chrysler', 'has', 'drawn', 'down', 'from', 'other', 'credit', 'lines', '.', ""'"", ',', ""'"", 'The', 'outbreak', 'has', 'pummeled', 'vehicle', 'sales', 'and', 'production', 'for', 'automakers', 'across', 'the', 'world', ',', 'forcing', 'many', 'to', 'take', 'out', 'multi', '-', 'billion', 'dollar', 'loans', 'to', 'ride', 'out', 'what', 'is', 'likely', 'to', 'be', 'a', 'deep', 'global', 'recession', '.', ""'"", ',', ""'"", 'Ford', 'Motor', 'Co', '(', ""'"", ',', ""'"", ')', 'has', 'drawn', 'down', 'over', '$', '15', 'billion', 'from', 'revolving', 'credit', 'lines', 'and', 'last', 'week', 'raised', '$', '8', 'billion', 'from', 'corporate', 'debt', 'investors', 'to', 'shore', 'up', 'its', 'cash', '.', ""'"", ',', ""'"", 'General', 'Motors', 'Co', '(', ""'"", ',', ""'"", ')', 'has', 'entered', 'into', 'a', '364-day', 'revolving', 'credit', 'agreement', 'of', '$', '1.95', 'billion', ',', 'which', 'the', 'company', 'said', 'will', 'be', 'exclusively', 'used', 'by', 'its', 'financial', 'services', 'business', '.', ""'"", ',', ""'"", 'Earlier', 'this', 'month', 'Fiat', 'Chrysler', 'said', 'it', 'had', 'agreed', 'to', 'a', ' ', 'new', '3.5', 'bln', 'euro', 'credit', 'facility', 'with', 'two', 'banks', ',', 'which', 'remains', 'undrawn', '.', ""'"", ',', ""'"", '(', '$', '1', '=', '0.9211', 'euros', ')', ""'"", ',', ""'"", 'Reporting', 'by', 'Uday', 'Sampath', 'in', 'Bengaluru', ';', 'Editing', 'by', 'Bernard', 'Orr', ""'"", ']']","['[', ""'"", '(', 'Reuters', ')', '-', 'Fiat', 'Chrysler', 'Automobiles', 'N.V.', '(', ""'"", ',', ""'"", ')', '(', ""'"", ',', ""'"", ')', 'say', 'on', 'Tuesday', '-PRON-', 'have', 'draw', 'down', 'on', 'a', '6.25', 'billion', 'euro', '(', '$', '6.79', 'billion', ')', 'credit', 'line', 'to', 'buffer', '-PRON-', 'cash', 'reserve', 'during', 'the', 'uncertainty', 'around', 'the', 'coronavirus', 'health', 'crisis', '.', ""'"", ',', ""'"", 'the', 'fund', 'from', 'the', 'revolving', 'credit', 'facility', ',', 'originally', 'sign', 'in', 'June', '2015', ',', 'add', 'to', 'the', '1.5', 'billion', 'euro', 'Fiat', 'Chrysler', 'have', 'draw', 'down', 'from', 'other', 'credit', 'line', '.', ""'"", ',', ""'"", 'the', 'outbreak', 'have', 'pummel', 'vehicle', 'sale', 'and', 'production', 'for', 'automaker', 'across', 'the', 'world', ',', 'force', 'many', 'to', 'take', 'out', 'multi', '-', 'billion', 'dollar', 'loan', 'to', 'ride', 'out', 'what', 'be', 'likely', 'to', 'be', 'a', 'deep', 'global', 'recession', '.', ""'"", ',', ""'"", 'Ford', 'Motor', 'Co', '(', ""'"", ',', ""'"", ')', 'have', 'draw', 'down', 'over', '$', '15', 'billion', 'from', 'revolve', 'credit', 'line', 'and', 'last', 'week', 'raise', '$', '8', 'billion', 'from', 'corporate', 'debt', 'investor', 'to', 'shore', 'up', '-PRON-', 'cash', '.', ""'"", ',', ""'"", 'General', 'Motors', 'Co', '(', ""'"", ',', ""'"", ')', 'have', 'enter', 'into', 'a', '364-day', 'revolving', 'credit', 'agreement', 'of', '$', '1.95', 'billion', ',', 'which', 'the', 'company', 'say', 'will', 'be', 'exclusively', 'use', 'by', '-PRON-', 'financial', 'service', 'business', '.', ""'"", ',', ""'"", 'earlier', 'this', 'month', 'Fiat', 'Chrysler', 'say', '-PRON-', 'have', 'agree', 'to', 'a', ' ', 'new', '3.5', 'bln', 'euro', 'credit', 'facility', 'with', 'two', 'bank', ',', 'which', 'remain', 'undrawn', '.', ""'"", ',', ""'"", '(', '$', '1', '=', '0.9211', 'euro', ')', ""'"", ',', ""'"", 'reporting', 'by', 'Uday', 'Sampath', 'in', 'Bengaluru', ';', 'editing', 'by', 'Bernard', 'Orr', ""'"", ']']","['[', ""'"", '(', 'Reuters', ')', '-', 'Fiat', 'Chrysler', 'Automobiles', 'N.V.', '(', ""'"", ',', ""'"", ')', '(', ""'"", ',', ""'"", ')', 'said', 'Tuesday', 'drawn', '6.25', 'billion', 'euro', '(', '$', '6.79', 'billion', ')', 'credit', 'line', 'buffer', 'cash', 'reserves', 'uncertainty', 'coronavirus', 'health', 'crisis', '.', ""'"", ',', ""'"", 'funds', 'revolving', 'credit', 'facility', ',', 'originally', 'signed', 'June', '2015', ',', 'add', '1.5', 'billion', 'euros', 'Fiat', 'Chrysler', 'drawn', 'credit', 'lines', '.', ""'"", ',', ""'"", 'outbreak', 'pummeled', 'vehicle', 'sales', 'production', 'automakers', 'world', ',', 'forcing', 'multi', '-', 'billion', 'dollar', 'loans', 'ride', 'likely', 'deep', 'global', 'recession', '.', ""'"", ',', ""'"", 'Ford', 'Motor', 'Co', '(', ""'"", ',', ""'"", ')', 'drawn', '$', '15', 'billion', 'revolving', 'credit', 'lines', 'week', 'raised', '$', '8', 'billion', 'corporate', 'debt', 'investors', 'shore', 'cash', '.', ""'"", ',', ""'"", 'General', 'Motors', 'Co', '(', ""'"", ',', ""'"", ')', 'entered', '364-day', 'revolving', 'credit', 'agreement', '$', '1.95', 'billion', ',', 'company', 'said', 'exclusively', 'financial', 'services', 'business', '.', ""'"", ',', ""'"", 'Earlier', 'month', 'Fiat', 'Chrysler', 'said', 'agreed', ' ', 'new', '3.5', 'bln', 'euro', 'credit', 'facility', 'banks', ',', 'remains', 'undrawn', '.', ""'"", ',', ""'"", '(', '$', '1', '=', '0.9211', 'euros', ')', ""'"", ',', ""'"", 'Reporting', 'Uday', 'Sampath', 'Bengaluru', ';', 'Editing', 'Bernard', 'Orr', ""'"", ']']","[19.173157, 17.38021, 19.80354, 21.00918, 19.480747, 19.53628, 20.729538, 20.468578, 21.08242, 22.267149, 20.336601, 16.976923, 19.194221, 19.878136, 21.034122, 19.743933, 19.326324, 18.357738, 20.757965, 20.574818, 21.706821, 21.759146, 22.249905, 23.646772, 26.602568, 21.023275, 20.871897, 19.383894, 21.309261, 22.329025, 23.15723, 20.387968, 21.704327, 22.392288, 24.656952, 23.224, 22.332985, 19.982758, 19.581825, 21.873215, 23.85116, 24.920898, 20.645184, 21.311256, 23.961119, 21.076387, 18.65311, 20.912457, 20.208946, 19.306746, 19.305267, 20.242199, 20.147589, 19.772995, 19.435207, 19.802464, 22.76528, 19.27876, 22.175228, 21.59907, 20.620039, 20.117622, 19.104652, 20.930378, 19.650532, 22.694216, 20.328547, 24.19137, 21.382084, 20.50582, 19.680058, 21.801237, 21.340557, 22.51505, 20.85144, 21.38312, 21.757872, 21.437342, 22.854437, 22.607729, 21.236824, 21.88918, 21.36636, 21.55181, 20.964455, 21.539038, 20.258224, 19.531723, 19.515785, 21.818611, 20.418653, 23.045052, 22.783329, 21.889524, 22.743612, 25.138712, 19.302082, 21.22492, 20.429428, 21.534994, 23.184912, 18.212198, 23.83358, 23.170568, 20.670519, 23.349298, 24.729565, 19.96697, 22.772043, 20.66993, 22.128935, 20.286018, 21.205362, 22.906807, 25.531609, 20.802015, 21.310993, 26.574377, 22.612282, 23.659384, 25.933662, 22.86045, 22.033318, 21.497059, 21.61335, 19.044298, 20.046726, 20.008722, 19.87884, 21.381557, 20.914516, 19.439714, 20.23586, 17.220306, 19.227388, 19.662043, 19.77928, 24.185076, 22.21832, 20.989382, 20.304691, 23.245049, 23.884684, 25.44651, 22.441845, 23.09219, 22.028229, 22.125534, 24.074856, 20.973701, 21.348541, 22.48753, 22.236628, 24.10482, 25.629831, 23.02022, 21.59869, 21.927038, 21.13108, 22.027155, 23.729107, 24.07737, 23.382084, 18.93417, 19.53405, 20.354942, 19.236994, 18.802284, 22.00121, 20.29211, 19.268225, 20.350018, 16.964, 19.265648, 19.84045, 19.635065, 23.5943, 23.522036, 20.770393, 21.317453, 22.083548, 21.355389, 20.632336, 20.04198, 24.438812, 22.206232, 26.57863, 23.377699, 21.543715, 24.100653, 21.181229, 22.18803, 22.347918, 23.687918, 23.889238, 26.326223, 23.96316, 24.217527, 23.057713, 21.200819, 19.43359, 17.48811, 20.644688, 20.154297, 19.293646, 18.872124, 20.316505, 23.085644, 20.707243, 21.132662, 21.254374, 22.464928, 24.73739, 23.677628, 23.082516, 21.463076, 22.991463, 20.418602, 20.25779, 22.554298, 17.363277, 19.383041, 20.050133, 17.870365, 21.352375, 23.145964, 21.868368, 22.331404, 24.982077, 25.541193, 19.943415, 19.90548, 19.705822, 19.30329, 21.206875, 21.13626, 22.236334, 22.819563, 20.282932, 20.167057, 18.79773, 20.596794, 19.392572, 19.788723, 18.68036, 23.625757, 23.467607, 22.190641, 20.805946, 22.609259, 23.327719, 22.64502, 21.948788, 21.761333, 22.64112, 20.531368, 19.988272, 22.483015]","['[', ""'"", '(', 'Reuters', ')', '-', 'Fiat', 'Chrysler', 'Automobiles', 'N.V.', '(', ""'"", ',', ""'"", ')', '(', ""'"", ',', ""'"", ')', 'said', 'Tuesday', 'drawn_6.25', 'billion', 'euro', '(', '$', '6.79', 'billion', ')', 'credit', 'line_buffer', 'cash_reserves', 'uncertainty', 'coronavirus', 'health', 'crisis', '.', ""'"", ',', ""'"", 'funds_revolving', 'credit', 'facility', ',', 'originally_signed', 'June_2015', ',', 'add_1.5', 'billion', 'euros', 'Fiat', 'Chrysler', 'drawn', 'credit', 'lines', '.', ""'"", ',', ""'"", 'outbreak_pummeled', 'vehicle', 'sales', 'production', 'automakers', 'world', ',', 'forcing_multi', '-', 'billion', 'dollar_loans', 'ride_likely', 'deep_global', 'recession', '.', ""'"", ',', ""'"", 'Ford_Motor', 'Co', '(', ""'"", ',', ""'"", ')', 'drawn', '$', '15', 'billion', 'revolving_credit', 'lines', 'week', 'raised', '$', '8', 'billion', 'corporate_debt', 'investors_shore', 'cash', '.', ""'"", ',', ""'"", 'General_Motors', 'Co', '(', ""'"", ',', ""'"", ')', 'entered_364-day', 'revolving_credit', 'agreement', '$', '1.95', 'billion', ',', 'company', 'said', 'exclusively_financial', 'services_business', '.', ""'"", ',', ""'"", 'Earlier_month', 'Fiat', 'Chrysler', 'said', 'agreed', ' ', 'new_3.5', 'bln', 'euro', 'credit', 'facility', 'banks', ',', 'remains_undrawn', '.', ""'"", ',', ""'"", '(', '$', '1_=', '0.9211', 'euros', ')', ""'"", ',', ""'"", 'Reporting', 'Uday_Sampath', 'Bengaluru', ';', 'Editing', 'Bernard_Orr', ""'"", ']']"
https://www.reuters.com/article/us-health-coronavirus-fiat-chrysler/fiat-chrysler-plant-resumes-production-after-24-hour-halt-over-coronavirus-fears-idUSKBN2103BZ,['Fiat Chrysler plant resumes production after 24-hour halt over coronavirus fears'],"['March 13, 2020 /  9:19 PM / in 2 months']","['(Reuters) - Fiat Chrysler Automobiles NV (', ') (', ') said production at its assembly plant in Windsor, Ontario, which was halted for 24 hours over fears of an employee being possibly exposed to the coronavirus, has resumed on Friday afternoon.  ', '“There currently is one employee out on self-quarantine as a precaution because of possible secondary contact,” the company said in a statement. ', 'Starting Thursday afternoon, employees at the plant had refused to work. The company said the Ministry of Labour found the environment to be safe after visiting the plant and there are no confirmed cases of coronavirus at the location.  ', 'Fiat said on Thursday an employee had tested positive for COVID-19 at its Kokomo, Indiana transmission plant, but the location would remain open. ', 'The company will delay the reopening of two plants in southern Italy by two days until next Wednesday, having closed them this week to complete actions in response to the coronavirus outbreak. ', '(This story corrects paragraph 1 to say the employee was “possibly exposed to” the virus, and not “contracted”) ', 'Reporting by Ben Klayman in Detroit and Bharath Manjesh in Bengaluru; Editing by Arun Koyyur']",2020-03-13 21:19:00,"['[', ""'"", '(', 'Reuters', ')', '-', 'Fiat', 'Chrysler', 'Automobiles', 'NV', '(', ""'"", ',', ""'"", ')', '(', ""'"", ',', ""'"", ')', 'said', 'production', 'at', 'its', 'assembly', 'plant', 'in', 'Windsor', ',', 'Ontario', ',', 'which', 'was', 'halted', 'for', '24', 'hours', 'over', 'fears', 'of', 'an', 'employee', 'being', 'possibly', 'exposed', 'to', 'the', 'coronavirus', ',', 'has', 'resumed', 'on', 'Friday', 'afternoon', '.', ' ', ""'"", ',', ""'"", '“', 'There', 'currently', 'is', 'one', 'employee', 'out', 'on', 'self', '-', 'quarantine', 'as', 'a', 'precaution', 'because', 'of', 'possible', 'secondary', 'contact', ',', '”', 'the', 'company', 'said', 'in', 'a', 'statement', '.', ""'"", ',', ""'"", 'Starting', 'Thursday', 'afternoon', ',', 'employees', 'at', 'the', 'plant', 'had', 'refused', 'to', 'work', '.', 'The', 'company', 'said', 'the', 'Ministry', 'of', 'Labour', 'found', 'the', 'environment', 'to', 'be', 'safe', 'after', 'visiting', 'the', 'plant', 'and', 'there', 'are', 'no', 'confirmed', 'cases', 'of', 'coronavirus', 'at', 'the', 'location', '.', ' ', ""'"", ',', ""'"", 'Fiat', 'said', 'on', 'Thursday', 'an', 'employee', 'had', 'tested', 'positive', 'for', 'COVID-19', 'at', 'its', 'Kokomo', ',', 'Indiana', 'transmission', 'plant', ',', 'but', 'the', 'location', 'would', 'remain', 'open', '.', ""'"", ',', ""'"", 'The', 'company', 'will', 'delay', 'the', 'reopening', 'of', 'two', 'plants', 'in', 'southern', 'Italy', 'by', 'two', 'days', 'until', 'next', 'Wednesday', ',', 'having', 'closed', 'them', 'this', 'week', 'to', 'complete', 'actions', 'in', 'response', 'to', 'the', 'coronavirus', 'outbreak', '.', ""'"", ',', ""'"", '(', 'This', 'story', 'corrects', 'paragraph', '1', 'to', 'say', 'the', 'employee', 'was', '“', 'possibly', 'exposed', 'to', '”', 'the', 'virus', ',', 'and', 'not', '“', 'contracted', '”', ')', ""'"", ',', ""'"", 'Reporting', 'by', 'Ben', 'Klayman', 'in', 'Detroit', 'and', 'Bharath', 'Manjesh', 'in', 'Bengaluru', ';', 'Editing', 'by', 'Arun', 'Koyyur', ""'"", ']']","['[', ""'"", '(', 'Reuters', ')', '-', 'Fiat', 'Chrysler', 'Automobiles', 'NV', '(', ""'"", ',', ""'"", ')', '(', ""'"", ',', ""'"", ')', 'say', 'production', 'at', '-PRON-', 'assembly', 'plant', 'in', 'Windsor', ',', 'Ontario', ',', 'which', 'be', 'halt', 'for', '24', 'hour', 'over', 'fear', 'of', 'an', 'employee', 'be', 'possibly', 'expose', 'to', 'the', 'coronavirus', ',', 'have', 'resume', 'on', 'Friday', 'afternoon', '.', ' ', ""'"", ',', ""'"", '""', 'there', 'currently', 'be', 'one', 'employee', 'out', 'on', 'self', '-', 'quarantine', 'as', 'a', 'precaution', 'because', 'of', 'possible', 'secondary', 'contact', ',', '""', 'the', 'company', 'say', 'in', 'a', 'statement', '.', ""'"", ',', ""'"", 'start', 'Thursday', 'afternoon', ',', 'employee', 'at', 'the', 'plant', 'have', 'refuse', 'to', 'work', '.', 'the', 'company', 'say', 'the', 'Ministry', 'of', 'Labour', 'find', 'the', 'environment', 'to', 'be', 'safe', 'after', 'visit', 'the', 'plant', 'and', 'there', 'be', 'no', 'confirm', 'case', 'of', 'coronavirus', 'at', 'the', 'location', '.', ' ', ""'"", ',', ""'"", 'Fiat', 'say', 'on', 'Thursday', 'an', 'employee', 'have', 'test', 'positive', 'for', 'covid-19', 'at', '-PRON-', 'Kokomo', ',', 'Indiana', 'transmission', 'plant', ',', 'but', 'the', 'location', 'would', 'remain', 'open', '.', ""'"", ',', ""'"", 'the', 'company', 'will', 'delay', 'the', 'reopening', 'of', 'two', 'plant', 'in', 'southern', 'Italy', 'by', 'two', 'day', 'until', 'next', 'Wednesday', ',', 'have', 'close', '-PRON-', 'this', 'week', 'to', 'complete', 'action', 'in', 'response', 'to', 'the', 'coronavirus', 'outbreak', '.', ""'"", ',', ""'"", '(', 'this', 'story', 'correct', 'paragraph', '1', 'to', 'say', 'the', 'employee', 'be', '""', 'possibly', 'expose', 'to', '""', 'the', 'virus', ',', 'and', 'not', '""', 'contract', '""', ')', ""'"", ',', ""'"", 'reporting', 'by', 'Ben', 'Klayman', 'in', 'Detroit', 'and', 'Bharath', 'Manjesh', 'in', 'Bengaluru', ';', 'editing', 'by', 'Arun', 'Koyyur', ""'"", ']']","['[', ""'"", '(', 'Reuters', ')', '-', 'Fiat', 'Chrysler', 'Automobiles', 'NV', '(', ""'"", ',', ""'"", ')', '(', ""'"", ',', ""'"", ')', 'said', 'production', 'assembly', 'plant', 'Windsor', ',', 'Ontario', ',', 'halted', '24', 'hours', 'fears', 'employee', 'possibly', 'exposed', 'coronavirus', ',', 'resumed', 'Friday', 'afternoon', '.', ' ', ""'"", ',', ""'"", '“', 'currently', 'employee', 'self', '-', 'quarantine', 'precaution', 'possible', 'secondary', 'contact', ',', '”', 'company', 'said', 'statement', '.', ""'"", ',', ""'"", 'Starting', 'Thursday', 'afternoon', ',', 'employees', 'plant', 'refused', 'work', '.', 'company', 'said', 'Ministry', 'Labour', 'found', 'environment', 'safe', 'visiting', 'plant', 'confirmed', 'cases', 'coronavirus', 'location', '.', ' ', ""'"", ',', ""'"", 'Fiat', 'said', 'Thursday', 'employee', 'tested', 'positive', 'COVID-19', 'Kokomo', ',', 'Indiana', 'transmission', 'plant', ',', 'location', 'remain', 'open', '.', ""'"", ',', ""'"", 'company', 'delay', 'reopening', 'plants', 'southern', 'Italy', 'days', 'Wednesday', ',', 'having', 'closed', 'week', 'complete', 'actions', 'response', 'coronavirus', 'outbreak', '.', ""'"", ',', ""'"", '(', 'story', 'corrects', 'paragraph', '1', 'employee', '“', 'possibly', 'exposed', '”', 'virus', ',', '“', 'contracted', '”', ')', ""'"", ',', ""'"", 'Reporting', 'Ben', 'Klayman', 'Detroit', 'Bharath', 'Manjesh', 'Bengaluru', ';', 'Editing', 'Arun', 'Koyyur', ""'"", ']']","[19.173157, 17.38021, 19.80354, 21.00918, 19.480747, 19.52788, 20.743073, 20.17609, 20.722954, 23.22235, 19.6784, 17.607481, 19.316826, 20.025927, 21.034122, 19.743933, 19.326324, 18.383467, 20.776789, 20.908943, 21.865149, 18.137112, 22.651499, 23.555977, 19.687826, 20.646257, 20.611084, 20.596157, 22.423943, 23.04957, 21.943396, 24.250504, 24.198416, 21.126698, 22.70102, 23.62848, 23.09739, 20.919428, 20.935278, 23.726849, 23.769444, 19.555235, 22.697132, 28.313251, 20.183779, 22.199677, 22.261873, 18.905397, 20.509771, 21.590296, 22.39851, 21.738405, 23.30636, 18.60589, 19.009476, 20.865929, 18.018755, 19.189098, 20.00576, 21.645786, 19.26667, 22.900606, 23.914604, 22.80855, 21.695381, 21.141563, 19.243525, 22.479433, 20.890572, 17.984278, 23.823065, 23.664719, 20.824648, 18.760647, 22.436037, 21.139801, 19.124828, 18.98426, 21.269102, 22.671083, 20.916996, 20.935799, 23.021112, 22.035997, 24.152029, 21.186209, 21.146732, 19.988468, 19.494186, 19.498962, 21.92411, 22.10699, 19.578058, 21.325567, 21.294342, 20.440622, 21.105474, 18.923147, 22.328133, 22.515453, 22.426151, 24.53817, 20.884937, 23.390688, 22.27947, 23.963827, 21.097454, 20.224926, 22.737736, 22.072754, 25.664873, 21.900644, 21.833023, 22.791233, 25.010757, 21.5216, 20.698526, 28.23177, 21.75415, 17.660572, 23.023453, 21.683407, 23.198866, 22.804972, 20.473583, 22.854776, 24.343782, 22.289766, 22.404821, 22.803347, 19.632036, 19.911266, 20.564564, 18.66982, 19.35529, 19.996393, 21.557112, 22.532873, 21.528751, 21.286572, 21.337582, 21.851273, 24.871738, 24.037014, 19.854052, 21.378613, 18.314547, 23.248955, 23.28161, 20.771557, 20.847355, 23.187069, 20.99372, 18.049665, 21.257341, 21.227032, 22.32335, 20.24875, 26.791697, 23.46118, 21.489243, 20.154558, 20.055643, 19.313858, 19.539776, 22.60011, 20.665697, 26.91894, 24.461756, 21.723694, 18.967968, 23.8115, 24.45056, 21.308624, 21.267807, 19.909529, 21.552141, 22.41803, 24.334808, 22.72202, 21.84358, 20.359192, 22.361797, 23.16455, 21.017519, 22.933311, 23.80762, 22.551676, 20.969166, 23.647942, 25.719162, 23.098864, 23.680933, 20.277485, 22.59823, 22.08477, 19.252333, 19.33521, 19.925755, 19.85065, 19.24195, 19.977818, 17.82906, 23.428284, 21.591911, 24.220854, 19.145685, 19.904045, 20.678947, 22.59726, 22.217203, 19.694511, 24.80152, 22.686872, 25.446177, 20.836365, 21.925138, 20.395699, 20.381947, 17.530075, 20.838629, 21.604973, 22.789066, 21.839453, 21.744375, 22.836246, 20.900675, 18.345015, 19.698809, 19.034199, 23.500591, 23.213774, 22.879585, 21.049162, 20.773668, 22.696907, 22.678318, 24.30779, 20.163721, 22.295424, 23.144596, 22.593163, 21.591963, 20.171001, 21.928642, 20.7305, 20.36702, 23.191206]","['[', ""'"", '(', 'Reuters', ')', '-', 'Fiat', 'Chrysler', 'Automobiles_NV', '(', ""'"", ',', ""'"", ')', '(', ""'"", ',', ""'"", ')', 'said', 'production', 'assembly', 'plant', 'Windsor', ',', 'Ontario', ',', 'halted', '24', 'hours', 'fears', 'employee', 'possibly', 'exposed', 'coronavirus', ',', 'resumed', 'Friday', 'afternoon', '.', ' ', ""'"", ',', ""'"", '“', 'currently', 'employee', 'self', '-', 'quarantine', 'precaution', 'possible', 'secondary', 'contact', ',', '”', 'company', 'said', 'statement', '.', ""'"", ',', ""'"", 'Starting', 'Thursday', 'afternoon', ',', 'employees', 'plant', 'refused', 'work', '.', 'company', 'said', 'Ministry', 'Labour', 'found', 'environment', 'safe', 'visiting', 'plant', 'confirmed', 'cases', 'coronavirus', 'location', '.', ' ', ""'"", ',', ""'"", 'Fiat', 'said', 'Thursday', 'employee', 'tested', 'positive', 'COVID-19', 'Kokomo', ',', 'Indiana', 'transmission', 'plant', ',', 'location', 'remain', 'open', '.', ""'"", ',', ""'"", 'company', 'delay', 'reopening', 'plants', 'southern', 'Italy', 'days', 'Wednesday', ',', 'having', 'closed', 'week', 'complete', 'actions', 'response', 'coronavirus', 'outbreak', '.', ""'"", ',', ""'"", '(', 'story', 'corrects', 'paragraph', '1', 'employee', '“', 'possibly', 'exposed', '”', 'virus', ',', '“', 'contracted', '”', ')', ""'"", ',', ""'"", 'Reporting_Ben', 'Klayman', 'Detroit', 'Bharath', 'Manjesh', 'Bengaluru', ';', 'Editing', 'Arun', 'Koyyur', ""'"", ']']"
