Date,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-11-12 08:03:00,68.78,68.86,68.78,68.78,6287.0
2019-11-12 08:04:00,68.7,68.7,68.7,68.7,9.0
2019-11-12 08:05:00,68.68,68.68,68.68,68.68,21.0
2019-11-12 08:06:00,68.88,69.44,68.88,69.02,9017.0
2019-11-12 08:07:00,68.9,69.02,68.82,68.98,1812.0
2019-11-12 08:08:00,68.94,68.94,68.8,68.82,1121.0
2019-11-12 08:09:00,68.8,68.94,68.78,68.94,1134.0
2019-11-12 08:10:00,68.92,69.1,68.92,69.1,326.0
2019-11-12 08:11:00,69.2,69.26,69.2,69.26,3612.0
2019-11-12 08:12:00,69.24,69.28,69.22,69.24,752.0
2019-11-12 08:13:00,69.26,69.28,69.24,69.24,2212.0
2019-11-12 08:14:00,69.28,69.28,69.2,69.22,640.0
2019-11-12 08:15:00,69.26,69.26,69.22,69.24,1003.0
2019-11-12 08:16:00,69.22,69.32,69.14,69.32,3233.0
2019-11-12 08:17:00,69.26,69.26,69.14,69.14,890.0
2019-11-12 08:18:00,69.14,69.14,69.08,69.14,875.0
2019-11-12 08:19:00,69.12,69.12,69.02,69.02,896.0
2019-11-12 08:20:00,69.06,69.06,69.04,69.04,418.0
2019-11-12 08:21:00,69.02,69.06,69.02,69.06,238.0
2019-11-12 08:22:00,69.04,69.04,69.0,69.04,1378.0
2019-11-12 08:23:00,69.04,69.04,68.9,68.96,3091.0
2019-11-12 08:24:00,68.9,68.9,68.84,68.88,569.0
2019-11-12 08:25:00,68.86,68.86,68.76,68.84,4163.0
2019-11-12 08:26:00,68.82,68.84,68.74,68.76,2182.0
2019-11-12 08:27:00,68.74,68.74,68.72,68.74,222.0
2019-11-12 08:28:00,68.68,68.74,68.68,68.72,390.0
2019-11-12 08:29:00,68.76,68.9,68.76,68.9,1807.0
2019-11-12 08:30:00,68.86,68.86,68.76,68.76,577.0
2019-11-12 08:31:00,68.74,68.74,68.66,68.66,570.0
2019-11-12 08:32:00,68.66,68.8,68.66,68.78,3816.0
2019-11-12 08:33:00,68.78,68.8,68.76,68.8,478.0
2019-11-12 08:34:00,68.82,68.84,68.8,68.8,640.0
2019-11-12 08:35:00,68.8,68.8,68.8,68.8,92.0
2019-11-12 08:36:00,68.78,68.78,68.7,68.7,1310.0
2019-11-12 08:37:00,68.7,68.74,68.62,68.62,1106.0
2019-11-12 08:38:00,68.64,68.7,68.64,68.7,762.0
2019-11-12 08:39:00,68.68,68.74,68.68,68.7,877.0
2019-11-12 08:40:00,68.6,68.6,68.6,68.6,160.0
2019-11-12 08:41:00,68.66,68.66,68.6,68.6,286.0
2019-11-12 08:42:00,68.58,68.68,68.58,68.68,347.0
2019-11-12 08:43:00,68.7,68.78,68.7,68.74,978.0
2019-11-12 08:44:00,68.78,68.8,68.76,68.76,537.0
2019-11-12 08:45:00,68.72,68.76,68.72,68.76,397.0
2019-11-12 08:46:00,68.82,68.82,68.78,68.8,424.0
2019-11-12 08:47:00,68.8,68.8,68.78,68.8,544.0
2019-11-12 08:48:00,68.8,68.82,68.76,68.82,707.0
2019-11-12 08:49:00,68.84,68.86,68.84,68.86,419.0
2019-11-12 08:50:00,68.86,68.96,68.86,68.9,852.0
2019-11-12 08:51:00,68.88,68.88,68.88,68.88,33.0
2019-11-12 08:52:00,68.88,68.88,68.82,68.84,1390.0
2019-11-12 08:53:00,68.84,68.88,68.84,68.88,638.0
2019-11-12 08:54:00,68.92,68.92,68.88,68.88,271.0
2019-11-12 08:55:00,68.84,68.88,68.84,68.88,224.0
2019-11-12 08:57:00,68.9,68.92,68.88,68.88,891.0
2019-11-12 08:58:00,68.88,68.9,68.88,68.9,985.0
2019-11-12 08:59:00,68.92,68.94,68.92,68.92,572.0
2019-11-12 09:00:00,68.92,68.92,68.92,68.92,50.0
2019-11-12 09:01:00,68.92,68.94,68.9,68.94,1695.0
2019-11-12 09:02:00,68.9,68.9,68.84,68.86,1703.0
2019-11-12 09:03:00,68.88,68.9,68.86,68.9,1319.0
2019-11-12 09:05:00,68.9,68.9,68.88,68.88,771.0
2019-11-12 09:06:00,68.84,68.84,68.7,68.7,4119.0
2019-11-12 09:07:00,68.66,68.74,68.64,68.7,2306.0
2019-11-12 09:08:00,68.68,68.68,68.68,68.68,109.0
2019-11-12 09:09:00,68.7,68.78,68.7,68.78,766.0
2019-11-12 09:10:00,68.78,68.78,68.76,68.76,308.0
2019-11-12 09:11:00,68.74,68.8,68.74,68.74,1018.0
2019-11-12 09:12:00,68.74,68.78,68.74,68.78,822.0
2019-11-12 09:13:00,68.82,68.88,68.82,68.88,1754.0
2019-11-12 09:14:00,68.92,68.94,68.92,68.94,233.0
2019-11-12 09:15:00,68.94,68.94,68.92,68.92,626.0
2019-11-12 09:16:00,68.96,68.96,68.94,68.94,237.0
2019-11-12 09:17:00,68.96,68.98,68.94,68.94,983.0
2019-11-12 09:18:00,68.96,68.98,68.96,68.96,702.0
2019-11-12 09:19:00,68.94,68.94,68.94,68.94,81.0
2019-11-12 09:20:00,68.96,69.02,68.96,69.0,757.0
2019-11-12 09:21:00,68.98,69.06,68.98,69.06,455.0
2019-11-12 09:22:00,69.08,69.14,69.08,69.14,826.0
2019-11-12 09:23:00,69.12,69.12,69.12,69.12,282.0
2019-11-12 09:24:00,69.16,69.18,69.16,69.18,462.0
2019-11-12 09:25:00,69.2,69.22,69.2,69.2,1240.0
2019-11-12 09:26:00,69.2,69.2,69.18,69.18,721.0
2019-11-12 09:27:00,69.14,69.16,69.14,69.16,709.0
2019-11-12 09:28:00,69.14,69.16,69.12,69.16,658.0
2019-11-12 09:29:00,69.18,69.2,69.18,69.2,274.0
2019-11-12 09:30:00,69.2,69.22,69.2,69.22,481.0
2019-11-12 09:31:00,69.22,69.24,69.2,69.24,356.0
2019-11-12 09:32:00,69.24,69.26,69.2,69.24,3589.0
2019-11-12 09:33:00,69.2,69.26,69.2,69.26,814.0
2019-11-12 09:34:00,69.26,69.28,69.26,69.28,465.0
2019-11-12 09:35:00,69.26,69.34,69.26,69.26,1965.0
2019-11-12 09:36:00,69.24,69.28,69.2,69.22,3508.0
2019-11-12 09:37:00,69.18,69.22,69.14,69.2,4240.0
2019-11-12 09:38:00,69.2,69.26,69.2,69.26,1507.0
2019-11-12 09:39:00,69.3,69.3,69.26,69.26,1499.0
2019-11-12 09:40:00,69.28,69.28,69.22,69.26,953.0
2019-11-12 09:41:00,69.26,69.28,69.24,69.24,1510.0
2019-11-12 09:42:00,69.2,69.22,69.14,69.16,2394.0
2019-11-12 09:43:00,69.16,69.2,69.14,69.14,1507.0
2019-11-12 09:44:00,69.12,69.14,69.0,69.06,3601.0
2019-11-12 09:45:00,69.1,69.1,69.1,69.1,143.0
2019-11-12 09:46:00,69.08,69.14,69.06,69.14,1482.0
2019-11-12 09:47:00,69.12,69.16,69.12,69.14,684.0
2019-11-12 09:48:00,69.14,69.14,69.14,69.14,162.0
2019-11-12 09:49:00,69.2,69.2,69.2,69.2,239.0
2019-11-12 09:50:00,69.16,69.16,69.12,69.12,1053.0
2019-11-12 09:51:00,69.12,69.12,69.02,69.02,801.0
2019-11-12 09:52:00,69.04,69.1,69.04,69.1,866.0
2019-11-12 09:54:00,69.12,69.12,69.1,69.1,405.0
2019-11-12 09:55:00,69.14,69.14,69.14,69.14,111.0
2019-11-12 09:56:00,69.14,69.14,69.14,69.14,565.0
2019-11-12 09:57:00,69.2,69.2,69.12,69.14,1003.0
2019-11-12 09:58:00,69.06,69.1,69.06,69.1,110.0
2019-11-12 09:59:00,69.06,69.06,69.06,69.06,13.0
2019-11-12 10:00:00,69.06,69.1,69.06,69.08,681.0
2019-11-12 10:01:00,69.1,69.12,69.1,69.1,683.0
2019-11-12 10:02:00,69.16,69.18,69.16,69.18,198.0
2019-11-12 10:03:00,69.14,69.14,69.12,69.12,626.0
2019-11-12 10:04:00,69.12,69.12,69.12,69.12,100.0
2019-11-12 10:05:00,69.14,69.16,69.14,69.16,533.0
2019-11-12 10:06:00,69.2,69.26,69.2,69.24,1050.0
2019-11-12 10:07:00,69.2,69.2,69.18,69.18,199.0
2019-11-12 10:08:00,69.12,69.12,69.12,69.12,16.0
2019-11-12 10:09:00,69.16,69.18,69.16,69.18,484.0
2019-11-12 10:10:00,69.2,69.2,69.18,69.18,494.0
2019-11-12 10:12:00,69.22,69.26,69.22,69.24,3854.0
2019-11-12 10:13:00,69.2,69.28,69.2,69.22,3160.0
2019-11-12 10:14:00,69.24,69.28,69.24,69.28,1038.0
2019-11-12 10:15:00,69.28,69.32,69.24,69.24,1051.0
2019-11-12 10:16:00,69.22,69.24,69.22,69.24,343.0
2019-11-12 10:17:00,69.2,69.2,69.2,69.2,413.0
2019-11-12 10:18:00,69.22,69.22,69.22,69.22,252.0
2019-11-12 10:20:00,69.22,69.22,69.22,69.22,318.0
2019-11-12 10:22:00,69.24,69.26,69.14,69.14,371.0
2019-11-12 10:23:00,69.16,69.18,69.16,69.18,348.0
2019-11-12 10:24:00,69.2,69.2,69.18,69.18,529.0
2019-11-12 10:25:00,69.14,69.14,69.12,69.12,73.0
2019-11-12 10:27:00,69.1,69.1,69.1,69.1,132.0
2019-11-12 10:28:00,69.1,69.1,69.08,69.08,334.0
2019-11-12 10:29:00,69.06,69.08,69.04,69.08,586.0
2019-11-12 10:30:00,69.06,69.06,69.04,69.04,191.0
2019-11-12 10:31:00,69.0,69.0,69.0,69.0,87.0
2019-11-12 10:33:00,69.04,69.04,69.04,69.04,374.0
2019-11-12 10:34:00,69.02,69.02,69.02,69.02,383.0
2019-11-12 10:35:00,69.02,69.02,69.02,69.02,30.0
2019-11-12 10:36:00,69.04,69.04,69.02,69.02,786.0
2019-11-12 10:38:00,69.04,69.06,69.0,69.0,1270.0
2019-11-12 10:39:00,68.98,69.0,68.98,69.0,772.0
2019-11-12 10:40:00,69.0,69.0,69.0,69.0,370.0
2019-11-12 10:41:00,69.02,69.04,69.02,69.04,761.0
2019-11-12 10:42:00,69.06,69.12,69.04,69.1,1818.0
2019-11-12 10:43:00,69.08,69.08,69.08,69.08,141.0
2019-11-12 10:44:00,69.04,69.04,69.02,69.02,230.0
2019-11-12 10:45:00,69.06,69.08,69.06,69.08,668.0
2019-11-12 10:47:00,69.14,69.16,69.14,69.16,639.0
2019-11-12 10:48:00,69.16,69.16,69.14,69.14,305.0
2019-11-12 10:50:00,69.14,69.14,69.14,69.14,120.0
2019-11-12 10:51:00,69.16,69.18,69.14,69.14,1012.0
2019-11-12 10:52:00,69.12,69.12,69.1,69.1,141.0
2019-11-12 10:53:00,69.08,69.1,69.08,69.1,766.0
2019-11-12 10:54:00,69.12,69.14,69.12,69.14,371.0
2019-11-12 10:55:00,69.12,69.12,69.12,69.12,396.0
2019-11-12 10:56:00,69.1,69.12,69.1,69.12,251.0
2019-11-12 10:57:00,69.1,69.1,69.1,69.1,9.0
2019-11-12 10:58:00,69.1,69.1,69.04,69.04,561.0
