Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-06-02 09:00:00,21.78,22.22,21.54,22.125,473449.0,0.0,0,0.0,0,,,,,,
2020-06-02 10:00:00,22.135,22.515,22.085,22.34,407340.0,0.5599999999999987,1,-66109.0,0,,,,,,
2020-06-02 11:00:00,22.335,22.525,22.175,22.19,231560.0,0.054999999999999716,1,-175780.0,0,,,,,,
2020-06-02 12:00:00,22.2,22.285,21.985,22.115,236779.0,-0.2200000000000024,0,5219.0,1,,,,,,
2020-06-02 13:00:00,22.105,22.205,22.0,22.08,193609.0,-0.12000000000000098,0,-43170.0,0,,,,,,
2020-06-02 14:00:00,22.09,22.16,21.775,22.03,295032.0,-0.07499999999999929,0,101423.0,1,,,,,,
2020-06-02 15:00:00,22.0,22.015,21.72,21.87,230261.0,-0.21999999999999886,0,-64771.0,0,,,,,,
2020-06-02 16:00:00,21.885,22.025,21.645,21.83,260836.0,-0.1700000000000017,0,30575.0,1,-0.9832,-0.9933,-0.29600000000000004,0.2263,-0.03125,0.023358585858585856
2020-06-02 16:00:00,21.885,22.025,21.645,21.83,260836.0,-0.1700000000000017,0,30575.0,1,-0.9885,-0.9841,0.0,-0.25,-0.03125,0.0336038961038961
2020-06-02 16:00:00,21.885,22.025,21.645,21.83,260836.0,-0.1700000000000017,0,30575.0,1,-0.9832,-0.9933,-0.29600000000000004,0.2263,-0.03125,0.023358585858585856
2020-06-02 16:00:00,21.885,22.025,21.645,21.83,260836.0,-0.1700000000000017,0,30575.0,1,-0.9885,-0.9841,0.0,-0.25,-0.03125,0.0336038961038961
2020-06-02 17:00:00,21.84,21.845,21.615,21.69,708634.0,-0.19500000000000028,0,447798.0,1,,,,,,
