Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-04-29 09:00:00,18.15,18.96,18.0,18.96,380267.0,0.0,0,0.0,0,,,,,,
2020-04-29 10:00:00,18.954,19.054,18.696,18.788,228183.0,0.6380000000000017,1,-152084.0,0,,,,,,
2020-04-29 11:00:00,18.806,18.85,18.73,18.782,89570.0,-0.1720000000000006,0,-138613.0,0,0.7699,-0.9997,0.0,-0.9136,0.0,0.022727272727272724
2020-04-29 12:00:00,18.788,18.85,18.724,18.788,76198.0,-0.017999999999997133,0,-13372.0,0,-0.9952,-0.9998,0.2732,-0.701,0.0,-0.0023333333333333322
2020-04-29 13:00:00,18.796,18.854,18.746,18.792,84323.0,0.004000000000001336,1,8125.0,1,,,,,,
2020-04-29 14:00:00,18.8,19.274,18.788,19.238,277732.0,0.44200000000000017,1,193409.0,1,,,,,,
2020-04-29 15:00:00,19.246,19.3,18.942,19.214,204429.0,0.4140000000000015,1,-73303.0,0,-0.8588,-0.9989,0.3182,0.8779,0.0,-0.015238095238095238
2020-04-29 15:00:00,19.246,19.3,18.942,19.214,204429.0,0.4140000000000015,1,-73303.0,0,0.5139,-0.9991,0.5719,-0.1786,0.0,-0.021428571428571425
2020-04-29 15:00:00,19.246,19.3,18.942,19.214,204429.0,0.4140000000000015,1,-73303.0,0,-0.8588,-0.9989,0.3182,0.8779,0.0,-0.015238095238095238
2020-04-29 15:00:00,19.246,19.3,18.942,19.214,204429.0,0.4140000000000015,1,-73303.0,0,0.5139,-0.9991,0.5719,-0.1786,0.0,-0.021428571428571425
2020-04-29 16:00:00,19.228,19.228,18.944000000000006,19.15,205549.0,-0.09600000000000007,0,1120.0,1,,,,,,
2020-04-29 17:00:00,19.15,19.6,19.148,19.6,837239.0,0.37200000000000333,1,631690.0,1,,,,,,
