Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2020-02-14 09:01:00,66.5,66.63,66.47,66.6,13968.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:02:00,66.65,66.65,66.56,66.65,2726.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:03:00,66.63,66.63,66.53,66.54,2027.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:04:00,66.54,66.59,66.5,66.5,1919.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:05:00,66.51,66.6,66.5,66.55,1691.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:06:00,66.57,66.75,66.53,66.74,4522.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:07:00,66.76,66.78,66.65,66.68,3085.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:08:00,66.72,66.72,66.68,66.68,1083.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:09:00,66.79,66.82,66.76,66.82,1491.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:10:00,66.81,66.81,66.79,66.8,1631.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:11:00,66.8,66.83,66.8,66.83,170.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:12:00,66.86,66.86,66.75,66.75,1981.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:13:00,66.73,66.73,66.66,66.66,1700.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:14:00,66.64,66.65,66.62,66.64,2240.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:15:00,66.67,66.67,66.64,66.67,1183.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:16:00,66.7,66.74,66.7,66.73,829.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:17:00,66.72,66.76,66.72,66.75,735.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:18:00,66.75,66.77,66.71,66.75,1547.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:19:00,66.75,66.79,66.74,66.75,1120.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:20:00,66.75,66.77,66.75,66.75,346.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:21:00,66.73,66.74,66.67,66.68,2308.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:22:00,66.67,66.73,66.65,66.73,853.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:23:00,66.73,66.76,66.72,66.75,3252.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:24:00,66.74,66.74,66.74,66.74,546.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:25:00,66.77,66.77,66.67,66.68,1157.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:26:00,66.68,66.7,66.68,66.7,1867.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:27:00,66.69,66.76,66.69,66.76,444.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:28:00,66.78,66.78,66.76,66.76,417.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:29:00,66.75,66.76,66.74,66.74,729.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:30:00,66.73,66.73,66.71,66.73,583.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:31:00,66.73,66.75,66.72,66.75,326.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:32:00,66.76,66.81,66.76,66.8,1632.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:33:00,66.82,66.85,66.82,66.85,455.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:34:00,66.84,66.84,66.81,66.81,1839.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:35:00,66.81,66.87,66.81,66.86,1335.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:36:00,66.85,66.87,66.84,66.87,559.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:37:00,66.88,66.89,66.86,66.87,2251.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:38:00,66.88,66.9,66.86,66.86,1176.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:39:00,66.85,66.86,66.83,66.85,770.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:40:00,66.88,66.88,66.87,66.87,4866.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:41:00,66.87,66.88,66.87,66.88,175.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:42:00,66.88,66.88,66.78,66.8,2378.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:43:00,66.81,66.84,66.79,66.84,1179.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:44:00,66.85,66.88,66.85,66.88,296.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:45:00,66.89,66.91,66.89,66.9,1043.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:46:00,66.92,66.95,66.92,66.94,4006.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:47:00,66.94,66.95,66.93,66.94,1754.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:48:00,66.94,66.95,66.9,66.91,3175.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:49:00,66.88,66.89,66.88,66.89,858.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:50:00,66.91,66.92,66.9,66.92,863.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:51:00,66.9,66.93,66.9,66.93,977.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:52:00,66.94,66.94,66.93,66.93,86.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:53:00,66.92,66.92,66.91,66.91,943.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:54:00,66.91,66.91,66.87,66.87,1624.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:55:00,66.88,66.89,66.87,66.89,585.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:56:00,66.89,66.89,66.87,66.87,852.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:57:00,66.88,66.9,66.88,66.9,508.0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:58:00,66.91,66.92,66.89,66.89,1070.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:00:00,66.9,66.9,66.89,66.89,491.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:01:00,66.9,66.9,66.84,66.86,1533.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:02:00,66.86,66.86,66.84,66.85,953.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:03:00,66.85,66.86,66.85,66.86,339.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:04:00,66.87,66.91,66.87,66.91,376.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:05:00,66.92,66.92,66.91,66.91,1381.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:06:00,66.91,66.93,66.91,66.93,1482.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:07:00,66.93,66.95,66.93,66.95,3047.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:08:00,66.95,66.95,66.9,66.9,2304.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:09:00,66.91,66.91,66.91,66.91,259.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:10:00,66.9,66.9,66.87,66.87,1545.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:11:00,66.85,66.87,66.85,66.86,1794.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:12:00,66.85,66.9,66.85,66.9,1870.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:13:00,66.9,66.94,66.9,66.94,1913.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:14:00,66.96,66.96,66.93,66.94,107.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:15:00,66.94,66.94,66.92,66.93,1207.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:16:00,66.94,66.96,66.93,66.93,555.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:17:00,66.94,66.96,66.91,66.91,2379.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:18:00,66.9,66.9,66.88,66.88,624.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:19:00,66.89,66.91,66.89,66.89,655.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:20:00,66.91,66.91,66.87,66.87,768.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:21:00,66.86,66.87,66.85,66.85,687.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:22:00,66.83,66.84,66.81,66.83,551.0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:23:00,66.83,66.83,66.81,66.81,575.0,,,,,,,,,,,,,,,,,,,
