Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2020-06-16 09:03:00,141.48,141.74,140.6,140.96,44370.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:04:00,141.04,141.04,139.76,140.46,12702.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:05:00,140.56,140.58,140.12,140.46,3667.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:06:00,140.7,140.7,140.1,140.36,12026.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:07:00,140.2,140.66,140.0,140.66,6482.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:08:00,140.56,140.58,139.74,139.8,7733.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:09:00,139.78,140.22,139.56,140.0,3923.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:10:00,140.06,140.34,139.92,140.2,9124.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:11:00,140.18,140.3,139.96,140.0,37595.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:12:00,140.0,140.1,139.0,139.9,34822.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:13:00,140.06,140.08,139.62,139.74,6045.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:14:00,139.84,139.86,139.48,139.48,3645.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:15:00,139.38,139.5,138.74,139.08,5127.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:16:00,139.16,139.42,138.92,139.42,3600.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:17:00,139.42,139.94,139.16,139.64,7144.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:18:00,139.74,139.8,139.16,139.16,5844.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:19:00,139.24,139.32,138.76,138.78,4458.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:20:00,138.72,139.06,138.72,139.0,3743.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:21:00,138.9,138.98,138.7,138.8,4579.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:22:00,138.7,138.84,138.5,138.68,6485.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:23:00,138.7,138.88,138.18,138.18,7211.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:24:00,138.26,138.46,137.7,138.02,11683.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:25:00,138.0,138.18,137.7,138.1,5548.0,,,,,,,,,,,,,,,,,,,
2020-06-16 09:26:00,138.14,138.14,137.8,137.8,2044.0,,,,,,,,,,,,,,,,,,,
