Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
2019-10-08 09:01:00,149.76,149.94,149.46,149.94,10090.0,,,,,,,,,,,,,,,
2019-10-08 09:02:00,149.92,150.06,149.74,149.76,4498.0,,,,,,,,,,,,,,,
2019-10-08 09:03:00,149.82,150.12,149.82,149.9,5587.0,,,,,,,,,,,,,,,
2019-10-08 09:04:00,149.96,150.0,149.8,149.9,7502.0,,,,,,,,,,,,,,,
2019-10-08 09:05:00,149.9,149.9,149.4,149.4,846.0,,,,,,,,,,,,,,,
2019-10-08 09:06:00,149.36,149.86,149.3,149.76,5069.0,,,,,,,,,,,,,,,
2019-10-08 09:07:00,149.82,149.88,149.2,149.26,5785.0,,,,,,,,,,,,,,,
2019-10-08 09:08:00,149.24,149.36,148.94,149.04,3085.0,,,,,,,,,,,,,,,
2019-10-08 09:09:00,149.08,149.3,148.98,149.0,3041.0,,,,,,,,,,,,,,,
2019-10-08 09:10:00,149.02,149.02,148.8,148.82,776.0,,,,,,,,,,,,,,,
2019-10-08 09:11:00,148.74,148.86,148.7,148.76,6660.0,,,,,,,,,,,,,,,
2019-10-08 09:12:00,148.76,149.0,148.74,148.88,3015.0,,,,,,,,,,,,,,,
2019-10-08 09:13:00,148.94,149.04,148.92,148.92,334.0,,,,,,,,,,,,,,,
2019-10-08 09:14:00,148.86,148.86,148.76,148.86,338.0,,,,,,,,,,,,,,,
2019-10-08 09:15:00,148.84,148.94,148.84,148.94,1049.0,,,,,,,,,,,,,,,
2019-10-08 09:16:00,148.88,148.88,148.8,148.88,373.0,,,,,,,,,,,,,,,
2019-10-08 09:17:00,148.86,149.1,148.86,149.1,3475.0,,,,,,,,,,,,,,,
2019-10-08 09:18:00,149.08,149.1,149.04,149.04,615.0,,,,,,,,,,,,,,,
2019-10-08 09:19:00,148.92,148.94,148.9,148.94,116.0,,,,,,,,,,,,,,,
