Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header_x,release time_x,article content_x,formatted date_x,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,header_y,release time_y,article content_y,formatted date_y,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,header,release time,article content,formatteddate,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-08-16 09:03:00,54.82,54.94,54.78,54.78,1881.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:04:00,54.82,54.9,54.82,54.9,439.0,0.0799999999999983,1,-1442.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:05:00,54.92,54.96,54.92,54.96,678.0,0.14000000000000054,1,239.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:06:00,54.94,55.12,54.9,55.0,3455.0,0.0799999999999983,1,2777.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:07:00,54.96,54.98,54.96,54.98,254.0,0.03999999999999915,1,-3201.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:08:00,54.96,55.0,54.88,54.88,2914.0,-0.0799999999999983,0,2660.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:09:00,54.9,54.9,54.8,54.8,558.0,-0.1600000000000037,0,-2356.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:10:00,54.78,54.86,54.7,54.74,3906.0,-0.1599999999999966,0,3348.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:11:00,54.76,54.76,54.62,54.64,1716.0,-0.14000000000000054,0,-2190.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:12:00,54.62,54.62,54.54,54.54,1258.0,-0.21999999999999886,0,-458.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:13:00,54.6,54.64,54.58,54.58,1092.0,-0.03999999999999915,0,-166.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:14:00,54.6,54.6,54.54,54.58,467.0,-0.02000000000000313,0,-625.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:15:00,54.58,54.58,54.58,54.58,1776.0,-0.02000000000000313,0,1309.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:16:00,54.56,54.58,54.52,54.54,2193.0,-0.03999999999999915,0,417.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:17:00,54.52,54.52,54.52,54.52,298.0,-0.03999999999999915,0,-1895.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:18:00,54.5,54.52,54.44,54.5,1006.0,-0.02000000000000313,0,708.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:19:00,54.46,54.48,54.42,54.42,3799.0,-0.0799999999999983,0,2793.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:20:00,54.42,54.42,54.42,54.42,362.0,-0.03999999999999915,0,-3437.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:21:00,54.46,54.5,54.46,54.5,2526.0,0.0799999999999983,1,2164.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:22:00,54.48,54.5,54.46,54.5,501.0,0.03999999999999915,1,-2025.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16 09:23:00,54.48,54.52,54.48,54.52,1308.0,0.04000000000000625,1,807.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
