Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-08-07 09:03:00,57.88,57.88,57.26,57.26,3973.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:04:00,57.24,57.34,57.24,57.34,445.0,-0.5399999999999991,0,-3528.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:05:00,57.4,57.42,57.34,57.34,748.0,0.10000000000000142,1,303.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:06:00,57.46,57.5,57.18,57.18,883.0,-0.21999999999999886,0,135.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:07:00,57.26,57.34,57.14,57.14,869.0,-0.3200000000000003,0,-14.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:08:00,57.18,57.28,57.18,57.28,694.0,0.02000000000000313,1,-175.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:09:00,57.22,57.22,57.14,57.2,2551.0,0.02000000000000313,1,1857.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:10:00,57.16,57.16,57.14,57.14,509.0,-0.0799999999999983,0,-2042.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:11:00,57.16,57.16,57.08,57.08,481.0,-0.0799999999999983,0,-28.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:12:00,57.14,57.14,57.04,57.08,1325.0,-0.0799999999999983,0,844.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:13:00,57.08,57.08,57.02,57.02,993.0,-0.11999999999999746,0,-332.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:14:00,57.06,57.06,57.06,57.06,282.0,-0.019999999999996017,0,-711.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:15:00,57.1,57.18,57.06,57.06,2996.0,0.0,0,2714.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:16:00,57.1,57.1,57.08,57.08,246.0,-0.02000000000000313,0,-2750.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:17:00,57.14,57.14,57.06,57.12,689.0,0.019999999999996017,1,443.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:18:00,57.16,57.16,57.12,57.14,966.0,0.0,0,277.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:19:00,57.12,57.12,57.06,57.12,864.0,-0.03999999999999915,0,-102.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:20:00,57.18,57.18,57.18,57.18,37.0,0.060000000000002274,1,-827.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-07 09:21:00,57.1,57.1,56.92,56.92,3307.0,-0.259999999999998,0,3270.0,1,,,,,,,,,,,,,,,,,,,,,
