Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-07-15 09:01:00,147.25,147.45,147.2,147.45,18885.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:02:00,147.55,148.05,147.55,148.05,39671.0,0.8000000000000114,1,20786.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:03:00,148.2,148.2,147.95,147.95,6661.0,0.3999999999999773,1,-33010.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:04:00,147.85,147.9,147.85,147.9,5827.0,-0.2999999999999829,0,-834.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:05:00,147.85,147.9,147.8,147.8,2320.0,-0.04999999999998295,0,-3507.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:06:00,147.85,148.1,147.85,148.0,5080.0,0.15000000000000568,1,2760.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:07:00,148.05,148.2,148.05,148.2,5175.0,0.3499999999999943,1,95.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:08:00,148.25,148.4,148.25,148.25,14515.0,0.19999999999998866,1,9340.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:09:00,148.2,148.4,148.2,148.4,10413.0,0.15000000000000568,1,-4102.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:10:00,148.4,148.4,148.2,148.25,4408.0,0.05000000000001137,1,-6005.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:11:00,148.3,148.45,148.25,148.35,13153.0,-0.05000000000001137,0,8745.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:12:00,148.3,148.35,148.3,148.35,1383.0,0.04999999999998295,1,-11770.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:13:00,148.3,148.45,148.3,148.4,6375.0,0.09999999999999433,1,4992.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:14:00,148.35,148.4,148.35,148.4,4578.0,0.09999999999999433,1,-1797.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:15:00,148.35,148.4,148.25,148.35,11528.0,0.0,0,6950.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:16:00,148.4,148.4,148.1,148.1,4505.0,-0.25,0,-7023.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:17:00,148.15,148.15,148.05,148.05,8470.0,-0.3499999999999943,0,3965.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:18:00,148.05,148.1,147.75,147.85,20760.0,-0.30000000000001137,0,12290.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:19:00,147.9,148.0,147.9,148.0,4841.0,-0.05000000000001137,0,-15919.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:20:00,148.0,148.0,147.95,147.95,2149.0,0.04999999999998295,1,-2692.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:21:00,147.9,147.95,147.75,147.75,9478.0,-0.25,0,7329.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:22:00,147.75,147.85,147.7,147.85,6164.0,-0.05000000000001137,0,-3314.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:23:00,147.85,147.85,147.75,147.75,2114.0,0.0,0,-4050.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:24:00,147.7,147.7,147.65,147.65,4721.0,-0.19999999999998866,0,2607.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:25:00,147.65,147.75,147.65,147.7,3615.0,0.0,0,-1106.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:26:00,147.8,147.8,147.65,147.75,5733.0,0.09999999999999433,1,2118.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:27:00,147.65,147.7,147.6,147.7,5874.0,-0.10000000000002274,0,141.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:28:00,147.7,147.7,147.7,147.7,801.0,0.04999999999998295,1,-5073.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:29:00,147.65,147.7,147.6,147.6,4745.0,-0.09999999999999433,0,3944.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:30:00,147.55,147.55,147.55,147.55,81.0,-0.09999999999999433,0,-4664.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:31:00,147.6,147.6,147.5,147.55,2796.0,0.0,0,2715.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:32:00,147.5,147.55,147.35,147.35,20447.0,-0.25,0,17651.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:33:00,147.35,147.35,147.3,147.3,6344.0,-0.19999999999998866,0,-14103.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:34:00,147.4,147.45,147.4,147.45,3455.0,0.09999999999999433,1,-2889.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:35:00,147.5,147.5,147.35,147.4,13276.0,0.0,0,9821.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:36:00,147.45,147.45,147.35,147.35,2072.0,-0.15000000000000568,0,-11204.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:38:00,147.35,147.45,147.35,147.35,3891.0,-0.09999999999999433,0,1819.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:39:00,147.35,147.35,147.25,147.25,10990.0,-0.09999999999999433,0,7099.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:40:00,147.25,147.4,147.25,147.4,8693.0,0.05000000000001137,1,-2297.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:41:00,147.45,147.6,147.45,147.6,4048.0,0.3499999999999943,1,-4645.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:42:00,147.6,147.6,147.6,147.6,1031.0,0.15000000000000568,1,-3017.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:43:00,147.6,147.7,147.6,147.7,289.0,0.09999999999999433,1,-742.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:44:00,147.8,147.8,147.65,147.65,5352.0,0.05000000000001137,1,5063.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:45:00,147.6,147.6,147.6,147.6,675.0,-0.20000000000001705,0,-4677.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:46:00,147.6,147.6,147.5,147.5,4067.0,-0.09999999999999433,0,3392.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:47:00,147.55,147.55,147.5,147.55,2075.0,-0.04999999999998295,0,-1992.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:48:00,147.55,147.55,147.55,147.55,1617.0,0.0,0,-458.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:49:00,147.55,147.65,147.55,147.65,3963.0,0.09999999999999433,1,2346.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:50:00,147.65,147.65,147.6,147.6,2050.0,0.04999999999998295,1,-1913.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:51:00,147.55,147.6,147.55,147.6,388.0,-0.05000000000001137,0,-1662.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:52:00,147.6,147.6,147.5,147.55,4295.0,0.0,0,3907.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:53:00,147.5,147.5,147.5,147.5,2220.0,-0.09999999999999433,0,-2075.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:54:00,147.5,147.5,147.45,147.45,3294.0,-0.05000000000001137,0,1074.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:55:00,147.55,147.55,147.55,147.55,903.0,0.05000000000001137,1,-2391.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:56:00,147.6,147.6,147.55,147.6,5113.0,0.04999999999998295,1,4210.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:57:00,147.55,147.55,147.5,147.5,5313.0,-0.09999999999999433,0,200.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:58:00,147.45,147.5,147.45,147.5,4178.0,-0.05000000000001137,0,-1135.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:59:00,147.55,147.6,147.45,147.5,5697.0,0.05000000000001137,1,1519.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:00:00,147.5,147.5,147.4,147.45,1001.0,-0.10000000000002274,0,-4696.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:01:00,147.5,147.55,147.5,147.55,489.0,0.05000000000001137,1,-512.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:02:00,147.55,147.55,147.5,147.5,5078.0,0.0,0,4589.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:03:00,147.5,147.5,147.5,147.5,6916.0,-0.05000000000001137,0,1838.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:04:00,147.45,147.5,147.45,147.5,3785.0,0.0,0,-3131.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:05:00,147.45,147.45,147.35,147.35,6509.0,-0.09999999999999433,0,2724.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:06:00,147.35,147.4,147.15,147.2,8390.0,-0.25,0,1881.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:07:00,147.2,147.2,147.15,147.2,3170.0,-0.15000000000000568,0,-5220.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:08:00,147.2,147.25,147.2,147.25,4816.0,0.05000000000001137,1,1646.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:09:00,147.2,147.25,147.2,147.25,4136.0,0.05000000000001137,1,-680.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:10:00,147.3,147.3,147.3,147.3,908.0,0.10000000000002274,1,-3228.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:11:00,147.3,147.4,147.3,147.4,2539.0,0.09999999999999433,1,1631.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:13:00,147.4,147.4,147.35,147.4,2498.0,0.09999999999999433,1,-41.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:14:00,147.4,147.4,147.35,147.35,2359.0,-0.05000000000001137,0,-139.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:15:00,147.35,147.35,147.35,147.35,8979.0,-0.05000000000001137,0,6620.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:16:00,147.35,147.4,147.35,147.35,6753.0,0.0,0,-2226.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:17:00,147.35,147.45,147.35,147.45,7907.0,0.09999999999999433,1,1154.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:18:00,147.4,147.45,147.35,147.45,2459.0,0.09999999999999433,1,-5448.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:19:00,147.45,147.45,147.35,147.4,3353.0,0.0,0,894.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:20:00,147.4,147.4,147.3,147.3,2973.0,-0.14999999999997726,0,-380.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:21:00,147.3,147.35,147.3,147.3,4677.0,-0.09999999999999433,0,1704.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:22:00,147.25,147.25,147.2,147.2,2032.0,-0.10000000000002274,0,-2645.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:23:00,147.2,147.25,147.2,147.25,5634.0,0.0,0,3602.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:24:00,147.2,147.2,147.2,147.2,6.0,0.0,0,-5628.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:25:00,147.2,147.2,147.05,147.05,9311.0,-0.14999999999997726,0,9305.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:26:00,147.05,147.05,147.05,147.05,4189.0,-0.14999999999997726,0,-5122.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:27:00,147.0,147.05,146.95,147.0,27927.0,-0.05000000000001137,0,23738.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:28:00,147.0,147.0,147.0,147.0,9293.0,0.0,0,-18634.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:29:00,147.05,147.05,146.95,147.0,7833.0,0.0,0,-1460.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:30:00,147.05,147.05,147.05,147.05,5202.0,0.0,0,-2631.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:31:00,147.0,147.0,146.95,147.0,5517.0,-0.05000000000001137,0,315.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:32:00,147.05,147.1,147.05,147.1,2145.0,0.09999999999999433,1,-3372.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:33:00,147.15,147.15,147.15,147.15,1699.0,0.09999999999999433,1,-446.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:34:00,147.15,147.15,147.1,147.1,1085.0,-0.05000000000001137,0,-614.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:35:00,147.05,147.15,147.05,147.15,4238.0,0.0,0,3153.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:36:00,147.2,147.2,147.15,147.15,1223.0,0.09999999999999433,1,-3015.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:37:00,147.2,147.2,147.2,147.2,2821.0,0.0,0,1598.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:38:00,147.15,147.15,147.15,147.15,1632.0,-0.04999999999998295,0,-1189.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:39:00,147.15,147.2,147.15,147.2,2446.0,0.04999999999998295,1,814.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:40:00,147.2,147.25,147.15,147.25,3704.0,0.09999999999999433,1,1258.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:41:00,147.25,147.3,147.25,147.25,2536.0,0.05000000000001137,1,-1168.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:42:00,147.25,147.4,147.25,147.4,6634.0,0.15000000000000568,1,4098.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:43:00,147.45,147.45,147.45,147.45,2425.0,0.19999999999998866,1,-4209.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:44:00,147.5,147.5,147.45,147.45,7906.0,0.0,0,5481.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:45:00,147.5,147.5,147.5,147.5,534.0,0.0,0,-7372.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:46:00,147.55,147.55,147.55,147.55,3711.0,0.05000000000001137,1,3177.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:47:00,147.55,147.55,147.55,147.55,1061.0,0.0,0,-2650.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:48:00,147.6,147.6,147.6,147.6,400.0,0.04999999999998295,1,-661.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:49:00,147.6,147.65,147.6,147.65,13734.0,0.05000000000001137,1,13334.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:50:00,147.7,147.85,147.7,147.85,10179.0,0.25,1,-3555.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:51:00,147.9,148.0,147.85,147.85,25075.0,0.15000000000000568,1,14896.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:52:00,147.85,147.9,147.8,147.8,1483.0,-0.09999999999999433,0,-23592.0,0,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:53:00,147.85,147.85,147.75,147.75,1724.0,-0.09999999999999433,0,241.0,1,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:54:00,147.75,147.75,147.75,147.75,1605.0,-0.09999999999999433,0,-119.0,0,,,,,,,,,,,,,,,,,,,,,
