Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header_x,release time_x,article content_x,formatted date_x,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,header_y,release time_y,article content_y,formatted date_y,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,header,release time,article content,formatteddate,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-08-30 09:01:00,132.3,132.4,132.2,132.4,65772.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:02:00,132.3,132.3,131.8,131.95,26741.0,-0.35000000000002274,0,-39031.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:03:00,132.3,132.35,132.25,132.25,3154.0,-0.05000000000001137,0,-23587.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:04:00,132.45,132.45,132.2,132.3,2004.0,0.0,0,-1150.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:05:00,132.25,132.25,132.1,132.25,7764.0,-0.19999999999998866,0,5760.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:06:00,132.1,132.3,132.05,132.05,14851.0,-0.19999999999998866,0,7087.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:07:00,132.15,132.3,132.15,132.3,11558.0,0.20000000000001705,1,-3293.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:08:00,132.3,132.55,132.3,132.5,16843.0,0.3499999999999943,1,5285.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:09:00,132.5,132.75,132.5,132.65,6987.0,0.3499999999999943,1,-9856.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:10:00,132.75,132.9,132.65,132.85,14793.0,0.3499999999999943,1,7806.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:11:00,132.85,132.95,132.75,132.95,9260.0,0.19999999999998866,1,-5533.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:12:00,132.95,133.2,132.9,133.1,33541.0,0.25,1,24281.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:13:00,133.15,133.25,133.15,133.2,7950.0,0.25,1,-25591.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:14:00,133.25,133.35,133.25,133.25,18499.0,0.09999999999999433,1,10549.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:15:00,133.3,133.4,133.25,133.4,20307.0,0.15000000000000568,1,1808.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:16:00,133.4,133.55,133.3,133.5,45976.0,0.19999999999998866,1,25669.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:17:00,133.5,133.65,133.5,133.65,32589.0,0.25,1,-13387.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:18:00,133.65,133.7,133.6,133.7,19314.0,0.19999999999998866,1,-13275.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:19:00,133.7,133.9,133.65,133.9,22080.0,0.25,1,2766.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:20:00,133.85,134.15,133.75,134.05,55294.0,0.35000000000002274,1,33214.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:21:00,134.0,134.2,133.95,134.15,21033.0,0.30000000000001137,1,-34261.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:22:00,134.15,134.15,134.05,134.1,15293.0,0.09999999999999433,1,-5740.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:23:00,134.05,134.1,134.0,134.1,27028.0,-0.05000000000001137,0,11735.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:24:00,134.1,134.15,134.05,134.1,10911.0,0.04999999999998295,1,-16117.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:25:00,134.1,134.1,134.0,134.0,5463.0,-0.09999999999999433,0,-5448.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:26:00,134.0,134.2,133.95,134.2,14572.0,0.09999999999999433,1,9109.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:27:00,134.2,134.4,134.2,134.35,16444.0,0.3499999999999943,1,1872.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:28:00,134.3,134.35,134.15,134.3,23062.0,0.10000000000002274,1,6618.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:29:00,134.3,134.35,134.25,134.25,29089.0,-0.05000000000001137,0,6027.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:30:00,134.3,134.35,134.3,134.3,7650.0,0.0,0,-21439.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:31:00,134.35,134.45,134.35,134.45,15879.0,0.14999999999997726,1,8229.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:32:00,134.4,134.65,134.4,134.6,23039.0,0.25,1,7160.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:33:00,134.55,134.55,134.45,134.45,12550.0,0.04999999999998295,1,-10489.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:34:00,134.45,134.55,134.45,134.55,2514.0,0.0,0,-10036.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:35:00,134.5,134.5,134.35,134.35,7168.0,-0.09999999999999433,0,4654.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:36:00,134.35,134.45,134.3,134.45,12746.0,-0.05000000000001137,0,5578.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:37:00,134.4,134.5,134.4,134.5,8856.0,0.15000000000000568,1,-3890.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:38:00,134.5,134.5,134.3,134.35,30016.0,-0.05000000000001137,0,21160.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:39:00,134.3,134.35,134.3,134.35,8269.0,-0.15000000000000568,0,-21747.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:40:00,134.35,134.4,134.2,134.25,21536.0,-0.05000000000001137,0,13267.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:41:00,134.3,134.45,134.3,134.4,11859.0,0.05000000000001137,1,-9677.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:42:00,134.45,134.45,134.4,134.4,1232.0,0.09999999999999433,1,-10627.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:43:00,134.4,134.5,134.35,134.4,17792.0,-0.04999999999998295,0,16560.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:44:00,134.4,134.45,134.35,134.4,17949.0,0.0,0,157.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:45:00,134.4,134.45,134.4,134.45,4342.0,0.04999999999998295,1,-13607.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:46:00,134.45,134.45,134.4,134.4,2373.0,0.0,0,-1969.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:47:00,134.45,134.45,134.4,134.4,579.0,-0.04999999999998295,0,-1794.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:48:00,134.4,134.45,134.4,134.45,3583.0,0.0,0,3004.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:49:00,134.4,134.45,134.35,134.35,6811.0,-0.05000000000001137,0,3228.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:50:00,134.4,134.4,134.35,134.4,2172.0,0.0,0,-4639.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:51:00,134.4,134.4,134.4,134.4,5755.0,0.0,0,3583.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:52:00,134.4,134.45,134.4,134.4,19544.0,0.0,0,13789.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:53:00,134.4,134.4,134.35,134.4,3920.0,0.0,0,-15624.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:54:00,134.4,134.4,134.4,134.4,6027.0,0.0,0,2107.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:55:00,134.4,134.5,134.4,134.45,12008.0,0.04999999999998295,1,5981.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:56:00,134.45,134.55,134.45,134.55,13229.0,0.15000000000000568,1,1221.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:57:00,134.6,134.75,134.6,134.75,21490.0,0.30000000000001137,1,8261.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:58:00,134.75,134.9,134.75,134.85,22806.0,0.25,1,1316.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 09:59:00,134.8,135.0,134.8,134.9,17518.0,0.15000000000000568,1,-5288.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:00:00,134.9,134.9,134.75,134.8,21306.0,0.0,0,3788.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:01:00,134.85,134.95,134.8,134.9,15594.0,0.0,0,-5712.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:02:00,134.95,135.1,134.95,135.05,26309.0,0.20000000000001705,1,10715.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:03:00,135.05,135.05,134.9,135.0,16083.0,0.05000000000001137,1,-10226.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:04:00,135.0,135.0,134.95,135.0,13243.0,-0.05000000000001137,0,-2840.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:05:00,135.0,135.0,134.9,134.9,5503.0,-0.09999999999999433,0,-7740.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:06:00,134.9,134.9,134.85,134.85,8230.0,-0.15000000000000568,0,2727.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:07:00,134.85,134.85,134.75,134.75,10737.0,-0.15000000000000568,0,2507.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:08:00,134.75,134.9,134.75,134.85,4418.0,0.0,0,-6319.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:09:00,134.85,134.85,134.75,134.8,22048.0,0.05000000000001137,1,17630.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:10:00,134.8,134.9,134.8,134.9,4975.0,0.05000000000001137,1,-17073.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:11:00,134.9,134.9,134.85,134.9,7819.0,0.09999999999999433,1,2844.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:12:00,134.9,134.95,134.9,134.9,696.0,0.0,0,-7123.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:13:00,134.9,135.0,134.9,135.0,8658.0,0.09999999999999433,1,7962.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:14:00,135.05,135.05,134.9,134.9,14349.0,0.0,0,5691.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:15:00,134.9,134.9,134.85,134.85,4543.0,-0.20000000000001705,0,-9806.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:16:00,134.9,134.9,134.85,134.9,3518.0,0.0,0,-1025.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:17:00,134.9,134.9,134.8,134.85,6304.0,-0.05000000000001137,0,2786.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:18:00,134.85,134.85,134.8,134.85,10698.0,-0.05000000000001137,0,4394.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:19:00,134.85,134.95,134.85,134.95,5675.0,0.09999999999999433,1,-5023.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:20:00,134.95,135.0,134.9,135.0,17293.0,0.15000000000000568,1,11618.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:21:00,135.05,135.05,135.0,135.05,19991.0,0.10000000000002274,1,2698.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:22:00,135.0,135.0,134.95,134.95,17417.0,-0.10000000000002274,0,-2574.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30 10:23:00,134.9,134.9,134.85,134.9,12120.0,-0.09999999999999433,0,-5297.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
