Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded
2020-07-06 07:01:00,14.875,14.92,14.805,14.845,59936.0,0.0,0,0.0,0
2020-07-06 07:02:00,14.845,14.875,14.83,14.85,2610.0,-0.025000000000000355,0,-57326.0,0
2020-07-06 07:03:00,14.84,14.87,14.83,14.835,7764.0,-0.009999999999999787,0,5154.0,1
2020-07-06 07:04:00,14.86,14.875,14.835,14.855,6260.0,0.015000000000000568,1,-1504.0,0
2020-07-06 07:05:00,14.88,14.88,14.84,14.845,1909.0,-0.014999999999998792,0,-4351.0,0
2020-07-06 07:06:00,14.835,14.89,14.835,14.88,36224.0,0.0,0,34315.0,1
2020-07-06 07:07:00,14.89,14.89,14.79,14.79,8460.0,-0.045000000000001705,0,-27764.0,0
2020-07-06 07:08:00,14.79,14.835,14.79,14.795,3117.0,-0.09500000000000064,0,-5343.0,0
2020-07-06 07:09:00,14.79,14.825,14.785,14.825,11728.0,0.03500000000000014,1,8611.0,1
2020-07-06 07:10:00,14.825,14.835,14.815,14.82,4518.0,0.030000000000001137,1,-7210.0,0
2020-07-06 07:11:00,14.82,14.92,14.81,14.915,24238.0,0.08999999999999986,1,19720.0,1
2020-07-06 07:12:00,14.92,14.94,14.91,14.91,8771.0,0.08999999999999986,1,-15467.0,0
2020-07-06 07:13:00,14.94,14.975,14.935,14.96,16531.0,0.040000000000000924,1,7760.0,1
2020-07-06 07:14:00,14.965,14.98,14.955,14.965,7758.0,0.025000000000000355,1,-8773.0,0
2020-07-06 07:15:00,14.975,14.975,14.94,14.96,13676.0,-0.004999999999999005,0,5918.0,1
2020-07-06 07:16:00,14.96,14.97,14.92,14.94,4756.0,-0.03500000000000014,0,-8920.0,0
2020-07-06 07:17:00,14.945,14.97,14.945,14.97,1883.0,0.009999999999999787,1,-2873.0,0
2020-07-06 07:18:00,14.975,15.03,14.975,15.025,47005.0,0.08000000000000007,1,45122.0,1
2020-07-06 07:19:00,15.025,15.095,15.02,15.09,40260.0,0.11500000000000021,1,-6745.0,0
2020-07-06 07:20:00,15.065,15.075,15.005,15.01,11544.0,-0.015000000000000568,0,-28716.0,0
2020-07-06 07:21:00,15.01,15.075,15.005,15.055,33208.0,-0.009999999999999787,0,21664.0,1
2020-07-06 07:22:00,15.065,15.065,15.0,15.02,8670.0,0.009999999999999787,1,-24538.0,0
2020-07-06 07:23:00,15.0,15.01,14.98,15.005,20962.0,-0.05999999999999872,0,12292.0,1
2020-07-06 07:24:00,15.005,15.02,15.005,15.005,1628.0,0.005000000000000782,1,-19334.0,0
2020-07-06 07:25:00,15.0,15.0,14.975,14.995,7866.0,-0.010000000000001563,0,6238.0,1
2020-07-06 07:26:00,14.98,14.99,14.975,14.975,1883.0,-0.025000000000000355,0,-5983.0,0
2020-07-06 07:27:00,14.975,15.015,14.975,14.985,8774.0,0.004999999999999005,1,6891.0,1
2020-07-06 07:28:00,14.98,14.98,14.945,14.945,7887.0,-0.02999999999999936,0,-887.0,0
2020-07-06 07:29:00,14.93,14.935,14.89,14.89,23944.0,-0.08999999999999986,0,16057.0,1
2020-07-06 07:30:00,14.9,14.91,14.89,14.9,4985.0,-0.02999999999999936,0,-18959.0,0
2020-07-06 07:31:00,14.92,14.955,14.9,14.9,10043.0,0.0,0,5058.0,1
2020-07-06 07:32:00,14.9,14.9,14.875,14.875,1956.0,-0.04499999999999993,0,-8087.0,0
2020-07-06 07:33:00,14.865,14.9,14.865,14.895,2605.0,-0.005000000000000782,0,649.0,1
2020-07-06 07:34:00,14.91,14.91,14.89,14.895,2519.0,0.02999999999999936,1,-86.0,0
2020-07-06 07:35:00,14.88,14.89,14.845,14.845,10781.0,-0.0649999999999995,0,8262.0,1
2020-07-06 07:36:00,14.85,14.885,14.85,14.87,4466.0,-0.010000000000001563,0,-6315.0,0
2020-07-06 07:37:00,14.855,14.895,14.855,14.875,6964.0,0.025000000000000355,1,2498.0,1
2020-07-06 07:38:00,14.865,14.875,14.845,14.845,17908.0,-0.009999999999999787,0,10944.0,1
2020-07-06 07:39:00,14.85,14.855,14.845,14.85,9918.0,-0.015000000000000568,0,-7990.0,0
