Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded
2019-10-24 07:01:00,137.7,137.7,137.5,137.5,2243.0,0.0,0,0.0,0
2019-10-24 07:02:00,137.35,137.65,137.35,137.45,1037.0,-0.25,0,-1206.0,0
2019-10-24 07:03:00,137.6,137.75,137.45,137.75,524.0,0.4000000000000057,1,-513.0,0
2019-10-24 07:04:00,137.7,137.8,137.6,137.75,452.0,0.15000000000000568,1,-72.0,0
2019-10-24 07:05:00,137.7,137.95,137.65,137.7,1044.0,0.0,0,592.0,1
2019-10-24 07:06:00,137.6,137.75,137.55,137.75,565.0,0.05000000000001137,1,-479.0,0
2019-10-24 07:07:00,137.8,137.85,137.65,137.65,1657.0,0.05000000000001137,1,1092.0,1
2019-10-24 07:08:00,137.75,137.75,137.65,137.65,304.0,-0.15000000000000568,0,-1353.0,0
2019-10-24 07:09:00,137.55,137.65,137.55,137.65,409.0,-0.09999999999999432,0,105.0,1
2019-10-24 07:10:00,137.55,137.65,137.55,137.65,112.0,0.09999999999999432,1,-297.0,0
2019-10-24 07:11:00,137.65,137.65,137.65,137.65,84.0,0.09999999999999432,1,-28.0,0
2019-10-24 07:12:00,137.6,137.6,137.55,137.6,156.0,-0.05000000000001137,0,72.0,1
2019-10-24 07:13:00,137.6,137.6,137.5,137.5,179.0,-0.09999999999999432,0,23.0,1
2019-10-24 07:14:00,137.5,137.5,137.45,137.5,321.0,-0.09999999999999432,0,142.0,1
2019-10-24 07:15:00,137.35,137.45,137.35,137.45,239.0,-0.05000000000001137,0,-82.0,0
2019-10-24 07:16:00,137.4,137.65,137.4,137.4,1356.0,0.05000000000001137,1,1117.0,1
2019-10-24 07:17:00,137.45,137.5,137.4,137.4,584.0,0.0,0,-772.0,0
2019-10-24 07:18:00,137.4,137.45,137.25,137.35,1071.0,-0.09999999999999432,0,487.0,1
2019-10-24 07:19:00,137.3,137.35,137.3,137.35,147.0,-0.05000000000001137,0,-924.0,0
2019-10-24 07:20:00,137.3,137.4,137.3,137.4,388.0,0.09999999999999432,1,241.0,1
2019-10-24 07:21:00,137.4,137.5,137.4,137.5,267.0,0.19999999999998863,1,-121.0,0
2019-10-24 07:22:00,137.55,137.65,137.55,137.65,307.0,0.25,1,40.0,1
2019-10-24 07:23:00,137.6,137.65,137.55,137.55,369.0,0.0,0,62.0,1
2019-10-24 07:24:00,137.5,137.5,137.3,137.3,429.0,-0.29999999999998295,0,60.0,1
2019-10-24 07:25:00,137.25,137.25,137.1,137.15,341.0,-0.3499999999999943,0,-88.0,0
2019-10-24 07:26:00,137.15,137.25,137.15,137.25,574.0,0.0,0,233.0,1
2019-10-24 07:27:00,137.25,137.3,137.25,137.3,395.0,0.15000000000000568,1,-179.0,0
2019-10-24 07:28:00,137.25,137.4,137.25,137.4,549.0,0.15000000000000568,1,154.0,1
2019-10-24 07:29:00,137.45,137.45,137.45,137.45,220.0,0.19999999999998863,1,-329.0,0
2019-10-24 07:30:00,137.45,137.45,137.45,137.45,280.0,0.0,0,60.0,1
2019-10-24 07:31:00,137.45,137.5,137.4,137.45,932.0,0.0,0,652.0,1
2019-10-24 07:32:00,137.5,137.55,137.45,137.5,289.0,0.05000000000001137,1,-643.0,0
2019-10-24 07:33:00,137.4,137.5,137.4,137.5,358.0,0.0,0,69.0,1
2019-10-24 07:34:00,137.55,137.6,137.45,137.55,1676.0,0.15000000000000568,1,1318.0,1
2019-10-24 07:35:00,137.6,137.7,137.5,137.6,3046.0,0.04999999999998295,1,1370.0,1
2019-10-24 07:36:00,137.6,137.6,137.45,137.45,304.0,-0.15000000000000568,0,-2742.0,0
2019-10-24 07:37:00,137.5,137.5,137.5,137.5,220.0,-0.09999999999999432,0,-84.0,0
2019-10-24 07:38:00,137.6,137.7,137.55,137.7,1609.0,0.19999999999998863,1,1389.0,1
2019-10-24 07:39:00,137.7,137.75,137.65,137.65,292.0,0.05000000000001137,1,-1317.0,0
2019-10-24 07:40:00,137.65,137.65,137.45,137.45,1653.0,-0.25,0,1361.0,1
2019-10-24 07:41:00,137.5,137.6,137.45,137.6,2928.0,-0.05000000000001137,0,1275.0,1
2019-10-24 07:42:00,137.6,137.65,137.6,137.6,1179.0,0.09999999999999432,1,-1749.0,0
2019-10-24 07:43:00,137.6,137.65,137.6,137.6,379.0,0.0,0,-800.0,0
2019-10-24 07:44:00,137.55,137.55,137.5,137.5,365.0,-0.09999999999999432,0,-14.0,0
2019-10-24 07:45:00,137.55,137.6,137.55,137.6,41.0,0.04999999999998295,1,-324.0,0
2019-10-24 07:46:00,137.55,137.65,137.45,137.6,4116.0,0.04999999999998295,1,4075.0,1
2019-10-24 07:47:00,137.6,137.65,137.6,137.65,730.0,0.09999999999999432,1,-3386.0,0
2019-10-24 07:48:00,137.65,137.65,137.65,137.65,5.0,0.05000000000001137,1,-725.0,0
2019-10-24 07:49:00,137.65,137.75,137.55,137.55,2557.0,-0.09999999999999432,0,2552.0,1
2019-10-24 07:50:00,137.55,137.6,137.55,137.55,2512.0,-0.09999999999999432,0,-45.0,0
2019-10-24 07:51:00,137.55,137.55,137.55,137.55,515.0,0.0,0,-1997.0,0
2019-10-24 07:52:00,137.6,137.6,137.6,137.6,527.0,0.04999999999998295,1,12.0,1
2019-10-24 07:53:00,137.55,137.6,137.55,137.6,523.0,0.0,0,-4.0,0
2019-10-24 07:54:00,137.55,137.55,137.45,137.45,1613.0,-0.10000000000002274,0,1090.0,1
2019-10-24 07:55:00,137.5,137.55,137.5,137.55,846.0,0.0,0,-767.0,0
2019-10-24 07:56:00,137.55,137.55,137.55,137.55,15.0,0.05000000000001137,1,-831.0,0
2019-10-24 07:57:00,137.6,137.6,137.6,137.6,342.0,0.04999999999998295,1,327.0,1
2019-10-24 07:58:00,137.55,137.55,137.55,137.55,152.0,-0.04999999999998295,0,-190.0,0
2019-10-24 07:59:00,137.6,137.65,137.6,137.65,322.0,0.09999999999999432,1,170.0,1
2019-10-24 08:00:00,137.6,137.6,137.5,137.55,532.0,-0.04999999999998295,0,210.0,1
2019-10-24 08:01:00,137.6,137.6,137.4,137.4,1271.0,-0.19999999999998863,0,739.0,1
2019-10-24 08:02:00,137.35,137.35,137.3,137.3,239.0,-0.29999999999998295,0,-1032.0,0
2019-10-24 08:03:00,137.4,137.4,137.4,137.4,276.0,0.05000000000001137,1,37.0,1
2019-10-24 08:04:00,137.35,137.35,137.3,137.3,356.0,-0.09999999999999432,0,80.0,1
2019-10-24 08:05:00,137.3,137.3,137.05,137.15,1241.0,-0.19999999999998863,0,885.0,1
2019-10-24 08:06:00,137.1,137.1,137.05,137.1,396.0,-0.20000000000001705,0,-845.0,0
2019-10-24 08:07:00,137.1,137.1,137.1,137.1,42.0,0.0,0,-354.0,0
2019-10-24 08:08:00,137.1,137.15,137.1,137.15,115.0,0.05000000000001137,1,73.0,1
2019-10-24 08:09:00,137.05,137.05,136.85,136.95,709.0,-0.15000000000000568,0,594.0,1
2019-10-24 08:10:00,136.95,136.95,136.95,136.95,157.0,-0.10000000000002274,0,-552.0,0
2019-10-24 08:11:00,136.95,136.95,136.8,136.8,261.0,-0.14999999999997726,0,104.0,1
2019-10-24 08:12:00,136.85,136.9,136.85,136.9,48.0,-0.04999999999998295,0,-213.0,0
2019-10-24 08:13:00,136.85,136.95,136.85,136.95,92.0,0.09999999999999432,1,44.0,1
2019-10-24 08:14:00,136.9,137.0,136.9,137.0,325.0,0.15000000000000568,1,233.0,1
2019-10-24 08:15:00,137.0,137.0,137.0,137.0,141.0,0.09999999999999432,1,-184.0,0
2019-10-24 08:16:00,137.05,137.05,137.05,137.05,195.0,0.05000000000001137,1,54.0,1
2019-10-24 08:17:00,137.05,137.1,137.05,137.1,1287.0,0.04999999999998295,1,1092.0,1
2019-10-24 08:18:00,137.1,137.1,137.1,137.1,983.0,0.04999999999998295,1,-304.0,0
2019-10-24 08:19:00,137.15,137.2,137.15,137.2,616.0,0.09999999999999432,1,-367.0,0
2019-10-24 08:20:00,137.1,137.25,137.1,137.25,478.0,0.09999999999999432,1,-138.0,0
2019-10-24 08:21:00,137.25,137.35,137.25,137.35,614.0,0.25,1,136.0,1
2019-10-24 08:22:00,137.3,137.3,137.25,137.25,446.0,0.0,0,-168.0,0
2019-10-24 08:23:00,137.25,137.3,137.25,137.3,360.0,0.0,0,-86.0,0
2019-10-24 08:24:00,137.25,137.25,137.15,137.15,929.0,-0.09999999999999432,0,569.0,1
2019-10-24 08:25:00,137.2,137.25,137.2,137.25,215.0,0.0,0,-714.0,0
2019-10-24 08:26:00,137.2,137.2,137.2,137.2,63.0,0.0,0,-152.0,0
2019-10-24 08:27:00,137.2,137.2,137.2,137.2,14.0,0.0,0,-49.0,0
2019-10-24 08:28:00,137.2,137.2,137.2,137.2,312.0,0.0,0,298.0,1
2019-10-24 08:29:00,137.2,137.25,137.2,137.2,571.0,0.0,0,259.0,1
2019-10-24 08:30:00,137.25,137.25,137.25,137.25,12.0,0.05000000000001137,1,-559.0,0
2019-10-24 08:31:00,137.2,137.2,137.2,137.2,80.0,-0.05000000000001137,0,68.0,1
2019-10-24 08:32:00,137.25,137.25,137.25,137.25,19.0,0.05000000000001137,1,-61.0,0
2019-10-24 08:34:00,137.15,137.15,137.15,137.15,150.0,-0.09999999999999432,0,131.0,1
2019-10-24 08:35:00,137.2,137.2,137.2,137.2,8.0,0.04999999999998295,1,-142.0,0
2019-10-24 08:36:00,137.25,137.25,137.25,137.25,19.0,0.05000000000001137,1,11.0,1
2019-10-24 08:39:00,137.35,137.4,137.35,137.4,77.0,0.15000000000000568,1,58.0,1
2019-10-24 08:40:00,137.45,137.45,137.25,137.25,1286.0,-0.09999999999999432,0,1209.0,1
2019-10-24 08:41:00,137.35,137.35,137.35,137.35,137.0,-0.09999999999999432,0,-1149.0,0
2019-10-24 08:42:00,137.35,137.45,137.35,137.45,430.0,0.09999999999999432,1,293.0,1
2019-10-24 08:43:00,137.4,137.4,137.4,137.4,59.0,0.05000000000001137,1,-371.0,0
2019-10-24 08:44:00,137.4,137.45,137.25,137.25,1074.0,-0.15000000000000568,0,1015.0,1
2019-10-24 08:45:00,137.25,137.3,137.2,137.3,2439.0,-0.09999999999999432,0,1365.0,1
2019-10-24 08:46:00,137.25,137.25,137.2,137.25,1621.0,0.0,0,-818.0,0
2019-10-24 08:48:00,137.3,137.4,137.3,137.35,1191.0,0.09999999999999432,1,-430.0,0
2019-10-24 08:49:00,137.4,137.4,137.4,137.4,75.0,0.09999999999999432,1,-1116.0,0
2019-10-24 08:50:00,137.45,137.5,137.4,137.4,907.0,0.0,0,832.0,1
2019-10-24 08:51:00,137.4,137.45,137.4,137.45,56.0,0.0,0,-851.0,0
2019-10-24 08:52:00,137.4,137.55,137.4,137.55,238.0,0.15000000000000568,1,182.0,1
2019-10-24 08:54:00,137.55,137.55,137.5,137.5,493.0,0.09999999999999432,1,255.0,1
2019-10-24 08:55:00,137.5,137.5,137.45,137.45,101.0,-0.10000000000002274,0,-392.0,0
2019-10-24 08:56:00,137.5,137.5,137.5,137.5,73.0,0.0,0,-28.0,0
2019-10-24 08:57:00,137.5,137.5,137.5,137.5,2.0,0.0,0,-71.0,0
2019-10-24 08:58:00,137.55,137.55,137.55,137.55,31.0,0.05000000000001137,1,29.0,1
2019-10-24 08:59:00,137.6,137.65,137.6,137.65,271.0,0.09999999999999432,1,240.0,1
2019-10-24 09:00:00,137.65,137.65,137.65,137.65,222.0,0.05000000000001137,1,-49.0,0
2019-10-24 09:01:00,137.75,137.75,137.65,137.65,677.0,0.0,0,455.0,1
2019-10-24 09:02:00,137.6,137.7,137.55,137.6,1051.0,-0.15000000000000568,0,374.0,1
2019-10-24 09:03:00,137.6,137.7,137.6,137.7,371.0,0.09999999999999432,1,-680.0,0
2019-10-24 09:04:00,137.7,137.7,137.7,137.7,121.0,0.09999999999999432,1,-250.0,0
2019-10-24 09:05:00,137.8,137.8,137.7,137.7,1020.0,0.0,0,899.0,1
2019-10-24 09:06:00,137.65,137.65,137.65,137.65,29.0,-0.15000000000000568,0,-991.0,0
2019-10-24 09:07:00,137.7,137.7,137.65,137.65,40.0,0.0,0,11.0,1
2019-10-24 09:08:00,137.6,137.6,137.6,137.6,192.0,-0.09999999999999432,0,152.0,1
2019-10-24 09:09:00,137.65,137.65,137.65,137.65,25.0,0.05000000000001137,1,-167.0,0
2019-10-24 09:10:00,137.55,137.55,137.55,137.55,195.0,-0.09999999999999432,0,170.0,1
2019-10-24 09:11:00,137.6,137.65,137.55,137.55,615.0,0.0,0,420.0,1
2019-10-24 09:12:00,137.6,137.75,137.6,137.6,3686.0,0.0,0,3071.0,1
2019-10-24 09:13:00,137.6,137.6,137.6,137.6,337.0,0.0,0,-3349.0,0
2019-10-24 09:14:00,137.65,137.65,137.65,137.65,312.0,0.05000000000001137,1,-25.0,0
2019-10-24 09:15:00,137.65,137.65,137.65,137.65,60.0,0.0,0,-252.0,0
2019-10-24 09:16:00,137.6,137.65,137.6,137.65,351.0,0.0,0,291.0,1
2019-10-24 09:17:00,137.5,137.5,137.5,137.5,376.0,-0.09999999999999432,0,25.0,1
2019-10-24 09:18:00,137.55,137.55,137.55,137.55,82.0,0.05000000000001137,1,-294.0,0
2019-10-24 09:19:00,137.6,137.65,137.6,137.65,1026.0,0.09999999999999432,1,944.0,1
2019-10-24 09:20:00,137.6,137.6,137.6,137.6,1304.0,0.0,0,278.0,1
2019-10-24 09:21:00,137.55,137.55,137.55,137.55,552.0,-0.04999999999998295,0,-752.0,0
2019-10-24 09:22:00,137.5,137.55,137.5,137.55,431.0,0.0,0,-121.0,0
2019-10-24 09:23:00,137.55,137.55,137.55,137.55,90.0,0.05000000000001137,1,-341.0,0
2019-10-24 09:24:00,137.5,137.5,137.5,137.5,536.0,-0.05000000000001137,0,446.0,1
2019-10-24 09:25:00,137.5,137.5,137.4,137.4,830.0,-0.09999999999999432,0,294.0,1
2019-10-24 09:26:00,137.35,137.35,137.35,137.35,32.0,-0.15000000000000568,0,-798.0,0
2019-10-24 09:27:00,137.35,137.4,137.3,137.35,269.0,0.0,0,237.0,1
2019-10-24 09:28:00,137.35,137.4,137.35,137.4,78.0,0.05000000000001137,1,-191.0,0
2019-10-24 09:30:00,137.45,137.5,137.45,137.5,301.0,0.15000000000000568,1,223.0,1
2019-10-24 09:31:00,137.55,137.6,137.55,137.6,232.0,0.15000000000000568,1,-69.0,0
