Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2020-04-06 09:03:00,25.95,26.115,25.95,26.075,194785.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:04:00,26.05,26.14,25.98,26.075,31129.0,0.125,1,-163656.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:05:00,26.07,26.135,26.035,26.08,22454.0,0.02999999999999758,1,-8675.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:06:00,26.08,26.105,25.99,26.005,22527.0,-0.06500000000000128,0,73.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:07:00,26.055,26.08,25.89,25.89,28512.0,-0.18999999999999773,0,5985.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:08:00,25.915,26.085,25.915,26.085,19474.0,0.030000000000001137,1,-9038.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:09:00,26.065,26.085,25.97,25.97,12912.0,0.054999999999999716,1,-6562.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:10:00,25.97,26.065,25.96,26.05,18062.0,-0.015000000000000568,0,5150.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:11:00,26.03,26.09,25.985,26.085,33774.0,0.115000000000002,1,15712.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:12:00,26.1,26.31,26.085,26.25,78069.0,0.21999999999999886,1,44295.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:13:00,26.25,26.315,26.205,26.255,49317.0,0.15499999999999758,1,-28752.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:14:00,26.275,26.335,26.25,26.29,33262.0,0.03999999999999915,1,-16055.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:15:00,26.305,26.405,26.3,26.4,33596.0,0.125,1,334.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:16:00,26.395,26.415,26.285,26.3,18458.0,-0.004999999999999004,0,-15138.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:17:00,26.33,26.43,26.305,26.35,19190.0,-0.04499999999999815,0,732.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:18:00,26.305,26.345,26.27,26.285,7477.0,-0.04499999999999815,0,-11713.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:19:00,26.28,26.415,26.28,26.375,29649.0,0.07000000000000027,1,22172.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:20:00,26.35,26.405,26.345,26.37,14416.0,0.08999999999999986,1,-15233.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:21:00,26.375,26.395,26.335,26.375,9382.0,0.024999999999998582,1,-5034.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:22:00,26.365,26.475,26.365,26.44,25937.0,0.06500000000000128,1,16555.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:23:00,26.445,26.46,26.325,26.345,21920.0,-0.01999999999999957,0,-4017.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:24:00,26.365,26.415,26.35,26.395,22252.0,-0.05000000000000071,0,332.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:25:00,26.38,26.38,26.29,26.325,9751.0,-0.03999999999999915,0,-12501.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:26:00,26.315,26.315,26.215,26.26,8254.0,-0.11999999999999746,0,-1497.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:27:00,26.295,26.375,26.295,26.365,14367.0,0.049999999999997165,1,6113.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:28:00,26.37,26.43,26.365,26.42,19687.0,0.125,1,5320.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:29:00,26.435,26.49,26.405,26.455,37378.0,0.0849999999999973,1,17691.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:30:00,26.465,26.48,26.385,26.395,12758.0,-0.03999999999999915,0,-24620.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:31:00,26.405,26.465,26.405,26.435,13545.0,-0.030000000000001137,0,787.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:32:00,26.445,26.45,26.37,26.415,26750.0,0.009999999999998009,1,13205.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:33:00,26.42,26.455,26.41,26.445,16858.0,0.0,0,-9892.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:34:00,26.435,26.45,26.42,26.42,6282.0,0.0,0,-10576.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:35:00,26.4,26.405,26.32,26.37,17238.0,-0.06499999999999773,0,10956.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:36:00,26.345,26.35,26.3,26.315,13621.0,-0.0849999999999973,0,-3617.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:37:00,26.325,26.38,26.325,26.335,14779.0,-0.009999999999998009,0,1158.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:38:00,26.315,26.34,26.265,26.265,18511.0,-0.05999999999999873,0,3732.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:39:00,26.28,26.285,26.25,26.285,9079.0,-0.030000000000001137,0,-9432.0,0,,,,,,,,,,,,,,,,,,,
2020-04-06 09:40:00,26.295,26.32,26.28,26.3,9879.0,0.01999999999999957,1,800.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:41:00,26.29,26.305,26.24,26.24,21885.0,-0.05500000000000327,0,12006.0,1,,,,,,,,,,,,,,,,,,,
2020-04-06 09:42:00,26.235,26.235,26.1,26.135,27916.0,-0.15499999999999758,0,6031.0,1,,,,,,,,,,,,,,,,,,,
