Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-10-22 09:01:00,49.21,49.275,49.21,49.275,35207.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:02:00,49.285,49.37,49.285,49.37,5821.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:03:00,49.365,49.43,49.335,49.43,8968.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:04:00,49.44,49.47,49.32,49.325,16840.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:05:00,49.325,49.415,49.325,49.4,9023.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:06:00,49.395,49.56,49.385,49.56,48997.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:07:00,49.57,49.715,49.535,49.675,45673.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:08:00,49.68,49.725,49.64,49.68,36925.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:09:00,49.695,49.735,49.685,49.685,8457.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:10:00,49.665,49.7,49.635,49.635,5644.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:11:00,49.635,49.635,49.52,49.52,1910.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:12:00,49.54,49.6,49.54,49.6,7036.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:13:00,49.605,49.68,49.605,49.68,4522.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:14:00,49.665,49.71,49.665,49.71,11266.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:15:00,49.71,49.71,49.685,49.685,6719.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:16:00,49.68,49.77,49.68,49.745,16437.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:17:00,49.735,49.75,49.645,49.645,9189.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:18:00,49.645,49.645,49.555,49.56,22246.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:19:00,49.53,49.56,49.5,49.545,11886.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:20:00,49.53,49.62,49.52,49.62,16671.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:21:00,49.635,49.655,49.585,49.645,14641.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:22:00,49.645,49.665,49.6,49.64,13490.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:23:00,49.64,49.645,49.615,49.64,9029.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:24:00,49.635,49.665,49.605,49.63,10681.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:25:00,49.65,49.66,49.585,49.66,30379.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:26:00,49.655,49.675,49.63,49.63,11826.0,,,,,,,,,,,,,,,,,,,
2019-10-22 09:27:00,49.625,49.65,49.61,49.62,6809.0,,,,,,,,,,,,,,,,,,,
