Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
2019-10-14 09:01:00,46.64,46.86,46.615,46.79,82650.0,,,,,,,,,,,,,,,
2019-10-14 09:02:00,46.77,46.81,46.645,46.74,11309.0,,,,,,,,,,,,,,,
2019-10-14 09:03:00,46.735,46.785,46.695,46.72,5027.0,,,,,,,,,,,,,,,
2019-10-14 09:04:00,46.75,46.76,46.68,46.68,2962.0,,,,,,,,,,,,,,,
2019-10-14 09:05:00,46.655,46.7,46.655,46.685,3780.0,,,,,,,,,,,,,,,
2019-10-14 09:06:00,46.705,46.905,46.705,46.895,11880.0,,,,,,,,,,,,,,,
2019-10-14 09:07:00,46.875,46.875,46.67,46.685,32487.0,,,,,,,,,,,,,,,
2019-10-14 09:08:00,46.68,46.68,46.57,46.585,17130.0,,,,,,,,,,,,,,,
2019-10-14 09:09:00,46.56,46.625,46.53,46.625,13389.0,,,,,,,,,,,,,,,
2019-10-14 09:10:00,46.625,46.63,46.54,46.585,75786.0,,,,,,,,,,,,,,,
2019-10-14 09:11:00,46.58,46.59,46.52,46.555,15432.0,,,,,,,,,,,,,,,
2019-10-14 09:12:00,46.565,46.565,46.47,46.48,3555.0,,,,,,,,,,,,,,,
2019-10-14 09:13:00,46.47,46.525,46.44,46.455,7475.0,,,,,,,,,,,,,,,
2019-10-14 09:14:00,46.445,46.485,46.435,46.45,8621.0,,,,,,,,,,,,,,,
2019-10-14 09:15:00,46.45,46.455,46.425,46.455,9363.0,,,,,,,,,,,,,,,
2019-10-14 09:16:00,46.475,46.505,46.455,46.49,3676.0,,,,,,,,,,,,,,,
2019-10-14 09:17:00,46.49,46.49,46.435,46.48,7586.0,,,,,,,,,,,,,,,
2019-10-14 09:18:00,46.475,46.52,46.465,46.515,4293.0,,,,,,,,,,,,,,,
2019-10-14 09:19:00,46.535,46.545,46.5,46.5,6804.0,,,,,,,,,,,,,,,
2019-10-14 09:20:00,46.505,46.52,46.475,46.475,7944.0,,,,,,,,,,,,,,,
2019-10-14 09:21:00,46.485,46.54,46.445,46.54,13107.0,,,,,,,,,,,,,,,
2019-10-14 09:22:00,46.525,46.56,46.505,46.56,8959.0,,,,,,,,,,,,,,,
2019-10-14 09:23:00,46.58,46.6,46.565,46.58,9117.0,,,,,,,,,,,,,,,
2019-10-14 09:24:00,46.595,46.6,46.54,46.54,16718.0,,,,,,,,,,,,,,,
2019-10-14 09:25:00,46.56,46.585,46.555,46.565,7116.0,,,,,,,,,,,,,,,
2019-10-14 09:26:00,46.555,46.585,46.55,46.55,5284.0,,,,,,,,,,,,,,,
