Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2019-12-20 08:00:00,156.0,156.0,156.0,156.0,200000.0,0.0,0,0.0,0,,,,,,
2019-12-20 09:00:00,155.85,157.4,155.7,157.25,463114.0,1.25,1,263114.0,1,,,,,,
2019-12-20 10:00:00,157.25,157.25,156.85,157.0,353448.0,1.1500000000000057,1,-109666.0,0,,,,,,
2019-12-20 11:00:00,157.0,158.25,156.85,157.95,750343.0,0.6999999999999886,1,396895.0,1,,,,,,
2019-12-20 12:00:00,157.95,157.95,157.4,157.75,268664.0,0.75,1,-481679.0,0,,,,,,
2019-12-20 13:00:00,157.7,157.9,157.5,157.85,135613.0,-0.09999999999999433,0,-133051.0,0,,,,,,
2019-12-20 14:00:00,157.85,157.95,157.55,157.7,235825.0,0.0,0,100212.0,1,,,,,,
2019-12-20 15:00:00,157.7,157.8,157.15,157.75,417817.0,-0.09999999999999433,0,181992.0,1,,,,,,
2019-12-20 16:00:00,157.75,157.9,157.5,157.75,370075.0,0.05000000000001137,1,-47742.0,0,,,,,,
2019-12-20 17:00:00,157.75,158.25,157.75,158.0,2492326.0,0.25,1,2122251.0,1,,,,,,
