Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-06-16 09:00:00,144.5,145.3,142.6,142.85,1792155.0,0.0,0,0.0,0,,,,,,
2020-06-16 10:00:00,142.85,144.35,141.95,144.0,497882.0,-0.5,0,-1294273.0,0,,,,,,
2020-06-16 11:00:00,144.0,144.4,143.5,143.65,359412.0,0.8000000000000114,1,-138470.0,0,,,,,,
2020-06-16 12:00:00,143.65,145.25,143.5,145.1,428047.0,1.0999999999999943,1,68635.0,1,,,,,,
2020-06-16 13:00:00,145.15,145.8,145.0,145.8,456203.0,2.1500000000000057,1,28156.0,1,-0.9765,-0.9997,0.0,-0.8176,-0.08333333333333333,-0.07777777777777778
2020-06-16 13:00:00,145.15,145.8,145.0,145.8,456203.0,2.1500000000000057,1,28156.0,1,-0.9992,-0.9998,-0.2732,-0.91,0.0,-0.08368055555555555
2020-06-16 13:00:00,145.15,145.8,145.0,145.8,456203.0,2.1500000000000057,1,28156.0,1,-0.9765,-0.9997,0.0,-0.8176,-0.08333333333333333,-0.07777777777777778
2020-06-16 13:00:00,145.15,145.8,145.0,145.8,456203.0,2.1500000000000057,1,28156.0,1,-0.9992,-0.9998,-0.2732,-0.91,0.0,-0.08368055555555555
2020-06-16 14:00:00,145.8,146.15,145.6,145.9,550673.0,0.75,1,94470.0,1,,,,,,
2020-06-16 15:00:00,145.9,146.5,145.2,146.35,935863.0,0.549999999999983,1,385190.0,1,,,,,,
2020-06-16 16:00:00,146.35,146.55,142.7,143.05,1421749.0,-2.8499999999999943,0,485886.0,1,,,,,,
2020-06-16 17:00:00,143.0,145.6,142.4,145.35,3791247.0,-1.0,0,2369498.0,1,,,,,,
