Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2019-09-23 08:00:00,144.476,144.476,135.42,135.42,112072.0,0.0,0,0.0,0,,,,,,
2019-09-23 09:00:00,143.0,143.0,140.25,140.45,724677.0,-4.0260000000000105,0,612605.0,1,,,,,,
2019-09-23 10:00:00,140.5,140.5,139.25,139.7,444147.0,-3.300000000000012,0,-280530.0,0,,,,,,
2019-09-23 11:00:00,139.65,139.85,139.35,139.75,341539.0,-0.75,0,-102608.0,0,,,,,,
2019-09-23 12:00:00,139.8,140.2,139.7,139.95,134773.0,0.2999999999999829,1,-206766.0,0,,,,,,
2019-09-23 13:00:00,139.95,140.2,139.85,140.15,143493.0,0.3499999999999943,1,8720.0,1,,,,,,
2019-09-23 14:00:00,140.15,140.2,139.4,139.6,239128.0,-0.3499999999999943,0,95635.0,1,,,,,,
2019-09-23 15:00:00,139.65,140.15,138.9,138.9,274312.0,-1.25,0,35184.0,1,,,,,,
2019-09-23 16:00:00,138.95,139.95,138.95,139.75,275865.0,0.09999999999999433,1,1553.0,1,,,,,,
2019-09-23 17:00:00,139.75,139.95,139.6,139.75,1050457.0,0.8000000000000114,1,774592.0,1,,,,,,
