Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header_x,release time_x,article content_x,formatted date_x,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,header_y,release time_y,article content_y,formatted date_y,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,header,release time,article content,formatteddate,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2020-03-05 09:03:00,1010.0,1010.0,1010.0,1010.0,5.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 09:04:00,1025.0,1025.0,1025.0,1025.0,20.0,15.0,1,15.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 09:33:00,1010.0,1010.0,1010.0,1010.0,5.0,-15.0,0,-15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 09:58:00,1020.0,1020.0,1020.0,1020.0,5.0,10.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 10:15:00,1025.0,1025.0,1025.0,1025.0,5.0,5.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 10:42:00,1030.0,1030.0,1030.0,1030.0,16.0,5.0,1,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 10:47:00,1020.0,1020.0,1020.0,1020.0,51.0,-10.0,0,35.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 11:33:00,1030.0,1030.0,1030.0,1030.0,10.0,10.0,1,-41.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 11:38:00,1030.0,1030.0,1030.0,1030.0,15.0,0.0,0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 13:00:00,1030.0,1030.0,1030.0,1030.0,27.0,0.0,0,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 13:46:00,1025.0,1025.0,1025.0,1025.0,99.0,-5.0,0,72.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 13:47:00,1025.0,1030.0,1025.0,1030.0,21.0,5.0,1,-78.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 13:51:00,1035.0,1035.0,1035.0,1035.0,1.0,10.0,1,-20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 14:35:00,1035.0,1035.0,1035.0,1035.0,1.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 14:37:00,1035.0,1035.0,1035.0,1035.0,6.0,0.0,0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 14:45:00,1035.0,1035.0,1035.0,1035.0,1.0,0.0,0,-5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 15:34:00,1035.0,1035.0,1035.0,1035.0,5.0,0.0,0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 15:46:00,1025.0,1025.0,1025.0,1025.0,6.0,-10.0,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 16:54:00,1025.0,1025.0,1025.0,1025.0,2.0,0.0,0,-4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 16:59:00,1030.0,1030.0,1030.0,1030.0,5.0,5.0,1,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 17:20:00,1030.0,1030.0,1030.0,1030.0,15.0,0.0,0,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 17:21:00,1035.0,1035.0,1035.0,1035.0,1.0,5.0,1,-14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 17:37:00,1035.0,1035.0,1035.0,1035.0,113.0,0.0,0,112.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
