Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header_x,release time_x,article content_x,formatted date_x,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,header_y,release time_y,article content_y,formatted date_y,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,header,release time,article content,formatteddate,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-08-13 09:01:00,140.85,141.65,140.85,141.6,1542.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:02:00,141.55,141.55,141.0,141.0,2309.0,0.15000000000000568,1,767.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:03:00,140.8,140.8,140.6,140.6,876.0,-0.9500000000000172,0,-1433.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:04:00,140.75,140.8,140.6,140.75,1049.0,-0.05000000000001137,0,173.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:05:00,140.6,140.65,140.6,140.6,271.0,-0.15000000000000568,0,-778.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:06:00,140.65,140.85,140.65,140.85,254.0,0.25,1,-17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:07:00,140.7,140.8,140.5,140.5,959.0,-0.15000000000000568,0,705.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:08:00,140.5,140.5,140.35,140.4,702.0,-0.2999999999999829,0,-257.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:09:00,140.65,140.75,140.6,140.7,1062.0,0.19999999999998866,1,360.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:10:00,140.95,141.0,140.95,141.0,181.0,0.3499999999999943,1,-881.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:11:00,140.95,141.0,140.9,141.0,505.0,0.05000000000001137,1,324.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:12:00,141.0,141.0,140.9,140.95,515.0,0.0,0,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:13:00,140.95,140.95,140.85,140.85,209.0,-0.15000000000000568,0,-306.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:15:00,140.8,140.8,140.8,140.8,91.0,-0.14999999999997726,0,-118.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:16:00,140.95,140.95,140.8,140.8,657.0,0.0,0,566.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:17:00,140.9,140.9,140.65,140.7,869.0,-0.25,0,212.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:18:00,140.75,140.8,140.65,140.7,315.0,-0.20000000000001705,0,-554.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:19:00,140.75,140.85,140.75,140.8,1165.0,0.05000000000001137,1,850.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:20:00,140.8,140.85,140.8,140.85,111.0,0.09999999999999433,1,-1054.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:21:00,140.9,141.0,140.9,140.9,1784.0,0.09999999999999433,1,1673.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:23:00,140.8,140.95,140.8,140.9,654.0,0.0,0,-1130.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:24:00,140.95,141.0,140.9,140.95,726.0,0.14999999999997726,1,72.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:25:00,140.95,140.95,140.9,140.95,521.0,0.0,0,-205.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:26:00,140.9,140.9,140.9,140.9,1250.0,-0.04999999999998295,0,729.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:27:00,140.9,140.9,140.75,140.75,436.0,-0.15000000000000568,0,-814.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:28:00,140.6,140.7,140.6,140.7,1679.0,-0.20000000000001705,0,1243.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:29:00,140.65,140.7,140.6,140.65,686.0,0.05000000000001137,1,-993.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:30:00,140.75,140.75,140.75,140.75,227.0,0.09999999999999433,1,-459.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:31:00,140.7,140.8,140.65,140.75,889.0,0.0,0,662.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:32:00,140.75,140.85,140.75,140.85,272.0,0.15000000000000568,1,-617.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:33:00,140.9,141.0,140.9,140.9,961.0,0.15000000000000568,1,689.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:34:00,140.85,140.85,140.8,140.8,136.0,-0.09999999999999433,0,-825.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:35:00,140.9,141.05,140.85,141.05,1198.0,0.20000000000001705,1,1062.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:36:00,141.0,141.0,140.95,140.95,139.0,0.04999999999998295,1,-1059.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:37:00,141.0,141.0,140.95,141.0,315.0,0.0,0,176.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:38:00,141.0,141.0,141.0,141.0,29.0,0.0,0,-286.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13 09:39:00,140.95,140.95,140.95,140.95,42.0,-0.05000000000001137,0,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
