Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-08-26 09:01:00,138.0,138.5,137.95,138.5,5184.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:02:00,138.35,138.4,137.95,138.15,1519.0,0.15000000000000568,1,-3665.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:03:00,138.15,138.25,137.95,137.95,2627.0,-0.4000000000000057,0,1108.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:04:00,138.05,138.05,137.95,138.05,398.0,-0.09999999999999433,0,-2229.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:05:00,138.1,138.1,137.75,137.75,652.0,-0.30000000000001137,0,254.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:06:00,137.7,137.7,137.2,137.2,2162.0,-0.9000000000000057,0,1510.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:07:00,137.15,137.4,137.0,137.25,1912.0,-0.44999999999998863,0,-250.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:08:00,137.25,137.3,137.05,137.05,1447.0,-0.09999999999999433,0,-465.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:09:00,137.05,137.3,137.05,137.1,1014.0,-0.15000000000000568,0,-433.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:10:00,137.05,137.1,136.85,137.1,4782.0,0.04999999999998295,1,3768.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:11:00,137.15,137.25,136.95,137.0,1140.0,-0.05000000000001137,0,-3642.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:12:00,137.0,137.2,137.0,137.1,477.0,-0.05000000000001137,0,-663.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:13:00,137.4,137.55,137.4,137.55,620.0,0.5500000000000114,1,143.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:14:00,137.45,137.55,137.45,137.45,1093.0,0.04999999999998295,1,473.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:15:00,137.5,137.5,137.35,137.45,483.0,0.0,0,-610.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:16:00,137.45,137.55,137.35,137.45,2160.0,-0.05000000000001137,0,1677.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:17:00,137.5,137.55,137.4,137.45,689.0,0.0,0,-1471.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:18:00,137.4,137.4,137.15,137.3,2676.0,-0.19999999999998866,0,1987.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:19:00,137.4,137.45,137.3,137.45,1346.0,0.04999999999998295,1,-1330.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:20:00,137.45,137.5,137.4,137.45,949.0,0.04999999999998295,1,-397.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:21:00,137.4,137.4,137.35,137.4,605.0,-0.04999999999998295,0,-344.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:22:00,137.35,137.35,137.3,137.3,325.0,-0.09999999999999433,0,-280.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:23:00,137.3,137.55,137.1,137.15,7112.0,-0.19999999999998866,0,6787.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:24:00,137.05,137.2,136.75,136.8,6747.0,-0.5,0,-365.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:25:00,136.8,136.9,136.6,136.7,3150.0,-0.35000000000002274,0,-3597.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:26:00,136.7,137.1,136.7,137.1,680.0,0.2999999999999829,1,-2470.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:27:00,137.1,137.1,136.95,137.05,718.0,0.35000000000002274,1,38.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:28:00,137.05,137.15,137.0,137.0,1084.0,-0.09999999999999433,0,366.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:29:00,137.0,137.1,137.0,137.0,209.0,-0.05000000000001137,0,-875.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:30:00,137.1,137.1,137.0,137.0,754.0,0.0,0,545.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:31:00,137.0,137.0,136.95,136.95,263.0,-0.15000000000000568,0,-491.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:32:00,137.0,137.05,137.0,137.0,372.0,0.0,0,109.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:33:00,137.05,137.05,136.95,136.95,365.0,-0.05000000000001137,0,-7.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:34:00,136.9,137.0,136.9,137.0,243.0,-0.05000000000001137,0,-122.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:35:00,136.95,137.05,136.95,137.05,331.0,0.15000000000000568,1,88.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:36:00,137.1,137.25,137.1,137.25,1230.0,0.30000000000001137,1,899.0,1,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:37:00,137.3,137.3,137.3,137.3,86.0,0.20000000000001705,1,-1144.0,0,,,,,,,,,,,,,,,,,,,,,
2019-08-26 09:38:00,137.25,137.25,137.1,137.15,872.0,-0.15000000000000568,0,786.0,1,,,,,,,,,,,,,,,,,,,,,
