Date,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-10-16 07:01:00,164.12,165.1,164.0,165.1,15359.0
2019-10-16 07:02:00,165.1,165.34,164.74,164.82,3857.0
2019-10-16 07:03:00,164.94,165.02,164.9,164.98,3063.0
2019-10-16 07:04:00,164.88,165.08,164.84,165.08,1422.0
2019-10-16 07:05:00,165.18,165.22,165.14,165.22,2437.0
2019-10-16 07:06:00,165.36,165.56,165.22,165.56,4825.0
2019-10-16 07:07:00,165.56,166.08,165.54,166.02,20464.0
2019-10-16 07:08:00,165.92,166.18,165.7,166.18,18178.0
2019-10-16 07:09:00,166.2,166.28,165.8,166.06,12305.0
2019-10-16 07:10:00,166.1,166.14,165.98,166.08,7609.0
2019-10-16 07:11:00,166.12,166.18,165.98,166.18,6810.0
2019-10-16 07:12:00,166.1,166.2,165.98,166.2,3740.0
2019-10-16 07:13:00,166.16,166.24,166.1,166.22,2205.0
2019-10-16 07:14:00,166.2,166.24,166.14,166.16,5268.0
2019-10-16 07:15:00,166.16,166.2,166.02,166.06,3553.0
2019-10-16 07:16:00,166.14,166.3,166.14,166.3,3094.0
2019-10-16 07:17:00,166.3,166.44,166.24,166.44,4267.0
2019-10-16 07:18:00,166.42,166.48,166.32,166.36,4520.0
2019-10-16 07:19:00,166.38,166.74,166.34,166.74,8153.0
2019-10-16 07:20:00,166.7,167.1,166.68,167.06,15347.0
2019-10-16 07:21:00,167.06,167.38,167.02,167.38,9580.0
2019-10-16 07:22:00,167.36,167.7,167.3,167.7,9959.0
2019-10-16 07:23:00,167.68,167.74,167.56,167.68,7630.0
2019-10-16 07:24:00,167.64,167.9,167.64,167.86,3551.0
2019-10-16 07:25:00,167.84,167.96,167.8,167.92,17512.0
2019-10-16 07:26:00,167.96,168.12,167.76,167.8,20094.0
2019-10-16 07:27:00,167.78,167.8,167.48,167.58,12131.0
2019-10-16 07:28:00,167.58,167.62,167.26,167.44,20293.0
2019-10-16 07:29:00,167.44,167.6,167.32,167.5,6271.0
2019-10-16 07:30:00,167.52,167.64,167.46,167.5,3275.0
2019-10-16 07:31:00,167.58,167.64,167.46,167.5,11320.0
2019-10-16 07:32:00,167.54,167.6,167.46,167.46,2341.0
2019-10-16 07:33:00,167.42,167.52,167.1,167.14,6606.0
