Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header_x,release time_x,article content_x,formatted date_x,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,header_y,release time_y,article content_y,formatted date_y,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,header,release time,article content,formatteddate,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-09-20 09:01:00,47.545,47.615,47.455,47.455,39690.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:02:00,47.47,47.535,47.47,47.47,27117.0,-0.07500000000000284,0,-12573.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:03:00,47.495,47.5,47.46,47.5,20588.0,0.030000000000001137,1,-6529.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:04:00,47.5,47.505,47.465,47.5,26896.0,0.005000000000002558,1,6308.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:05:00,47.515,47.56,47.51,47.56,5204.0,0.060000000000002274,1,-21692.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:06:00,47.57,47.585,47.47,47.47,4944.0,-0.045000000000001705,0,-260.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:07:00,47.465,47.555,47.465,47.54,38422.0,-0.030000000000001137,0,33478.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:08:00,47.545,47.545,47.495,47.51,32623.0,0.0449999999999946,1,-5799.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:09:00,47.53,47.555,47.49,47.51,8569.0,-0.035000000000003695,0,-24054.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:10:00,47.505,47.53,47.495,47.515,12615.0,-0.015000000000000568,0,4046.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:11:00,47.525,47.535,47.52,47.535,1373.0,0.02999999999999403,1,-11242.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:12:00,47.54,47.545,47.495,47.525,8146.0,0.0,0,6773.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:13:00,47.51,47.54,47.495,47.5,12037.0,-0.03999999999999915,0,3891.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:14:00,47.505,47.51,47.495,47.51,9050.0,0.0,0,-2987.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:15:00,47.505,47.52,47.47,47.51,24242.0,0.004999999999995453,1,15192.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:16:00,47.53,47.53,47.48,47.485,21443.0,-0.02000000000000313,0,-2799.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:17:00,47.49,47.555,47.49,47.535,2346.0,0.004999999999995453,1,-19097.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:18:00,47.55,47.555,47.495,47.505,6937.0,0.015000000000000568,1,4591.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:19:00,47.485,47.505,47.485,47.495,11939.0,-0.054999999999999716,0,5002.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:20:00,47.49,47.52,47.485,47.51,5397.0,0.024999999999998582,1,-6542.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:21:00,47.52,47.52,47.465,47.465,4680.0,-0.024999999999998582,0,-717.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:22:00,47.465,47.465,47.445,47.465,2608.0,-0.054999999999999716,0,-2072.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 09:23:00,47.47,47.505,47.47,47.505,1704.0,0.03999999999999915,1,-904.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
