Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2020-05-20 09:01:00,31.025,31.09,30.79,30.845,86239.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:02:00,30.9,31.04,30.885,30.99,19086.0,-0.035000000000000135,0,-67153.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:03:00,30.975,31.015,30.95,30.995,13554.0,0.09500000000000243,1,-5532.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:04:00,30.975,31.025,30.905,31.02,11394.0,0.04499999999999815,1,-2160.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:05:00,31.03,31.08,30.985,31.03,6873.0,0.054999999999999716,1,-4521.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:06:00,31.04,31.295,31.04,31.285,22718.0,0.254999999999999,1,15845.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:07:00,31.255,31.325,31.22,31.26,30739.0,0.2200000000000024,1,8021.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:08:00,31.25,31.35,31.235,31.27,27284.0,0.015000000000000568,1,-3455.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:09:00,31.26,31.275,31.055,31.055,9152.0,-0.19500000000000028,0,-18132.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:10:00,31.0,31.055,31.0,31.025,16447.0,-0.23500000000000296,0,7295.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:11:00,31.015,31.015,30.95,30.99,9631.0,-0.010000000000001565,0,-6816.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:12:00,30.985,30.99,30.92,30.92,7668.0,-0.09499999999999886,0,-1963.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:13:00,30.915,30.98,30.89,30.955,5489.0,-0.030000000000001137,0,-2179.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:14:00,30.95,30.95,30.845,30.86,5554.0,-0.054999999999999716,0,65.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:15:00,30.865,30.865,30.815,30.825,6113.0,-0.125,0,559.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:16:00,30.81,30.9,30.805,30.86,25116.0,-0.004999999999999004,0,19003.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:17:00,30.84,30.865,30.82,30.855,8827.0,0.045000000000001705,1,-16289.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:18:00,30.845,30.91,30.805,30.83,14370.0,-0.010000000000001565,0,5543.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:19:00,30.825,30.845,30.8,30.82,10400.0,-0.024999999999998582,0,-3970.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:20:00,30.825,30.825,30.765,30.765,13964.0,-0.05999999999999873,0,3564.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:21:00,30.765,30.775,30.715,30.735,23855.0,-0.08999999999999986,0,9891.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:22:00,30.73,30.8,30.72,30.72,9124.0,-0.045000000000001705,0,-14731.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:23:00,30.735,30.785,30.715,30.74,25314.0,0.009999999999998009,1,16190.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:24:00,30.73,30.75,30.665,30.7,69916.0,-0.035000000000000135,0,44602.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:25:00,30.7,30.725,30.625,30.625,16184.0,-0.10500000000000044,0,-53732.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:26:00,30.66,30.665,30.62,30.65,3911.0,-0.05000000000000071,0,-12273.0,0,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:27:00,30.66,30.66,30.595,30.635,7541.0,-0.024999999999998582,0,3630.0,1,,,,,,,,,,,,,,,,,,,,,
2020-05-20 09:28:00,30.65,30.72,30.65,30.68,15001.0,0.01999999999999957,1,7460.0,1,,,,,,,,,,,,,,,,,,,,,
