Date,OPEN,HIGH,LOW,CLOSE,VOLUME
2020-04-09 07:01:00,120.0,120.46,119.98,120.24,27664.0
2020-04-09 07:02:00,120.34,120.6,120.14,120.52,5743.0
2020-04-09 07:03:00,120.68,120.9,120.56,120.78,6686.0
2020-04-09 07:04:00,120.72,120.9,120.54,120.8,3964.0
2020-04-09 07:05:00,120.9,121.12,120.7,121.0,7000.0
2020-04-09 07:06:00,120.92,121.1,120.8,121.0,14807.0
2020-04-09 07:07:00,121.06,121.06,120.38,120.48,4830.0
2020-04-09 07:08:00,120.82,121.0,120.64,121.0,3380.0
2020-04-09 07:09:00,121.0,121.08,120.8,120.84,11310.0
2020-04-09 07:10:00,120.8,120.98,120.68,120.98,3150.0
2020-04-09 07:11:00,120.9,121.2,120.6,120.64,6210.0
2020-04-09 07:12:00,120.56,120.64,120.34,120.64,5079.0
2020-04-09 07:13:00,120.72,120.74,120.46,120.46,2719.0
2020-04-09 07:14:00,120.5,120.7,120.5,120.7,6424.0
2020-04-09 07:15:00,120.62,120.76,120.54,120.66,4105.0
2020-04-09 07:16:00,120.62,121.18,120.62,121.18,3071.0
2020-04-09 07:17:00,121.18,121.2,120.98,121.02,4610.0
2020-04-09 07:18:00,120.98,121.22,120.98,121.12,3493.0
2020-04-09 07:19:00,121.18,121.5,121.08,121.18,7129.0
2020-04-09 07:20:00,121.12,121.22,121.0,121.08,3807.0
2020-04-09 07:21:00,121.2,121.24,120.9,120.98,7091.0
2020-04-09 07:22:00,120.98,121.18,120.98,120.98,3725.0
2020-04-09 07:23:00,120.98,120.98,120.68,120.68,5068.0
2020-04-09 07:24:00,120.72,120.76,120.46,120.5,5619.0
2020-04-09 07:25:00,120.5,120.6,120.46,120.48,3147.0
2020-04-09 07:26:00,120.46,120.6,120.34,120.34,6390.0
2020-04-09 07:27:00,120.36,120.42,120.2,120.26,3707.0
2020-04-09 07:28:00,120.28,120.32,120.2,120.22,2437.0
2020-04-09 07:29:00,120.32,120.42,120.16,120.42,4471.0
2020-04-09 07:30:00,120.52,120.6,120.4,120.46,6507.0
2020-04-09 07:31:00,120.46,120.8,120.42,120.7,4121.0
2020-04-09 07:32:00,120.72,120.88,120.68,120.82,3358.0
2020-04-09 07:33:00,120.8,121.24,120.8,121.22,4446.0
2020-04-09 07:34:00,121.28,121.7,121.28,121.64,14699.0
2020-04-09 07:35:00,121.64,121.88,121.64,121.84,5599.0
2020-04-09 07:36:00,121.84,121.94,121.78,121.94,4770.0
2020-04-09 07:37:00,121.98,122.34,121.98,122.06,24868.0
2020-04-09 07:38:00,122.1,122.2,121.94,122.16,3113.0
2020-04-09 07:39:00,122.22,122.42,122.22,122.26,4734.0
2020-04-09 07:40:00,122.32,122.4,122.16,122.4,3181.0
2020-04-09 07:41:00,122.38,122.38,122.02,122.04,2272.0
2020-04-09 07:42:00,122.02,122.06,121.7,121.74,5712.0
2020-04-09 07:43:00,121.68,121.8,121.68,121.8,5716.0
2020-04-09 07:44:00,121.76,121.84,121.68,121.7,1453.0
2020-04-09 07:45:00,121.64,121.64,121.18,121.32,2596.0
2020-04-09 07:46:00,121.32,121.46,121.32,121.42,1824.0
2020-04-09 07:47:00,121.42,121.48,121.38,121.48,1079.0
2020-04-09 07:48:00,121.42,121.68,121.42,121.64,2641.0
2020-04-09 07:49:00,121.74,121.86,121.68,121.72,1663.0
2020-04-09 07:50:00,121.7,121.8,121.6,121.64,779.0
2020-04-09 07:51:00,121.72,121.78,121.6,121.62,346.0
2020-04-09 07:52:00,121.66,121.82,121.66,121.8,3093.0
2020-04-09 07:53:00,121.8,121.88,121.76,121.8,1145.0
2020-04-09 07:54:00,121.78,121.78,121.68,121.72,653.0
2020-04-09 07:55:00,121.7,121.84,121.7,121.84,834.0
2020-04-09 07:56:00,121.84,121.88,121.82,121.88,1044.0
2020-04-09 07:57:00,121.88,121.94,121.76,121.78,3027.0
2020-04-09 07:58:00,121.82,121.9,121.52,121.54,2431.0
2020-04-09 07:59:00,121.52,121.58,121.46,121.46,1982.0
2020-04-09 08:00:00,121.52,121.64,121.52,121.64,1280.0
2020-04-09 08:01:00,121.72,121.72,121.58,121.72,2606.0
2020-04-09 08:02:00,121.78,121.78,121.5,121.5,3481.0
2020-04-09 08:03:00,121.56,121.76,121.54,121.72,441.0
2020-04-09 08:04:00,121.7,121.72,121.46,121.5,2707.0
2020-04-09 08:05:00,121.48,121.48,121.34,121.34,3140.0
2020-04-09 08:06:00,121.3,121.3,121.1,121.16,2350.0
2020-04-09 08:07:00,121.08,121.12,120.72,120.76,3283.0
2020-04-09 08:08:00,120.62,120.9,120.6,120.86,1199.0
2020-04-09 08:09:00,120.86,120.92,120.76,120.92,2008.0
2020-04-09 08:10:00,120.92,120.96,120.84,120.9,2596.0
2020-04-09 08:11:00,120.9,120.9,120.64,120.68,4051.0
2020-04-09 08:12:00,120.7,120.72,120.52,120.54,3170.0
2020-04-09 08:13:00,120.62,120.96,120.62,120.96,1657.0
2020-04-09 08:14:00,120.98,121.12,120.8,121.12,2956.0
2020-04-09 08:15:00,121.16,121.16,120.98,121.06,1598.0
2020-04-09 08:16:00,121.08,121.14,120.98,121.02,1798.0
2020-04-09 08:17:00,121.04,121.48,121.04,121.48,4432.0
2020-04-09 08:18:00,121.42,121.42,121.24,121.24,1281.0
2020-04-09 08:19:00,121.3,121.58,121.3,121.58,1811.0
2020-04-09 08:20:00,121.62,121.68,121.56,121.56,2583.0
2020-04-09 08:21:00,121.54,121.7,121.54,121.7,1116.0
2020-04-09 08:22:00,121.72,121.82,121.64,121.68,1121.0
2020-04-09 08:23:00,121.54,121.98,121.54,121.78,5725.0
2020-04-09 08:24:00,121.7,121.7,121.44,121.48,381.0
2020-04-09 08:25:00,121.42,121.46,121.2,121.24,2795.0
2020-04-09 08:26:00,121.14,121.38,121.1,121.3,4151.0
2020-04-09 08:27:00,121.26,121.34,121.1,121.18,3049.0
2020-04-09 08:28:00,121.18,121.24,120.98,121.0,6648.0
2020-04-09 08:29:00,121.0,121.0,120.66,120.68,2252.0
2020-04-09 08:30:00,120.74,120.86,120.62,120.68,735.0
2020-04-09 08:31:00,120.6,120.84,120.54,120.8,970.0
2020-04-09 08:32:00,120.82,121.06,120.8,121.06,1949.0
2020-04-09 08:33:00,121.04,121.1,120.96,121.1,3298.0
2020-04-09 08:34:00,121.08,121.08,120.92,120.98,3811.0
2020-04-09 08:35:00,120.92,120.98,120.84,120.84,1601.0
2020-04-09 08:36:00,120.82,121.1,120.82,121.0,5770.0
2020-04-09 08:37:00,121.02,121.08,120.88,120.96,6274.0
2020-04-09 08:38:00,120.96,121.04,120.92,121.02,3964.0
2020-04-09 08:39:00,121.02,121.02,120.82,120.82,16934.0
2020-04-09 08:40:00,120.8,120.88,120.64,120.68,13227.0
2020-04-09 08:41:00,120.62,120.88,120.6,120.84,5266.0
2020-04-09 08:42:00,120.82,120.96,120.82,120.94,12077.0
2020-04-09 08:43:00,121.04,121.2,120.94,121.18,2746.0
2020-04-09 08:44:00,121.26,121.36,121.08,121.08,1907.0
2020-04-09 08:45:00,121.1,121.14,120.7,120.98,10394.0
2020-04-09 08:46:00,120.92,121.2,120.9,121.04,4164.0
2020-04-09 08:47:00,121.06,121.18,121.04,121.18,1212.0
2020-04-09 08:48:00,121.24,121.34,121.14,121.2,675.0
2020-04-09 08:49:00,121.18,121.18,120.9,120.96,6443.0
2020-04-09 08:50:00,120.94,121.0,120.86,120.94,4488.0
2020-04-09 08:51:00,120.92,120.96,120.92,120.96,1030.0
2020-04-09 08:52:00,120.94,121.0,120.88,120.92,6694.0
2020-04-09 08:53:00,120.92,121.02,120.9,121.02,3185.0
2020-04-09 08:54:00,120.98,120.98,120.76,120.82,6518.0
2020-04-09 08:55:00,120.78,121.12,120.78,121.08,1751.0
2020-04-09 08:56:00,121.02,121.04,120.96,120.96,3863.0
2020-04-09 08:57:00,120.94,120.96,120.78,120.96,5957.0
2020-04-09 08:58:00,120.96,121.04,120.92,120.98,3817.0
2020-04-09 08:59:00,120.98,121.04,120.88,120.9,3085.0
2020-04-09 09:00:00,120.88,120.96,120.82,120.94,5358.0
2020-04-09 09:01:00,120.94,121.3,120.94,121.28,1623.0
2020-04-09 09:02:00,121.3,121.32,120.9,120.96,4749.0
2020-04-09 09:03:00,120.94,121.06,120.92,121.0,1489.0
2020-04-09 09:04:00,121.0,121.0,120.84,120.98,7285.0
2020-04-09 09:05:00,121.04,121.14,120.98,121.06,1156.0
2020-04-09 09:06:00,121.02,121.02,120.9,120.98,2336.0
2020-04-09 09:07:00,120.94,121.06,120.94,121.0,1105.0
2020-04-09 09:08:00,120.9,121.08,120.78,121.08,5464.0
2020-04-09 09:09:00,121.1,121.16,120.88,121.0,2823.0
2020-04-09 09:10:00,120.9,120.9,120.78,120.88,1833.0
2020-04-09 09:11:00,120.92,120.96,120.86,120.88,1708.0
2020-04-09 09:12:00,120.92,121.06,120.9,121.02,1491.0
2020-04-09 09:13:00,121.1,121.1,120.76,120.88,1518.0
2020-04-09 09:14:00,120.92,120.96,120.7,120.72,3368.0
2020-04-09 09:15:00,120.7,120.88,120.66,120.88,2746.0
2020-04-09 09:16:00,120.84,120.9,120.78,120.84,1639.0
2020-04-09 09:17:00,120.76,120.98,120.72,120.74,2414.0
2020-04-09 09:18:00,120.74,120.8,120.64,120.66,4793.0
2020-04-09 09:19:00,120.74,120.78,120.68,120.68,1417.0
2020-04-09 09:20:00,120.78,121.0,120.62,120.92,4061.0
2020-04-09 09:21:00,120.94,121.12,120.94,121.1,1137.0
2020-04-09 09:22:00,121.12,121.14,121.0,121.08,2443.0
2020-04-09 09:23:00,121.04,121.06,120.92,121.0,1978.0
2020-04-09 09:24:00,121.04,121.2,121.04,121.1,816.0
2020-04-09 09:25:00,121.1,121.3,121.1,121.26,2504.0
2020-04-09 09:26:00,121.38,121.6,121.34,121.58,4604.0
2020-04-09 09:27:00,121.62,121.96,121.62,121.9,7152.0
2020-04-09 09:28:00,121.88,122.04,121.84,122.0,11488.0
2020-04-09 09:29:00,122.0,122.14,121.94,122.1,3007.0
2020-04-09 09:30:00,122.14,122.34,122.08,122.1,4268.0
2020-04-09 09:31:00,122.1,122.52,122.1,122.52,3357.0
2020-04-09 09:32:00,122.62,122.7,122.46,122.5,4075.0
2020-04-09 09:33:00,122.52,122.6,122.46,122.48,2418.0
2020-04-09 09:34:00,122.46,122.52,122.42,122.5,4024.0
2020-04-09 09:35:00,122.44,122.66,122.44,122.5,2110.0
2020-04-09 09:36:00,122.48,122.48,122.26,122.34,3898.0
2020-04-09 09:37:00,122.38,122.48,122.3,122.46,2820.0
2020-04-09 09:38:00,122.46,122.46,122.04,122.04,6296.0
2020-04-09 09:39:00,122.1,122.14,122.04,122.06,3759.0
2020-04-09 09:40:00,122.1,122.36,121.94,122.36,3745.0
2020-04-09 09:41:00,122.36,122.5,122.32,122.38,4397.0
2020-04-09 09:42:00,122.36,122.4,122.24,122.24,2256.0
2020-04-09 09:43:00,122.36,122.42,122.24,122.32,7344.0
2020-04-09 09:44:00,122.32,122.44,122.28,122.28,3172.0
2020-04-09 09:45:00,122.3,122.3,122.14,122.2,5420.0
2020-04-09 09:46:00,122.22,122.32,122.2,122.28,1907.0
2020-04-09 09:47:00,122.24,122.28,122.14,122.26,2169.0
2020-04-09 09:48:00,122.34,122.62,122.22,122.22,6120.0
2020-04-09 09:49:00,122.22,122.24,121.88,122.06,11680.0
2020-04-09 09:50:00,122.02,122.18,122.02,122.18,2549.0
2020-04-09 09:51:00,122.2,122.2,121.88,122.04,4188.0
2020-04-09 09:52:00,121.98,122.1,121.86,122.1,4463.0
2020-04-09 09:53:00,122.08,122.16,121.84,121.88,3646.0
2020-04-09 09:54:00,121.84,121.86,121.4,121.5,2945.0
2020-04-09 09:55:00,121.46,121.7,121.46,121.66,4221.0
2020-04-09 09:56:00,121.58,121.66,121.5,121.62,8150.0
2020-04-09 09:57:00,121.66,121.8,121.56,121.64,4584.0
2020-04-09 09:58:00,121.6,121.86,121.58,121.68,2476.0
2020-04-09 09:59:00,121.7,121.76,121.5,121.6,3576.0
2020-04-09 10:00:00,121.54,121.68,121.5,121.66,4240.0
2020-04-09 10:01:00,121.58,121.78,121.5,121.76,3647.0
2020-04-09 10:02:00,121.66,122.1,121.62,122.0,4421.0
2020-04-09 10:03:00,121.98,122.0,121.82,121.82,1044.0
2020-04-09 10:04:00,121.78,121.8,121.58,121.62,927.0
2020-04-09 10:05:00,121.56,121.64,121.52,121.54,1122.0
2020-04-09 10:06:00,121.58,122.0,121.54,121.94,2113.0
2020-04-09 10:07:00,121.88,121.94,121.84,121.94,389.0
2020-04-09 10:08:00,121.94,121.94,121.78,121.82,2067.0
