Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
2020-03-16 09:03:00,1010.0,1010.0,1010.0,1010.0,33.0,,,,,,,,,,,,,,,
2020-03-16 09:04:00,1000.0,1000.0,1000.0,1000.0,3.0,,,,,,,,,,,,,,,
2020-03-16 09:08:00,1000.0,1000.0,1000.0,1000.0,6.0,,,,,,,,,,,,,,,
2020-03-16 09:09:00,1000.0,1000.0,1000.0,1000.0,1.0,,,,,,,,,,,,,,,
2020-03-16 09:58:00,998.0,998.0,998.0,998.0,10.0,,,,,,,,,,,,,,,
2020-03-16 11:31:00,1000.0,1000.0,1000.0,1000.0,1.0,,,,,,,,,,,,,,,
2020-03-16 11:43:00,996.0,996.0,994.0,994.0,3.0,,,,,,,,,,,,,,,
2020-03-16 11:46:00,994.0,994.0,994.0,994.0,5.0,,,,,,,,,,,,,,,
2020-03-16 13:23:00,990.0,990.0,990.0,990.0,4.0,,,,,,,,,,,,,,,
2020-03-16 13:25:00,998.0,998.0,998.0,998.0,2.0,,,,,,,,,,,,,,,
2020-03-16 13:45:00,990.0,990.0,990.0,990.0,6.0,,,,,,,,,,,,,,,
2020-03-16 15:08:00,982.0,982.0,982.0,982.0,1.0,,,,,,,,,,,,,,,
2020-03-16 15:34:00,982.0,982.0,976.0,976.0,16.0,,,,,,,,,,,,,,,
2020-03-16 15:37:00,980.0,980.0,980.0,980.0,1.0,,,,,,,,,,,,,,,
2020-03-16 16:19:00,978.0,978.0,978.0,978.0,1.0,,,,,,,,,,,,,,,
2020-03-16 16:53:00,976.0,976.0,976.0,976.0,1.0,,,,,,,,,,,,,,,
2020-03-16 17:20:00,976.0,976.0,976.0,976.0,1.0,,,,,,,,,,,,,,,
2020-03-16 17:27:00,976.0,976.0,976.0,976.0,1.0,,,,,,,,,,,,,,,
2020-03-16 17:30:00,976.0,976.0,976.0,976.0,1.0,,,,,,,,,,,,,,,
2020-03-16 17:37:00,984.0,984.0,984.0,984.0,0.0,,,,,,,,,,,,,,,
