Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2020-06-30 09:03:00,1570.0,1570.0,1570.0,1570.0,893.0,,,,,,,,,,,,,,,,,,,
2020-06-30 09:15:00,1570.0,1570.0,1570.0,1570.0,130.0,,,,,,,,,,,,,,,,,,,
2020-06-30 09:19:00,1570.0,1570.0,1570.0,1570.0,200.0,,,,,,,,,,,,,,,,,,,
2020-06-30 09:48:00,1560.0,1560.0,1560.0,1560.0,1.0,,,,,,,,,,,,,,,,,,,
2020-06-30 09:49:00,1580.0,1580.0,1580.0,1580.0,1.0,,,,,,,,,,,,,,,,,,,
2020-06-30 09:51:00,1580.0,1580.0,1580.0,1580.0,44.0,,,,,,,,,,,,,,,,,,,
2020-06-30 09:57:00,1570.0,1570.0,1570.0,1570.0,100.0,,,,,,,,,,,,,,,,,,,
2020-06-30 10:09:00,1570.0,1570.0,1570.0,1570.0,2.0,,,,,,,,,,,,,,,,,,,
2020-06-30 10:14:00,1570.0,1570.0,1570.0,1570.0,220.0,,,,,,,,,,,,,,,,,,,
2020-06-30 11:58:00,1570.0,1570.0,1570.0,1570.0,10.0,,,,,,,,,,,,,,,,,,,
2020-06-30 12:08:00,1570.0,1570.0,1570.0,1570.0,56.0,,,,,,,,,,,,,,,,,,,
2020-06-30 12:26:00,1570.0,1570.0,1570.0,1570.0,363.0,,,,,,,,,,,,,,,,,,,
2020-06-30 12:44:00,1560.0,1560.0,1560.0,1560.0,30.0,,,,,,,,,,,,,,,,,,,
2020-06-30 12:56:00,1560.0,1560.0,1560.0,1560.0,14.0,,,,,,,,,,,,,,,,,,,
2020-06-30 13:10:00,1570.0,1570.0,1570.0,1570.0,5.0,,,,,,,,,,,,,,,,,,,
2020-06-30 13:15:00,1570.0,1570.0,1570.0,1570.0,45.0,,,,,,,,,,,,,,,,,,,
2020-06-30 13:45:00,1560.0,1560.0,1560.0,1560.0,1.0,,,,,,,,,,,,,,,,,,,
2020-06-30 14:18:00,1560.0,1560.0,1560.0,1560.0,10.0,,,,,,,,,,,,,,,,,,,
2020-06-30 14:43:00,1570.0,1570.0,1570.0,1570.0,40.0,,,,,,,,,,,,,,,,,,,
2020-06-30 14:58:00,1570.0,1570.0,1570.0,1570.0,16.0,,,,,,,,,,,,,,,,,,,
2020-06-30 15:03:00,1570.0,1570.0,1570.0,1570.0,124.0,,,,,,,,,,,,,,,,,,,
2020-06-30 15:20:00,1570.0,1570.0,1570.0,1570.0,12.0,,,,,,,,,,,,,,,,,,,
2020-06-30 15:28:00,1570.0,1570.0,1570.0,1570.0,18.0,,,,,,,,,,,,,,,,,,,
2020-06-30 15:33:00,1570.0,1570.0,1570.0,1570.0,287.0,,,,,,,,,,,,,,,,,,,
2020-06-30 15:47:00,1570.0,1570.0,1570.0,1570.0,150.0,,,,,,,,,,,,,,,,,,,
2020-06-30 16:15:00,1560.0,1560.0,1560.0,1560.0,1.0,,,,,,,,,,,,,,,,,,,
2020-06-30 16:44:00,1560.0,1560.0,1560.0,1560.0,2.0,,,,,,,,,,,,,,,,,,,
2020-06-30 16:57:00,1570.0,1570.0,1570.0,1570.0,15.0,,,,,,,,,,,,,,,,,,,
2020-06-30 17:37:00,1570.0,1570.0,1570.0,1570.0,0.0,,,,,,,,,,,,,,,,,,,
