Date,OPEN,HIGH,LOW,CLOSE,VOLUME
2020-02-14 08:16:00,830.0,830.0,830.0,830.0,3.0
2020-02-14 08:21:00,830.0,830.0,830.0,830.0,1.0
2020-02-14 10:25:00,828.0,830.0,820.0,820.0,70.0
2020-02-14 10:26:00,832.0,832.0,832.0,832.0,2.0
2020-02-14 10:34:00,834.0,834.0,834.0,834.0,6.0
2020-02-14 10:38:00,832.0,832.0,830.0,830.0,14.0
2020-02-14 11:01:00,830.0,830.0,828.0,828.0,5.0
2020-02-14 11:45:00,840.0,840.0,840.0,840.0,15.0
2020-02-14 11:53:00,842.0,842.0,842.0,842.0,3.0
2020-02-14 11:56:00,844.0,844.0,844.0,844.0,5.0
2020-02-14 12:45:00,840.0,840.0,840.0,840.0,6.0
2020-02-14 15:16:00,840.0,840.0,838.0,838.0,3.0
2020-02-14 16:30:00,844.0,844.0,844.0,844.0,7.0
2020-02-14 16:37:00,848.0,848.0,848.0,848.0,1.0
