Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
2019-12-27 09:01:00,13.427999999999999,13.448,13.35,13.36,231797.0,,,,,,,,,,,,,,,
2019-12-27 09:02:00,13.376,13.42,13.35,13.39,35305.0,,,,,,,,,,,,,,,
2019-12-27 09:03:00,13.394,13.402000000000001,13.37,13.386,32773.0,,,,,,,,,,,,,,,
2019-12-27 09:04:00,13.386,13.395999999999999,13.368,13.38,15206.0,,,,,,,,,,,,,,,
2019-12-27 09:05:00,13.395999999999999,13.395999999999999,13.356,13.368,57907.0,,,,,,,,,,,,,,,
2019-12-27 09:06:00,13.362,13.405999999999999,13.362,13.398,42082.0,,,,,,,,,,,,,,,
2019-12-27 09:07:00,13.392000000000001,13.408,13.384,13.386,42578.0,,,,,,,,,,,,,,,
2019-12-27 09:08:00,13.382,13.405999999999999,13.382,13.405999999999999,19126.0,,,,,,,,,,,,,,,
2019-12-27 09:09:00,13.405999999999999,13.405999999999999,13.39,13.392000000000001,21476.0,,,,,,,,,,,,,,,
2019-12-27 09:10:00,13.392000000000001,13.41,13.39,13.41,39794.0,,,,,,,,,,,,,,,
2019-12-27 09:11:00,13.41,13.412,13.394,13.394,8463.0,,,,,,,,,,,,,,,
2019-12-27 09:12:00,13.398,13.41,13.398,13.404000000000002,11990.0,,,,,,,,,,,,,,,
2019-12-27 09:13:00,13.405999999999999,13.414000000000001,13.398,13.4,17693.0,,,,,,,,,,,,,,,
2019-12-27 09:14:00,13.404000000000002,13.405999999999999,13.402000000000001,13.402000000000001,1203.0,,,,,,,,,,,,,,,
2019-12-27 09:15:00,13.4,13.4,13.39,13.4,22058.0,,,,,,,,,,,,,,,
2019-12-27 09:16:00,13.4,13.41,13.4,13.4,18982.0,,,,,,,,,,,,,,,
