Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2020-02-18 09:01:00,12.25,12.27,12.23,12.25,96530.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:02:00,12.242,12.252,12.232,12.242,19085.0,-0.007999999999999119,0,-77445.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:03:00,12.236,12.24,12.22,12.224,31245.0,-0.018000000000000682,0,12160.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:04:00,12.23,12.24,12.2,12.2,54040.0,-0.03599999999999959,0,22795.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:05:00,12.21,12.226,12.2,12.2,29483.0,-0.030000000000001137,0,-24557.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:06:00,12.204,12.21,12.16,12.184,82128.0,-0.0259999999999998,0,52645.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:07:00,12.19,12.232,12.19,12.22,17752.0,0.016000000000000014,1,-64376.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:08:00,12.234000000000002,12.244000000000002,12.232,12.244000000000002,40031.0,0.05400000000000205,1,22279.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:09:00,12.25,12.264,12.244000000000002,12.25,17605.0,0.015999999999998238,1,-22426.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:10:00,12.248,12.254,12.236,12.236,14313.0,-0.014000000000001123,0,-3292.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:11:00,12.236,12.242,12.224,12.236,10552.0,-0.012000000000000456,0,-3761.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:12:00,12.244000000000002,12.244000000000002,12.21,12.212,24057.0,-0.02399999999999913,0,13505.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:13:00,12.218,12.265999999999998,12.216,12.26,35006.0,0.015999999999998238,1,10949.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:14:00,12.246,12.278,12.222,12.278,25044.0,0.05999999999999873,1,-9962.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:15:00,12.28,12.28,12.27,12.274,9395.0,0.028000000000002245,1,-15649.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:16:00,12.272,12.288,12.265999999999998,12.27,58866.0,-0.009999999999999787,0,49471.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:17:00,12.274,12.276,12.25,12.26,20248.0,-0.012000000000000456,0,-38618.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:18:00,12.26,12.264,12.252,12.258,7785.0,-0.01600000000000179,0,-12463.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:19:00,12.258,12.278,12.258,12.265999999999998,15671.0,0.005999999999998451,1,7886.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:20:00,12.264,12.264,12.232,12.232,14326.0,-0.025999999999998025,0,-1345.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:21:00,12.232,12.24,12.22,12.228,6352.0,-0.036000000000001364,0,-7974.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:22:00,12.222,12.226,12.192,12.196,54412.0,-0.036000000000001364,0,48060.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:23:00,12.19,12.204,12.172,12.178,43523.0,-0.04400000000000226,0,-10889.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:24:00,12.18,12.194,12.18,12.194,14942.0,0.004000000000001336,1,-28581.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:25:00,12.198,12.198,12.182,12.184,2329.0,0.004000000000001336,1,-12613.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:26:00,12.19,12.19,12.18,12.184,23385.0,-0.013999999999999345,0,21056.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:27:00,12.186,12.192,12.18,12.184,13844.0,-0.005999999999998451,0,-9541.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:28:00,12.192,12.194,12.186,12.186,14368.0,0.0,0,524.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:29:00,12.186,12.188,12.17,12.175999999999998,16042.0,-0.01600000000000179,0,1674.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:30:00,12.172,12.184,12.16,12.178,91399.0,-0.008000000000000895,0,75357.0,1,,,,,,,,,,,,,,,,,,,
2020-02-18 09:31:00,12.178,12.18,12.166,12.17,57988.0,-0.002000000000000668,0,-33411.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:32:00,12.166,12.2,12.162,12.2,12642.0,0.02200000000000024,1,-45346.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:33:00,12.198,12.204,12.194,12.198,5543.0,0.032000000000001805,1,-7099.0,0,,,,,,,,,,,,,,,,,,,
2020-02-18 09:34:00,12.19,12.19,12.164,12.164,10406.0,-0.03399999999999892,0,4863.0,1,,,,,,,,,,,,,,,,,,,
