Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-05-04 09:00:00,140.1,140.2,138.1,139.65,106709.0,0.0,0,0.0,0,,,,,,
2020-05-04 10:00:00,139.5,139.7,136.35,136.85,82591.0,-3.25,0,-24118.0,0,,,,,,
2020-05-04 11:00:00,136.85,139.75,136.15,139.25,64534.0,-0.25,0,-18057.0,0,-0.9777,-1.0,0.0,0.0585,0.0,0.09803327391562686
2020-05-04 11:00:00,136.85,139.75,136.15,139.25,64534.0,-0.25,0,-18057.0,0,-0.997,-0.9999,-0.5106,0.128,-0.14583333333333331,0.040138888888888884
2020-05-04 11:00:00,136.85,139.75,136.15,139.25,64534.0,-0.25,0,-18057.0,0,-0.9777,-1.0,0.0,0.0585,0.0,0.09803327391562686
2020-05-04 11:00:00,136.85,139.75,136.15,139.25,64534.0,-0.25,0,-18057.0,0,-0.997,-0.9999,-0.5106,0.128,-0.14583333333333331,0.040138888888888884
2020-05-04 12:00:00,139.3,139.55,137.8,137.8,27232.0,0.9500000000000172,1,-37302.0,0,,,,,,
2020-05-04 13:00:00,137.85,137.85,134.4,136.35,131025.0,-2.9500000000000175,0,103793.0,1,,,,,,
2020-05-04 14:00:00,136.35,139.75,136.25,138.85,58364.0,1.0,1,-72661.0,0,0.9335,-0.9745,0.0,0.524,0.06818181818181818,-0.15909090909090912
2020-05-04 14:00:00,136.35,139.75,136.25,138.85,58364.0,1.0,1,-72661.0,0,-0.9997,-0.9998,0.0,0.4635,-0.4875,-0.01059523809523807
2020-05-04 14:00:00,136.35,139.75,136.25,138.85,58364.0,1.0,1,-72661.0,0,0.9335,-0.9745,0.0,0.524,0.06818181818181818,-0.15909090909090912
2020-05-04 14:00:00,136.35,139.75,136.25,138.85,58364.0,1.0,1,-72661.0,0,-0.9997,-0.9998,0.0,0.4635,-0.4875,-0.01059523809523807
2020-05-04 15:00:00,138.8,146.2,138.8,146.1,148038.0,9.75,1,89674.0,1,,,,,,
2020-05-04 16:00:00,146.05,146.3,144.65,145.1,124638.0,6.299999999999982,1,-23400.0,0,,,,,,
2020-05-04 17:00:00,145.0,146.1,145.0,145.5,293127.0,-0.5500000000000114,0,168489.0,1,,,,,,
