Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,flair_sentiment_header_score,flair_sentiment_content_score,compound_vader_header,compound_vader_articel_content,polarity_textblob_sentiment_header,polarity_textblob_sentiment_content
2020-04-16 09:00:00,139.35,141.15,138.15,140.15,58752.0,0.0,0,0.0,0,,,,,,
2020-04-16 10:00:00,140.25,141.55,140.25,141.1,39676.0,1.75,1,-19076.0,0,,,,,,
2020-04-16 11:00:00,141.1,141.3,139.95,140.15,29700.0,-0.09999999999999433,0,-9976.0,0,,,,,,
2020-04-16 12:00:00,140.2,140.5,140.0,140.05,18901.0,-1.049999999999983,0,-10799.0,0,,,,,,
2020-04-16 13:00:00,140.0,140.85,140.0,140.85,15557.0,0.6500000000000057,1,-3344.0,0,0.9816,-0.9042,0.0,0.7964,0.0,0.05362318840579711
2020-04-16 13:00:00,140.0,140.85,140.0,140.85,15557.0,0.6500000000000057,1,-3344.0,0,0.9983,-0.6909,0.0,0.4019,0.0,0.075
2020-04-16 13:00:00,140.0,140.85,140.0,140.85,15557.0,0.6500000000000057,1,-3344.0,0,-0.9994,-0.9997,-0.4215,-0.1279,-0.175,0.0625
2020-04-16 13:00:00,140.0,140.85,140.0,140.85,15557.0,0.6500000000000057,1,-3344.0,0,0.9816,-0.9042,0.0,0.7964,0.0,0.05362318840579711
2020-04-16 13:00:00,140.0,140.85,140.0,140.85,15557.0,0.6500000000000057,1,-3344.0,0,0.9983,-0.6909,0.0,0.4019,0.0,0.075
2020-04-16 13:00:00,140.0,140.85,140.0,140.85,15557.0,0.6500000000000057,1,-3344.0,0,-0.9994,-0.9997,-0.4215,-0.1279,-0.175,0.0625
2020-04-16 13:00:00,140.0,140.85,140.0,140.85,15557.0,0.6500000000000057,1,-3344.0,0,0.9816,-0.9042,0.0,0.7964,0.0,0.05362318840579711
2020-04-16 13:00:00,140.0,140.85,140.0,140.85,15557.0,0.6500000000000057,1,-3344.0,0,0.9983,-0.6909,0.0,0.4019,0.0,0.075
2020-04-16 13:00:00,140.0,140.85,140.0,140.85,15557.0,0.6500000000000057,1,-3344.0,0,-0.9994,-0.9997,-0.4215,-0.1279,-0.175,0.0625
2020-04-16 14:00:00,140.85,141.8,140.4,141.75,33916.0,1.75,1,18359.0,1,,,,,,
2020-04-16 15:00:00,141.8,143.4,141.4,143.25,94167.0,2.4000000000000057,1,60251.0,1,,,,,,
2020-04-16 16:00:00,143.25,143.75,142.6,143.65,71777.0,1.8499999999999943,1,-22390.0,0,,,,,,
2020-04-16 17:00:00,143.65,143.7,142.95,142.95,173773.0,-0.30000000000001137,0,101996.0,1,,,,,,
