Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header_x,release time_x,article content_x,formatted date_x,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,header_y,release time_y,article content_y,formatted date_y,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,header,release time,article content,formatteddate,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2020-04-17 09:03:00,121.5,121.9,121.0,121.16,29268.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 09:04:00,121.16,121.2,120.74,120.94,5797.0,-0.5600000000000023,0,-23471.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 09:05:00,120.8,120.8,120.46,120.64,5004.0,-0.519999999999996,0,-793.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 09:06:00,120.72,121.12,120.4,120.98,11277.0,0.18000000000000682,1,6273.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 09:07:00,121.08,121.18,120.9,121.08,3447.0,0.35999999999999943,1,-7830.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 09:08:00,121.0,121.68,120.98,121.46,5256.0,0.37999999999999545,1,1809.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 09:09:00,121.46,121.76,121.38,121.72,8977.0,0.7199999999999989,1,3721.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 09:10:00,121.72,122.12,121.7,121.94,12801.0,0.4800000000000039,1,3824.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 09:11:00,121.94,122.22,121.78,122.04,4706.0,0.3200000000000074,1,-8095.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 09:12:00,122.0,122.16,121.94,122.12,3302.0,0.18000000000000682,1,-1404.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
