Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-12-03 09:01:00,175.12,175.6,175.08,175.12,6117.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:02:00,174.98,174.98,174.58,174.68,4053.0,-0.4399999999999977,0,-2064.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:03:00,174.7,175.34,174.7,175.3,4287.0,0.3200000000000216,1,234.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:04:00,175.46,175.82,175.44,175.6,1926.0,0.9000000000000057,1,-2361.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:05:00,175.58,175.72,175.12,175.14,887.0,-0.3200000000000216,0,-1039.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:06:00,175.18,175.4,175.18,175.22,2521.0,-0.36000000000001364,0,1634.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:07:00,175.12,175.2,175.02,175.2,844.0,0.01999999999998181,1,-1677.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:08:00,175.26,175.34,175.02,175.02,1559.0,-0.09999999999999433,0,715.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:09:00,175.06,175.2,175.04,175.08,1860.0,-0.1799999999999784,0,301.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:10:00,175.06,175.18,174.9,174.96,2789.0,-0.09999999999999433,0,929.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:11:00,174.96,175.22,174.88,175.16,1097.0,0.09999999999999433,1,-1692.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:12:00,175.18,175.3,175.18,175.18,1296.0,0.21999999999999886,1,199.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:13:00,175.18,175.28,175.18,175.26,944.0,0.07999999999998407,1,-352.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:14:00,175.18,175.28,175.14,175.26,1326.0,0.07999999999998407,1,382.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:15:00,175.28,175.46,175.2,175.26,5370.0,0.07999999999998407,1,4044.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:16:00,175.28,175.28,175.24,175.24,1240.0,-0.039999999999992035,0,-4130.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:17:00,175.24,175.34,175.24,175.3,2343.0,0.020000000000010232,1,1103.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:18:00,175.34,175.4,175.3,175.3,1157.0,0.060000000000002274,1,-1186.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:19:00,175.34,175.44,175.3,175.44,1574.0,0.09999999999999433,1,417.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:20:00,175.46,175.48,175.34,175.38,1553.0,0.039999999999992035,1,-21.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:21:00,175.36,175.52,175.34,175.52,2591.0,0.060000000000002274,1,1038.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:22:00,175.54,175.62,175.48,175.48,1500.0,0.11999999999997613,1,-1091.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:23:00,175.46,175.5,175.44,175.44,545.0,-0.09999999999999433,0,-955.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:24:00,175.32,175.32,175.16,175.16,1099.0,-0.30000000000001137,0,554.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:25:00,175.14,175.14,174.96,174.96,1037.0,-0.3599999999999852,0,-62.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:26:00,174.96,175.02,174.88,174.88,1262.0,-0.2599999999999909,0,225.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:27:00,174.88,175.02,174.88,175.02,638.0,0.060000000000002274,1,-624.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:28:00,175.02,175.02,174.96,174.98,655.0,0.09999999999999433,1,17.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:29:00,175.02,175.2,175.02,175.2,304.0,0.1799999999999784,1,-351.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:30:00,175.16,175.16,174.96,175.0,1380.0,-0.020000000000010232,0,1076.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:31:00,175.02,175.46,175.02,175.26,7117.0,0.09999999999999433,1,5737.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:32:00,175.16,175.24,175.16,175.24,885.0,0.21999999999999886,1,-6232.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:33:00,175.26,175.26,175.22,175.26,551.0,0.09999999999999433,1,-334.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:34:00,175.24,175.24,175.24,175.24,248.0,-0.01999999999998181,0,-303.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:35:00,175.26,175.38,175.26,175.34,987.0,0.09999999999999433,1,739.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:36:00,175.3,175.5,175.28,175.5,1835.0,0.2400000000000091,1,848.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:37:00,175.52,175.66,175.52,175.62,1746.0,0.3199999999999932,1,-89.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:38:00,175.6,175.74,175.6,175.68,2577.0,0.1599999999999966,1,831.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:39:00,175.68,175.68,175.64,175.64,717.0,0.039999999999992035,1,-1860.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:40:00,175.62,175.64,175.6,175.6,354.0,-0.0800000000000125,0,-363.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:41:00,175.54,175.56,175.54,175.56,725.0,-0.060000000000002274,0,371.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:42:00,175.58,175.58,175.54,175.54,530.0,0.0,0,-195.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:43:00,175.52,175.52,175.38,175.38,905.0,-0.20000000000001705,0,375.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:44:00,175.38,175.44,175.38,175.42,1468.0,-0.10000000000002274,0,563.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:45:00,175.4,175.4,175.38,175.38,205.0,0.0,0,-1263.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:46:00,175.38,175.38,175.3,175.3,851.0,-0.09999999999999433,0,646.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:47:00,175.34,175.4,175.34,175.4,591.0,0.020000000000010232,1,-260.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:48:00,175.46,175.48,175.3,175.3,1344.0,-0.039999999999992035,0,753.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:49:00,175.26,175.28,175.14,175.28,2040.0,-0.18000000000000682,0,696.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:50:00,175.28,175.34,175.28,175.28,918.0,0.020000000000010232,1,-1122.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:51:00,175.26,175.36,175.26,175.36,658.0,0.0800000000000125,1,-260.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:52:00,175.38,175.38,175.32,175.34,1074.0,0.0800000000000125,1,416.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:53:00,175.36,175.36,175.3,175.3,355.0,-0.07999999999998407,0,-719.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:54:00,175.32,175.34,175.24,175.24,977.0,-0.12000000000000455,0,622.0,1,,,,,,,,,,,,,,,,,,,
2019-12-03 09:55:00,175.22,175.36,175.22,175.36,621.0,0.040000000000020464,1,-356.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:56:00,175.38,175.4,175.36,175.36,449.0,0.14000000000001478,1,-172.0,0,,,,,,,,,,,,,,,,,,,
2019-12-03 09:57:00,175.3,175.3,175.3,175.3,76.0,-0.07999999999998407,0,-373.0,0,,,,,,,,,,,,,,,,,,,
