Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-10-22 09:01:00,23.77,23.77,23.75,23.75,12259.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:02:00,23.74,23.8,23.73,23.8,6768.0,0.030000000000001137,1,-5491.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:03:00,23.8,23.89,23.8,23.88,2758.0,0.14000000000000054,1,-4010.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:04:00,23.87,23.87,23.82,23.85,6454.0,0.05000000000000071,1,3696.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:05:00,23.87,23.87,23.85,23.87,190.0,0.0,0,-6264.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:06:00,23.86,23.92,23.85,23.92,3544.0,0.05000000000000071,1,3354.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:07:00,23.94,23.98,23.94,23.97,3824.0,0.10999999999999943,1,280.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:08:00,23.97,23.99,23.96,23.98,5070.0,0.03999999999999915,1,1246.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:09:00,23.99,24.04,23.99,24.01,16549.0,0.0400000000000027,1,11479.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:10:00,24.01,24.01,23.98,23.98,3018.0,-0.009999999999998009,0,-13531.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:11:00,23.97,23.98,23.92,23.92,2231.0,-0.08999999999999986,0,-787.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:12:00,23.91,23.92,23.91,23.91,3784.0,-0.05999999999999873,0,1553.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:13:00,23.92,23.98,23.91,23.98,1920.0,0.07000000000000027,1,-1864.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:14:00,23.96,23.96,23.96,23.96,165.0,0.03999999999999915,1,-1755.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:15:00,23.94,23.94,23.94,23.94,921.0,-0.01999999999999957,0,756.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:16:00,23.97,24.0,23.97,23.98,8857.0,0.03999999999999915,1,7936.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:17:00,23.98,23.98,23.95,23.95,1693.0,-0.01999999999999957,0,-7164.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:18:00,23.94,23.94,23.87,23.87,9860.0,-0.10999999999999943,0,8167.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:19:00,23.86,23.87,23.85,23.86,1336.0,-0.08000000000000185,0,-8524.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:20:00,23.86,23.94,23.86,23.94,5510.0,0.08000000000000185,1,4174.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:21:00,23.94,23.94,23.89,23.94,5686.0,0.08000000000000185,1,176.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:22:00,23.93,23.93,23.91,23.93,1299.0,-0.010000000000001565,0,-4387.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:23:00,23.93,23.95,23.93,23.94,2638.0,0.010000000000001565,1,1339.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:24:00,23.93,23.95,23.89,23.95,4022.0,0.01999999999999957,1,1384.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:25:00,23.94,23.95,23.94,23.95,3637.0,0.01999999999999957,1,-385.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:26:00,23.95,23.95,23.94,23.94,2530.0,0.0,0,-1107.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:27:00,23.95,23.95,23.93,23.94,225.0,-0.009999999999998009,0,-2305.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:29:00,23.94,23.95,23.94,23.94,1776.0,-0.009999999999998009,0,1551.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:30:00,23.96,23.96,23.93,23.93,1479.0,-0.010000000000001565,0,-297.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:31:00,23.92,23.92,23.91,23.91,2684.0,-0.05000000000000071,0,1205.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:32:00,23.93,23.93,23.93,23.93,985.0,0.009999999999998009,1,-1699.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:33:00,23.92,23.92,23.91,23.92,701.0,-0.009999999999998009,0,-284.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:34:00,23.92,23.92,23.91,23.91,1418.0,-0.010000000000001565,0,717.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:35:00,23.9,23.9,23.9,23.9,605.0,-0.02000000000000313,0,-813.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:36:00,23.9,23.9,23.86,23.86,3968.0,-0.03999999999999915,0,3363.0,1,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:37:00,23.87,23.89,23.87,23.88,1487.0,-0.01999999999999957,0,-2481.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:38:00,23.87,23.87,23.84,23.84,350.0,-0.030000000000001137,0,-1137.0,0,,,,,,,,,,,,,,,,,,,,,
2019-10-22 09:39:00,23.82,23.82,23.81,23.82,611.0,-0.05000000000000071,0,261.0,1,,,,,,,,,,,,,,,,,,,,,
