Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-12-17 09:01:00,21.88,21.91,21.76,21.76,24140.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:02:00,21.8,21.8,21.7,21.7,5614.0,-0.17999999999999972,0,-18526.0,0,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:03:00,21.69,21.74,21.69,21.69,10564.0,-0.10999999999999943,0,4950.0,1,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:04:00,21.7,21.72,21.67,21.72,16052.0,0.02999999999999758,1,5488.0,1,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:05:00,21.68,21.71,21.68,21.69,4764.0,-0.009999999999998009,0,-11288.0,0,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:06:00,21.68,21.68,21.63,21.68,6878.0,0.0,0,2114.0,1,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:07:00,21.7,21.7,21.64,21.65,5347.0,-0.030000000000001137,0,-1531.0,0,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:08:00,21.66,21.67,21.62,21.63,10204.0,-0.07000000000000027,0,4857.0,1,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:09:00,21.62,21.65,21.62,21.65,2894.0,-0.010000000000001565,0,-7310.0,0,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:10:00,21.66,21.72,21.66,21.72,2415.0,0.09999999999999787,1,-479.0,0,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:11:00,21.69,21.74,21.69,21.74,6004.0,0.0799999999999983,1,3589.0,1,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:12:00,21.75,21.76,21.74,21.74,4563.0,0.049999999999997165,1,-1441.0,0,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:13:00,21.73,21.74,21.71,21.74,11014.0,-0.010000000000001565,0,6451.0,1,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:14:00,21.74,21.74,21.73,21.73,1314.0,0.0,0,-9700.0,0,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:15:00,21.73,21.73,21.69,21.69,3758.0,-0.049999999999997165,0,2444.0,1,,,,,,,,,,,,,,,,,,,,,
2019-12-17 09:16:00,21.7,21.7,21.67,21.67,4869.0,-0.05999999999999873,0,1111.0,1,,,,,,,,,,,,,,,,,,,,,
