Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2020-06-19 09:01:00,13.86,13.86,13.795,13.795,26471.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:02:00,13.795,13.825,13.785,13.825,2994.0,-0.035000000000000135,0,-23477.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:03:00,13.825,13.845,13.795,13.795,7132.0,0.0,0,4138.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:04:00,13.805,13.81,13.755,13.755,5417.0,-0.06999999999999851,0,-1715.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:05:00,13.75,13.76,13.72,13.745,4125.0,-0.0600000000000005,0,-1292.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:06:00,13.74,13.74,13.635,13.635,9051.0,-0.1150000000000002,0,4926.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:07:00,13.635,13.64,13.6,13.605,12804.0,-0.1349999999999998,0,3753.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:08:00,13.605,13.605,13.585,13.595,15780.0,-0.03999999999999915,0,2976.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:09:00,13.59,13.59,13.525,13.54,14695.0,-0.06500000000000128,0,-1085.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:10:00,13.53,13.54,13.505,13.515,3307.0,-0.07499999999999929,0,-11388.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:11:00,13.52,13.53,13.47,13.47,16021.0,-0.05999999999999873,0,12714.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:12:00,13.45,13.475,13.445,13.475,15094.0,-0.04499999999999993,0,-927.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:13:00,13.47,13.505,13.47,13.495,7635.0,0.04499999999999993,1,-7459.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:14:00,13.5,13.53,13.5,13.53,9932.0,0.05999999999999873,1,2297.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:15:00,13.53,13.575,13.52,13.56,19280.0,0.0600000000000005,1,9348.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:16:00,13.55,13.57,13.525,13.565,14470.0,0.035000000000000135,1,-4810.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:17:00,13.575,13.6,13.57,13.6,3683.0,0.04999999999999893,1,-10787.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:18:00,13.58,13.59,13.58,13.59,1323.0,0.015000000000000568,1,-2360.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:19:00,13.59,13.595,13.575,13.58,3961.0,0.0,0,2638.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:20:00,13.57,13.57,13.53,13.53,1917.0,-0.0600000000000005,0,-2044.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:21:00,13.54,13.57,13.54,13.57,2362.0,0.0,0,445.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:22:00,13.585,13.625,13.58,13.625,1849.0,0.08500000000000085,1,-513.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:23:00,13.61,13.61,13.595,13.605,4738.0,0.01999999999999957,1,2889.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:24:00,13.585,13.6,13.585,13.595,1339.0,-0.01499999999999879,0,-3399.0,0,,,,,,,,,,,,,,,,,,,
2020-06-19 09:25:00,13.6,13.62,13.6,13.615,2072.0,0.029999999999999364,1,733.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:26:00,13.61,13.61,13.59,13.59,3277.0,-0.009999999999999787,0,1205.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:27:00,13.585,13.59,13.565,13.57,7134.0,-0.03999999999999915,0,3857.0,1,,,,,,,,,,,,,,,,,,,
2020-06-19 09:28:00,13.57,13.6,13.565,13.6,5605.0,0.01499999999999879,1,-1529.0,0,,,,,,,,,,,,,,,,,,,
