Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-09-05 09:01:00,54.05,54.32,54.01,54.21,22632.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,
2019-09-05 09:02:00,54.2,54.3,54.2,54.3,565.0,0.25,1,-22067.0,0,,,,,,,,,,,,,,,,,,,
2019-09-05 09:04:00,54.23,54.53,54.23,54.42,6172.0,0.21999999999999886,1,5607.0,1,,,,,,,,,,,,,,,,,,,
2019-09-05 09:05:00,54.49,54.5,54.38,54.39,787.0,0.1600000000000037,1,-5385.0,0,,,,,,,,,,,,,,,,,,,
2019-09-05 09:06:00,54.39,54.41,54.25,54.41,2283.0,-0.0800000000000054,0,1496.0,1,,,,,,,,,,,,,,,,,,,
2019-09-05 09:07:00,54.38,54.5,54.37,54.48,4809.0,0.0899999999999963,1,2526.0,1,,,,,,,,,,,,,,,,,,,
2019-09-05 09:08:00,54.49,54.53,54.47,54.48,1745.0,0.09999999999999433,1,-3064.0,0,,,,,,,,,,,,,,,,,,,
2019-09-05 09:09:00,54.41,54.46,54.33,54.33,1175.0,-0.1600000000000037,0,-570.0,0,,,,,,,,,,,,,,,,,,,
2019-09-05 09:10:00,54.4,54.4,54.34,54.34,967.0,-0.06999999999999318,0,-208.0,0,,,,,,,,,,,,,,,,,,,
2019-09-05 09:11:00,54.35,54.37,54.32,54.32,1303.0,-0.0799999999999983,0,336.0,1,,,,,,,,,,,,,,,,,,,
2019-09-05 09:12:00,54.32,54.32,54.22,54.23,883.0,-0.12000000000000455,0,-420.0,0,,,,,,,,,,,,,,,,,,,
2019-09-05 09:13:00,54.27,54.27,54.22,54.22,3615.0,-0.10000000000000142,0,2732.0,1,,,,,,,,,,,,,,,,,,,
2019-09-05 09:14:00,54.28,54.28,54.26,54.26,113.0,-0.010000000000005116,0,-3502.0,0,,,,,,,,,,,,,,,,,,,
2019-09-05 09:15:00,54.26,54.26,54.23,54.23,249.0,-0.05000000000000426,0,136.0,1,,,,,,,,,,,,,,,,,,,
2019-09-05 09:16:00,54.22,54.26,54.22,54.23,1644.0,-0.030000000000001137,0,1395.0,1,,,,,,,,,,,,,,,,,,,
2019-09-05 09:17:00,54.22,54.27,54.22,54.27,505.0,0.05000000000000426,1,-1139.0,0,,,,,,,,,,,,,,,,,,,
2019-09-05 09:18:00,54.26,54.26,54.16,54.16,1324.0,-0.060000000000002274,0,819.0,1,,,,,,,,,,,,,,,,,,,
2019-09-05 09:19:00,54.16,54.19,54.16,54.17,1106.0,-0.0899999999999963,0,-218.0,0,,,,,,,,,,,,,,,,,,,
