Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
2019-08-28 09:01:00,51.53,51.6,51.53,51.55,2500.0,,,,,,,,,,,,,,,
2019-08-28 09:02:00,51.54,51.54,51.47,51.47,4903.0,,,,,,,,,,,,,,,
2019-08-28 09:03:00,51.42,51.47,51.4,51.47,5489.0,,,,,,,,,,,,,,,
2019-08-28 09:04:00,51.43,51.43,51.43,51.43,58.0,,,,,,,,,,,,,,,
2019-08-28 09:05:00,51.41,51.41,51.34,51.4,933.0,,,,,,,,,,,,,,,
2019-08-28 09:06:00,51.37,51.45,51.36,51.45,1110.0,,,,,,,,,,,,,,,
2019-08-28 09:07:00,51.39,51.39,51.31,51.39,1144.0,,,,,,,,,,,,,,,
2019-08-28 09:08:00,51.41,51.44,51.39,51.44,670.0,,,,,,,,,,,,,,,
2019-08-28 09:09:00,51.45,51.48,51.42,51.45,1182.0,,,,,,,,,,,,,,,
2019-08-28 09:10:00,51.49,51.49,51.47,51.47,89.0,,,,,,,,,,,,,,,
2019-08-28 09:11:00,51.46,51.46,51.4,51.42,973.0,,,,,,,,,,,,,,,
2019-08-28 09:12:00,51.42,51.42,51.38,51.4,735.0,,,,,,,,,,,,,,,
2019-08-28 09:13:00,51.4,51.43,51.39,51.43,500.0,,,,,,,,,,,,,,,
2019-08-28 09:14:00,51.4,51.4,51.38,51.38,502.0,,,,,,,,,,,,,,,
2019-08-28 09:15:00,51.39,51.48,51.39,51.48,569.0,,,,,,,,,,,,,,,
2019-08-28 09:16:00,51.48,51.49,51.42,51.45,1396.0,,,,,,,,,,,,,,,
2019-08-28 09:17:00,51.41,51.45,51.41,51.45,359.0,,,,,,,,,,,,,,,
2019-08-28 09:18:00,51.46,51.47,51.44,51.47,961.0,,,,,,,,,,,,,,,
2019-08-28 09:19:00,51.48,51.52,51.47,51.5,1694.0,,,,,,,,,,,,,,,
2019-08-28 09:20:00,51.51,51.53,51.49,51.53,386.0,,,,,,,,,,,,,,,
2019-08-28 09:21:00,51.53,51.56,51.5,51.55,481.0,,,,,,,,,,,,,,,
2019-08-28 09:22:00,51.56,51.59,51.55,51.55,379.0,,,,,,,,,,,,,,,
2019-08-28 09:23:00,51.54,51.59,51.54,51.59,1259.0,,,,,,,,,,,,,,,
2019-08-28 09:24:00,51.56,51.63,51.56,51.63,1175.0,,,,,,,,,,,,,,,
2019-08-28 09:25:00,51.64,51.64,51.55,51.57,1556.0,,,,,,,,,,,,,,,
2019-08-28 09:26:00,51.56,51.58,51.55,51.58,436.0,,,,,,,,,,,,,,,
2019-08-28 09:27:00,51.58,51.58,51.56,51.56,274.0,,,,,,,,,,,,,,,
2019-08-28 09:28:00,51.56,51.56,51.54,51.54,435.0,,,,,,,,,,,,,,,
2019-08-28 09:29:00,51.53,51.56,51.51,51.56,988.0,,,,,,,,,,,,,,,
2019-08-28 09:30:00,51.55,51.59,51.54,51.57,1250.0,,,,,,,,,,,,,,,
2019-08-28 09:31:00,51.55,51.55,51.52,51.52,494.0,,,,,,,,,,,,,,,
2019-08-28 09:33:00,51.53,51.53,51.52,51.53,488.0,,,,,,,,,,,,,,,
2019-08-28 09:34:00,51.53,51.55,51.53,51.55,103.0,,,,,,,,,,,,,,,
2019-08-28 09:36:00,51.54,51.54,51.51,51.54,359.0,,,,,,,,,,,,,,,
2019-08-28 09:37:00,51.53,51.56,51.53,51.56,716.0,,,,,,,,,,,,,,,
2019-08-28 09:40:00,51.56,51.56,51.54,51.54,357.0,,,,,,,,,,,,,,,
2019-08-28 09:41:00,51.54,51.55,51.52,51.52,452.0,,,,,,,,,,,,,,,
2019-08-28 09:42:00,51.54,51.54,51.54,51.54,38.0,,,,,,,,,,,,,,,
2019-08-28 09:43:00,51.54,51.54,51.53,51.53,188.0,,,,,,,,,,,,,,,
2019-08-28 09:44:00,51.52,51.53,51.51,51.51,200.0,,,,,,,,,,,,,,,
2019-08-28 09:45:00,51.47,51.47,51.47,51.47,50.0,,,,,,,,,,,,,,,
2019-08-28 09:46:00,51.43,51.47,51.43,51.44,793.0,,,,,,,,,,,,,,,
2019-08-28 09:47:00,51.43,51.47,51.43,51.47,341.0,,,,,,,,,,,,,,,
2019-08-28 09:48:00,51.47,51.47,51.45,51.46,590.0,,,,,,,,,,,,,,,
2019-08-28 09:49:00,51.47,51.47,51.47,51.47,43.0,,,,,,,,,,,,,,,
2019-08-28 09:50:00,51.47,51.54,51.47,51.54,1022.0,,,,,,,,,,,,,,,
2019-08-28 09:51:00,51.53,51.54,51.49,51.49,622.0,,,,,,,,,,,,,,,
2019-08-28 09:52:00,51.5,51.53,51.49,51.53,7826.0,,,,,,,,,,,,,,,
2019-08-28 09:53:00,51.54,51.54,51.51,51.51,471.0,,,,,,,,,,,,,,,
2019-08-28 09:54:00,51.52,51.53,51.52,51.53,160.0,,,,,,,,,,,,,,,
2019-08-28 09:55:00,51.53,51.55,51.53,51.55,524.0,,,,,,,,,,,,,,,
2019-08-28 09:56:00,51.54,51.6,51.54,51.57,2039.0,,,,,,,,,,,,,,,
2019-08-28 09:57:00,51.6,51.62,51.6,51.61,980.0,,,,,,,,,,,,,,,
