Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
2020-07-10 09:01:00,21.36,21.415,21.31,21.415,77911.0,,,,,,,,,,,,,,,
2020-07-10 09:02:00,21.43,21.445,21.405,21.415,5968.0,,,,,,,,,,,,,,,
2020-07-10 09:03:00,21.42,21.435,21.365,21.365,6528.0,,,,,,,,,,,,,,,
2020-07-10 09:04:00,21.365,21.365,21.35,21.35,1520.0,,,,,,,,,,,,,,,
2020-07-10 09:05:00,21.325,21.425,21.325,21.4,5817.0,,,,,,,,,,,,,,,
2020-07-10 09:06:00,21.38,21.38,21.275,21.33,16505.0,,,,,,,,,,,,,,,
2020-07-10 09:07:00,21.33,21.455,21.315,21.455,5623.0,,,,,,,,,,,,,,,
2020-07-10 09:08:00,21.465,21.5,21.395,21.45,22327.0,,,,,,,,,,,,,,,
2020-07-10 09:09:00,21.485,21.485,21.315,21.315,11194.0,,,,,,,,,,,,,,,
2020-07-10 09:10:00,21.315,21.385,21.285,21.33,11437.0,,,,,,,,,,,,,,,
2020-07-10 09:11:00,21.35,21.4,21.35,21.4,2369.0,,,,,,,,,,,,,,,
2020-07-10 09:12:00,21.375,21.395,21.345,21.355,4229.0,,,,,,,,,,,,,,,
2020-07-10 09:13:00,21.365,21.37,21.34,21.37,1892.0,,,,,,,,,,,,,,,
2020-07-10 09:14:00,21.365,21.365,21.34,21.365,308.0,,,,,,,,,,,,,,,
2020-07-10 09:15:00,21.345,21.365,21.24,21.255,17880.0,,,,,,,,,,,,,,,
2020-07-10 09:16:00,21.27,21.32,21.235,21.235,4372.0,,,,,,,,,,,,,,,
2020-07-10 09:17:00,21.235,21.38,21.23,21.37,8476.0,,,,,,,,,,,,,,,
2020-07-10 09:18:00,21.335,21.35,21.325,21.34,4530.0,,,,,,,,,,,,,,,
2020-07-10 09:19:00,21.33,21.33,21.22,21.255,10037.0,,,,,,,,,,,,,,,
2020-07-10 09:20:00,21.29,21.29,21.2,21.265,13240.0,,,,,,,,,,,,,,,
2020-07-10 09:21:00,21.24,21.315,21.235,21.29,4628.0,,,,,,,,,,,,,,,
2020-07-10 09:22:00,21.3,21.3,21.21,21.21,4684.0,,,,,,,,,,,,,,,
2020-07-10 09:23:00,21.2,21.245,21.195,21.235,5690.0,,,,,,,,,,,,,,,
2020-07-10 09:24:00,21.25,21.31,21.24,21.29,5562.0,,,,,,,,,,,,,,,
2020-07-10 09:25:00,21.295,21.335,21.285,21.325,13565.0,,,,,,,,,,,,,,,
2020-07-10 09:26:00,21.33,21.335,21.29,21.32,7720.0,,,,,,,,,,,,,,,
2020-07-10 09:27:00,21.33,21.345,21.285,21.31,3455.0,,,,,,,,,,,,,,,
2020-07-10 09:28:00,21.32,21.34,21.32,21.325,702.0,,,,,,,,,,,,,,,
2020-07-10 09:29:00,21.35,21.37,21.35,21.355,740.0,,,,,,,,,,,,,,,
2020-07-10 09:30:00,21.375,21.4,21.37,21.38,4416.0,,,,,,,,,,,,,,,
2020-07-10 09:31:00,21.39,21.43,21.365,21.385,19279.0,,,,,,,,,,,,,,,
2020-07-10 09:32:00,21.395,21.405,21.37,21.405,7707.0,,,,,,,,,,,,,,,
2020-07-10 09:33:00,21.41,21.415,21.37,21.4,5335.0,,,,,,,,,,,,,,,
2020-07-10 09:34:00,21.405,21.44,21.39,21.4,4844.0,,,,,,,,,,,,,,,
2020-07-10 09:35:00,21.4,21.415,21.395,21.405,1022.0,,,,,,,,,,,,,,,
2020-07-10 09:36:00,21.395,21.41,21.385,21.41,7979.0,,,,,,,,,,,,,,,
2020-07-10 09:37:00,21.405,21.405,21.38,21.38,1025.0,,,,,,,,,,,,,,,
2020-07-10 09:38:00,21.38,21.38,21.33,21.35,16929.0,,,,,,,,,,,,,,,
2020-07-10 09:39:00,21.35,21.37,21.335,21.37,9302.0,,,,,,,,,,,,,,,
2020-07-10 09:40:00,21.375,21.38,21.35,21.35,4115.0,,,,,,,,,,,,,,,
2020-07-10 09:41:00,21.355,21.36,21.325,21.325,840.0,,,,,,,,,,,,,,,
2020-07-10 09:42:00,21.315,21.315,21.295,21.295,1017.0,,,,,,,,,,,,,,,
2020-07-10 09:43:00,21.285,21.305,21.285,21.305,1972.0,,,,,,,,,,,,,,,
2020-07-10 09:44:00,21.33,21.33,21.315,21.315,951.0,,,,,,,,,,,,,,,
2020-07-10 09:45:00,21.305,21.34,21.295,21.325,7498.0,,,,,,,,,,,,,,,
2020-07-10 09:46:00,21.345,21.365,21.325,21.335,2192.0,,,,,,,,,,,,,,,
2020-07-10 09:47:00,21.355,21.355,21.3,21.315,2830.0,,,,,,,,,,,,,,,
2020-07-10 09:48:00,21.3,21.32,21.295,21.295,2425.0,,,,,,,,,,,,,,,
2020-07-10 09:49:00,21.295,21.315,21.295,21.305,2078.0,,,,,,,,,,,,,,,
2020-07-10 09:50:00,21.305,21.32,21.3,21.315,1189.0,,,,,,,,,,,,,,,
2020-07-10 09:51:00,21.31,21.355,21.31,21.345,1382.0,,,,,,,,,,,,,,,
2020-07-10 09:52:00,21.365,21.365,21.345,21.345,771.0,,,,,,,,,,,,,,,
2020-07-10 09:53:00,21.365,21.4,21.365,21.4,3096.0,,,,,,,,,,,,,,,
2020-07-10 09:54:00,21.405,21.405,21.37,21.38,2060.0,,,,,,,,,,,,,,,
2020-07-10 09:55:00,21.38,21.395,21.375,21.38,5278.0,,,,,,,,,,,,,,,
2020-07-10 09:56:00,21.355,21.36,21.345,21.36,1129.0,,,,,,,,,,,,,,,
2020-07-10 09:57:00,21.385,21.39,21.385,21.39,2005.0,,,,,,,,,,,,,,,
2020-07-10 09:58:00,21.38,21.385,21.36,21.37,6155.0,,,,,,,,,,,,,,,
2020-07-10 09:59:00,21.385,21.4,21.385,21.395,475.0,,,,,,,,,,,,,,,
2020-07-10 10:00:00,21.385,21.415,21.38,21.41,2346.0,,,,,,,,,,,,,,,
2020-07-10 10:01:00,21.42,21.44,21.41,21.42,4163.0,,,,,,,,,,,,,,,
2020-07-10 10:02:00,21.435,21.515,21.435,21.51,6324.0,,,,,,,,,,,,,,,
2020-07-10 10:03:00,21.525,21.58,21.525,21.58,2457.0,,,,,,,,,,,,,,,
2020-07-10 10:04:00,21.59,21.6,21.55,21.6,13291.0,,,,,,,,,,,,,,,
2020-07-10 10:05:00,21.6,21.64,21.56,21.575,9392.0,,,,,,,,,,,,,,,
2020-07-10 10:06:00,21.575,21.6,21.56,21.57,3695.0,,,,,,,,,,,,,,,
2020-07-10 10:07:00,21.55,21.55,21.47,21.47,14873.0,,,,,,,,,,,,,,,
2020-07-10 10:08:00,21.48,21.495,21.465,21.495,2356.0,,,,,,,,,,,,,,,
2020-07-10 10:09:00,21.51,21.585,21.51,21.585,1922.0,,,,,,,,,,,,,,,
2020-07-10 10:10:00,21.6,21.6,21.52,21.565,7963.0,,,,,,,,,,,,,,,
2020-07-10 10:11:00,21.55,21.6,21.54,21.54,9898.0,,,,,,,,,,,,,,,
2020-07-10 10:12:00,21.535,21.535,21.5,21.5,1652.0,,,,,,,,,,,,,,,
2020-07-10 10:13:00,21.5,21.5,21.46,21.475,2183.0,,,,,,,,,,,,,,,
2020-07-10 10:14:00,21.48,21.48,21.455,21.48,1307.0,,,,,,,,,,,,,,,
2020-07-10 10:15:00,21.455,21.455,21.4,21.41,1893.0,,,,,,,,,,,,,,,
2020-07-10 10:16:00,21.42,21.49,21.42,21.49,4825.0,,,,,,,,,,,,,,,
2020-07-10 10:17:00,21.49,21.49,21.445,21.455,667.0,,,,,,,,,,,,,,,
2020-07-10 10:18:00,21.475,21.485,21.46,21.475,3073.0,,,,,,,,,,,,,,,
2020-07-10 10:19:00,21.465,21.47,21.45,21.455,14600.0,,,,,,,,,,,,,,,
2020-07-10 10:20:00,21.455,21.47,21.45,21.45,1081.0,,,,,,,,,,,,,,,
2020-07-10 10:21:00,21.455,21.48,21.455,21.475,2138.0,,,,,,,,,,,,,,,
2020-07-10 10:22:00,21.48,21.495,21.48,21.495,1685.0,,,,,,,,,,,,,,,
2020-07-10 10:23:00,21.51,21.51,21.46,21.465,4961.0,,,,,,,,,,,,,,,
2020-07-10 10:24:00,21.475,21.48,21.47,21.47,389.0,,,,,,,,,,,,,,,
2020-07-10 10:25:00,21.47,21.5,21.47,21.5,1796.0,,,,,,,,,,,,,,,
2020-07-10 10:26:00,21.495,21.495,21.495,21.495,198.0,,,,,,,,,,,,,,,
2020-07-10 10:27:00,21.545,21.555,21.53,21.545,1074.0,,,,,,,,,,,,,,,
2020-07-10 10:28:00,21.525,21.53,21.5,21.5,1698.0,,,,,,,,,,,,,,,
2020-07-10 10:29:00,21.505,21.53,21.505,21.53,3344.0,,,,,,,,,,,,,,,
2020-07-10 10:30:00,21.545,21.575,21.545,21.575,2959.0,,,,,,,,,,,,,,,
2020-07-10 10:31:00,21.57,21.65,21.57,21.625,4482.0,,,,,,,,,,,,,,,
2020-07-10 10:32:00,21.63,21.635,21.585,21.585,1093.0,,,,,,,,,,,,,,,
2020-07-10 10:33:00,21.59,21.59,21.58,21.58,343.0,,,,,,,,,,,,,,,
2020-07-10 10:34:00,21.585,21.59,21.555,21.555,1058.0,,,,,,,,,,,,,,,
2020-07-10 10:35:00,21.55,21.55,21.525,21.55,3708.0,,,,,,,,,,,,,,,
2020-07-10 10:36:00,21.56,21.59,21.56,21.565,2928.0,,,,,,,,,,,,,,,
2020-07-10 10:37:00,21.57,21.59,21.555,21.59,3057.0,,,,,,,,,,,,,,,
2020-07-10 10:38:00,21.585,21.59,21.575,21.58,807.0,,,,,,,,,,,,,,,
2020-07-10 10:39:00,21.585,21.59,21.525,21.545,4477.0,,,,,,,,,,,,,,,
2020-07-10 10:40:00,21.51,21.54,21.51,21.54,1291.0,,,,,,,,,,,,,,,
2020-07-10 10:41:00,21.5,21.5,21.5,21.5,4.0,,,,,,,,,,,,,,,
2020-07-10 10:42:00,21.495,21.5,21.49,21.5,1495.0,,,,,,,,,,,,,,,
2020-07-10 10:43:00,21.495,21.5,21.495,21.5,700.0,,,,,,,,,,,,,,,
2020-07-10 10:44:00,21.49,21.505,21.49,21.505,340.0,,,,,,,,,,,,,,,
2020-07-10 10:45:00,21.5,21.5,21.5,21.5,1355.0,,,,,,,,,,,,,,,
2020-07-10 10:46:00,21.5,21.52,21.5,21.52,1295.0,,,,,,,,,,,,,,,
2020-07-10 10:47:00,21.51,21.515,21.48,21.48,1685.0,,,,,,,,,,,,,,,
2020-07-10 10:48:00,21.465,21.465,21.435,21.435,709.0,,,,,,,,,,,,,,,
2020-07-10 10:49:00,21.44,21.47,21.44,21.455,1858.0,,,,,,,,,,,,,,,
2020-07-10 10:50:00,21.44,21.44,21.4,21.41,2353.0,,,,,,,,,,,,,,,
2020-07-10 10:51:00,21.41,21.42,21.4,21.41,1052.0,,,,,,,,,,,,,,,
2020-07-10 10:52:00,21.405,21.405,21.375,21.38,312.0,,,,,,,,,,,,,,,
2020-07-10 10:53:00,21.375,21.375,21.315,21.315,12246.0,,,,,,,,,,,,,,,
2020-07-10 10:54:00,21.32,21.32,21.315,21.315,388.0,,,,,,,,,,,,,,,
2020-07-10 10:55:00,21.305,21.33,21.29,21.33,6355.0,,,,,,,,,,,,,,,
2020-07-10 10:56:00,21.34,21.35,21.325,21.325,5378.0,,,,,,,,,,,,,,,
2020-07-10 10:57:00,21.32,21.34,21.32,21.34,1387.0,,,,,,,,,,,,,,,
2020-07-10 10:58:00,21.335,21.35,21.335,21.335,6741.0,,,,,,,,,,,,,,,
2020-07-10 10:59:00,21.355,21.355,21.34,21.345,221.0,,,,,,,,,,,,,,,
2020-07-10 11:00:00,21.345,21.37,21.34,21.365,519.0,,,,,,,,,,,,,,,
2020-07-10 11:01:00,21.365,21.39,21.36,21.39,648.0,,,,,,,,,,,,,,,
2020-07-10 11:02:00,21.4,21.4,21.37,21.37,4517.0,,,,,,,,,,,,,,,
2020-07-10 11:03:00,21.37,21.37,21.35,21.35,1324.0,,,,,,,,,,,,,,,
2020-07-10 11:04:00,21.355,21.36,21.35,21.35,892.0,,,,,,,,,,,,,,,
2020-07-10 11:05:00,21.355,21.365,21.32,21.32,1848.0,,,,,,,,,,,,,,,
2020-07-10 11:06:00,21.34,21.355,21.34,21.355,48.0,,,,,,,,,,,,,,,
2020-07-10 11:07:00,21.35,21.36,21.35,21.35,1029.0,,,,,,,,,,,,,,,
2020-07-10 11:08:00,21.325,21.34,21.32,21.32,1154.0,,,,,,,,,,,,,,,
2020-07-10 11:09:00,21.33,21.345,21.325,21.325,909.0,,,,,,,,,,,,,,,
2020-07-10 11:10:00,21.315,21.32,21.285,21.285,3832.0,,,,,,,,,,,,,,,
2020-07-10 11:11:00,21.295,21.3,21.285,21.3,6923.0,,,,,,,,,,,,,,,
2020-07-10 11:12:00,21.3,21.31,21.295,21.295,3478.0,,,,,,,,,,,,,,,
2020-07-10 11:13:00,21.3,21.31,21.295,21.295,439.0,,,,,,,,,,,,,,,
2020-07-10 11:14:00,21.31,21.325,21.31,21.315,1088.0,,,,,,,,,,,,,,,
2020-07-10 11:15:00,21.305,21.335,21.3,21.335,2263.0,,,,,,,,,,,,,,,
2020-07-10 11:16:00,21.33,21.355,21.32,21.33,6527.0,,,,,,,,,,,,,,,
2020-07-10 11:17:00,21.325,21.34,21.325,21.33,1371.0,,,,,,,,,,,,,,,
2020-07-10 11:18:00,21.35,21.355,21.35,21.355,610.0,,,,,,,,,,,,,,,
2020-07-10 11:19:00,21.325,21.325,21.325,21.325,51.0,,,,,,,,,,,,,,,
2020-07-10 11:20:00,21.32,21.33,21.32,21.325,467.0,,,,,,,,,,,,,,,
2020-07-10 11:21:00,21.31,21.315,21.305,21.31,1136.0,,,,,,,,,,,,,,,
2020-07-10 11:22:00,21.3,21.33,21.3,21.33,1423.0,,,,,,,,,,,,,,,
2020-07-10 11:23:00,21.33,21.35,21.33,21.35,190.0,,,,,,,,,,,,,,,
2020-07-10 11:24:00,21.34,21.345,21.34,21.345,161.0,,,,,,,,,,,,,,,
2020-07-10 11:25:00,21.345,21.345,21.335,21.335,489.0,,,,,,,,,,,,,,,
2020-07-10 11:26:00,21.345,21.365,21.345,21.365,519.0,,,,,,,,,,,,,,,
2020-07-10 11:27:00,21.355,21.355,21.355,21.355,45.0,,,,,,,,,,,,,,,
2020-07-10 11:28:00,21.355,21.355,21.355,21.355,21.0,,,,,,,,,,,,,,,
2020-07-10 11:29:00,21.355,21.375,21.355,21.375,269.0,,,,,,,,,,,,,,,
2020-07-10 11:30:00,21.385,21.39,21.37,21.37,948.0,,,,,,,,,,,,,,,
2020-07-10 11:31:00,21.365,21.37,21.365,21.365,1172.0,,,,,,,,,,,,,,,
2020-07-10 11:32:00,21.375,21.39,21.375,21.39,547.0,,,,,,,,,,,,,,,
2020-07-10 11:33:00,21.4,21.42,21.4,21.42,1766.0,,,,,,,,,,,,,,,
2020-07-10 11:34:00,21.425,21.425,21.415,21.425,722.0,,,,,,,,,,,,,,,
2020-07-10 11:36:00,21.42,21.425,21.42,21.425,1021.0,,,,,,,,,,,,,,,
2020-07-10 11:37:00,21.435,21.475,21.43,21.465,4033.0,,,,,,,,,,,,,,,
2020-07-10 11:38:00,21.47,21.475,21.47,21.475,398.0,,,,,,,,,,,,,,,
2020-07-10 11:39:00,21.46,21.475,21.45,21.475,778.0,,,,,,,,,,,,,,,
2020-07-10 11:40:00,21.46,21.465,21.46,21.465,699.0,,,,,,,,,,,,,,,
2020-07-10 11:41:00,21.48,21.5,21.48,21.5,654.0,,,,,,,,,,,,,,,
2020-07-10 11:42:00,21.485,21.485,21.47,21.47,1208.0,,,,,,,,,,,,,,,
2020-07-10 11:43:00,21.485,21.485,21.485,21.485,163.0,,,,,,,,,,,,,,,
2020-07-10 11:44:00,21.48,21.48,21.475,21.48,455.0,,,,,,,,,,,,,,,
2020-07-10 11:45:00,21.485,21.495,21.48,21.48,1129.0,,,,,,,,,,,,,,,
2020-07-10 11:46:00,21.48,21.49,21.48,21.49,1292.0,,,,,,,,,,,,,,,
2020-07-10 11:47:00,21.495,21.495,21.43,21.47,6530.0,,,,,,,,,,,,,,,
2020-07-10 11:48:00,21.475,21.475,21.47,21.47,397.0,,,,,,,,,,,,,,,
2020-07-10 11:49:00,21.465,21.495,21.465,21.49,1111.0,,,,,,,,,,,,,,,
2020-07-10 11:50:00,21.49,21.49,21.475,21.475,2188.0,,,,,,,,,,,,,,,
2020-07-10 11:51:00,21.455,21.5,21.455,21.495,3704.0,,,,,,,,,,,,,,,
2020-07-10 11:52:00,21.505,21.505,21.5,21.5,444.0,,,,,,,,,,,,,,,
2020-07-10 11:53:00,21.505,21.505,21.495,21.495,150.0,,,,,,,,,,,,,,,
2020-07-10 11:54:00,21.495,21.5,21.495,21.5,682.0,,,,,,,,,,,,,,,
2020-07-10 11:55:00,21.49,21.49,21.485,21.49,494.0,,,,,,,,,,,,,,,
2020-07-10 11:56:00,21.485,21.495,21.485,21.49,1451.0,,,,,,,,,,,,,,,
2020-07-10 11:57:00,21.5,21.505,21.5,21.505,691.0,,,,,,,,,,,,,,,
2020-07-10 11:58:00,21.505,21.51,21.505,21.51,216.0,,,,,,,,,,,,,,,
2020-07-10 11:59:00,21.475,21.475,21.46,21.465,694.0,,,,,,,,,,,,,,,
2020-07-10 12:00:00,21.45,21.47,21.45,21.465,1908.0,,,,,,,,,,,,,,,
2020-07-10 12:01:00,21.46,21.48,21.46,21.48,643.0,,,,,,,,,,,,,,,
2020-07-10 12:02:00,21.49,21.505,21.49,21.505,1347.0,,,,,,,,,,,,,,,
2020-07-10 12:03:00,21.505,21.52,21.505,21.52,616.0,,,,,,,,,,,,,,,
2020-07-10 12:04:00,21.515,21.53,21.515,21.53,1449.0,,,,,,,,,,,,,,,
2020-07-10 12:05:00,21.535,21.535,21.5,21.5,3490.0,,,,,,,,,,,,,,,
2020-07-10 12:06:00,21.515,21.53,21.51,21.53,2060.0,,,,,,,,,,,,,,,
2020-07-10 12:07:00,21.525,21.54,21.525,21.525,1555.0,,,,,,,,,,,,,,,
2020-07-10 12:08:00,21.525,21.53,21.515,21.515,1926.0,,,,,,,,,,,,,,,
2020-07-10 12:09:00,21.515,21.54,21.515,21.53,2433.0,,,,,,,,,,,,,,,
2020-07-10 12:10:00,21.52,21.54,21.52,21.535,3222.0,,,,,,,,,,,,,,,
2020-07-10 12:11:00,21.54,21.54,21.54,21.54,398.0,,,,,,,,,,,,,,,
2020-07-10 12:12:00,21.545,21.545,21.515,21.52,1879.0,,,,,,,,,,,,,,,
2020-07-10 12:13:00,21.52,21.54,21.515,21.525,1796.0,,,,,,,,,,,,,,,
2020-07-10 12:14:00,21.515,21.54,21.51,21.535,3692.0,,,,,,,,,,,,,,,
2020-07-10 12:15:00,21.545,21.545,21.525,21.525,358.0,,,,,,,,,,,,,,,
2020-07-10 12:16:00,21.5,21.5,21.5,21.5,300.0,,,,,,,,,,,,,,,
2020-07-10 12:17:00,21.49,21.49,21.485,21.485,359.0,,,,,,,,,,,,,,,
2020-07-10 12:18:00,21.49,21.49,21.47,21.485,1041.0,,,,,,,,,,,,,,,
2020-07-10 12:19:00,21.455,21.455,21.44,21.44,1574.0,,,,,,,,,,,,,,,
2020-07-10 12:20:00,21.44,21.465,21.44,21.465,1182.0,,,,,,,,,,,,,,,
2020-07-10 12:21:00,21.465,21.465,21.445,21.46,1508.0,,,,,,,,,,,,,,,
2020-07-10 12:22:00,21.465,21.48,21.465,21.48,678.0,,,,,,,,,,,,,,,
2020-07-10 12:23:00,21.47,21.48,21.47,21.48,536.0,,,,,,,,,,,,,,,
2020-07-10 12:24:00,21.475,21.475,21.475,21.475,59.0,,,,,,,,,,,,,,,
2020-07-10 12:25:00,21.47,21.48,21.47,21.48,1267.0,,,,,,,,,,,,,,,
2020-07-10 12:26:00,21.48,21.495,21.48,21.485,298.0,,,,,,,,,,,,,,,
2020-07-10 12:27:00,21.485,21.5,21.485,21.485,1807.0,,,,,,,,,,,,,,,
2020-07-10 12:28:00,21.495,21.495,21.48,21.495,1425.0,,,,,,,,,,,,,,,
2020-07-10 12:29:00,21.495,21.505,21.495,21.505,1067.0,,,,,,,,,,,,,,,
2020-07-10 12:30:00,21.485,21.51,21.485,21.51,540.0,,,,,,,,,,,,,,,
2020-07-10 12:31:00,21.51,21.515,21.51,21.51,925.0,,,,,,,,,,,,,,,
2020-07-10 12:32:00,21.51,21.57,21.505,21.505,15259.0,,,,,,,,,,,,,,,
