Date,OPEN,HIGH,LOW,CLOSE,VOLUME,url,header,release time,article content,formatteddate,flair_sentiment_header,flair_sentiment_content,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-08-27 09:01:00,50.95,50.96,50.65,50.65,4333.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:02:00,50.72,50.72,50.72,50.72,99.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:03:00,50.61,50.61,50.61,50.61,3.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:04:00,50.58,50.6,50.57,50.6,984.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:06:00,50.58,50.59,50.56,50.56,399.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:07:00,50.54,50.54,50.5,50.5,574.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:08:00,50.56,50.59,50.54,50.58,717.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:09:00,50.58,50.6,50.54,50.55,567.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:10:00,50.52,50.55,50.52,50.54,388.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:11:00,50.57,50.57,50.57,50.57,61.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:12:00,50.56,50.56,50.47,50.47,569.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:13:00,50.5,50.54,50.5,50.54,561.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:14:00,50.52,50.55,50.51,50.55,164.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:15:00,50.57,50.6,50.57,50.59,193.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:16:00,50.62,50.64,50.61,50.64,391.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:17:00,50.66,50.67,50.58,50.58,2384.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:18:00,50.57,50.57,50.54,50.57,746.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:19:00,50.57,50.6,50.57,50.6,462.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:20:00,50.59,50.59,50.59,50.59,174.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:21:00,50.6,50.64,50.6,50.63,1386.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:22:00,50.61,50.62,50.57,50.61,983.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:23:00,50.59,50.6,50.56,50.56,674.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:24:00,50.55,50.63,50.55,50.62,1671.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:25:00,50.61,50.66,50.61,50.65,539.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:26:00,50.64,50.68,50.63,50.67,1638.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:27:00,50.71,50.75,50.7,50.74,1383.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:28:00,50.71,50.71,50.64,50.64,600.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:29:00,50.68,50.69,50.68,50.68,363.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:30:00,50.68,50.68,50.65,50.65,469.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:31:00,50.7,50.71,50.7,50.7,174.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:32:00,50.69,50.69,50.65,50.65,1059.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:33:00,50.64,50.72,50.6,50.72,7122.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:34:00,50.72,50.83,50.69,50.79,5632.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:35:00,50.81,50.94,50.77,50.89,5023.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:36:00,50.92,50.92,50.86,50.88,1794.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:37:00,50.88,50.92,50.85,50.92,947.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:38:00,50.91,50.96,50.91,50.95,1193.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:39:00,50.98,50.98,50.97,50.97,505.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:40:00,50.96,51.02,50.95,50.98,2995.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:41:00,50.91,50.91,50.89,50.9,247.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:42:00,50.9,50.9,50.88,50.9,1007.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:43:00,50.89,50.89,50.88,50.89,246.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:45:00,50.92,50.92,50.91,50.91,33.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:46:00,50.96,50.96,50.93,50.95,440.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:47:00,50.95,50.97,50.95,50.97,471.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:48:00,50.96,50.98,50.95,50.98,598.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:49:00,50.99,51.04,50.99,51.02,654.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:50:00,51.03,51.04,50.96,50.98,1115.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:51:00,50.99,51.0,50.99,50.99,1650.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:52:00,50.97,50.97,50.91,50.93,2884.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:53:00,50.94,50.95,50.94,50.95,626.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:54:00,50.94,50.98,50.94,50.98,58.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:55:00,50.98,50.98,50.97,50.98,538.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:56:00,50.97,51.06,50.97,51.04,691.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:57:00,51.04,51.05,51.03,51.05,185.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:58:00,51.06,51.08,51.06,51.07,350.0,,,,,,,,,,,,,,,,,,,
2019-08-27 09:59:00,51.06,51.07,51.06,51.06,415.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:00:00,51.09,51.1,51.08,51.1,312.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:01:00,51.12,51.14,51.09,51.1,552.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:02:00,51.06,51.06,50.94,50.94,1478.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:03:00,50.93,50.95,50.92,50.95,501.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:04:00,51.0,51.05,51.0,51.04,715.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:05:00,51.03,51.03,51.03,51.03,86.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:06:00,51.06,51.2,51.06,51.18,2523.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:07:00,51.17,51.17,51.12,51.16,1876.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:08:00,51.16,51.19,51.16,51.16,479.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:09:00,51.2,51.24,51.2,51.24,761.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:10:00,51.22,51.22,51.2,51.22,850.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:11:00,51.19,51.19,51.19,51.19,84.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:12:00,51.18,51.19,51.16,51.19,622.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:13:00,51.19,51.19,51.19,51.19,160.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:14:00,51.19,51.28,51.19,51.25,2091.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:15:00,51.25,51.26,51.22,51.22,1069.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:16:00,51.25,51.26,51.25,51.26,369.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:17:00,51.25,51.27,51.25,51.27,203.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:18:00,51.25,51.28,51.25,51.27,430.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:20:00,51.23,51.23,51.2,51.21,761.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:21:00,51.23,51.23,51.23,51.23,30.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:22:00,51.23,51.23,51.21,51.22,802.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:23:00,51.22,51.22,51.19,51.19,449.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:24:00,51.18,51.2,51.17,51.19,1900.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:25:00,51.2,51.2,51.2,51.2,64.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:26:00,51.2,51.2,51.16,51.17,326.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:27:00,51.09,51.09,51.08,51.08,1636.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:30:00,51.1,51.1,51.08,51.09,223.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:31:00,51.08,51.08,51.03,51.06,351.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:32:00,51.11,51.11,51.11,51.11,239.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:33:00,51.11,51.12,51.09,51.09,197.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:35:00,51.12,51.13,51.12,51.13,209.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:36:00,51.11,51.11,51.07,51.07,1009.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:37:00,51.08,51.08,51.06,51.07,1309.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:38:00,51.08,51.09,51.07,51.08,2437.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:39:00,51.08,51.08,51.01,51.01,1616.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:40:00,51.02,51.02,50.97,50.97,537.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:41:00,50.98,50.98,50.95,50.96,902.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:42:00,50.94,50.94,50.93,50.93,208.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:43:00,50.91,50.91,50.91,50.91,40.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:44:00,50.9,50.91,50.88,50.91,1640.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:45:00,50.91,50.91,50.91,50.91,255.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:46:00,50.91,50.92,50.91,50.92,140.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:47:00,50.9,50.9,50.86,50.86,168.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:48:00,50.88,50.88,50.85,50.85,209.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:50:00,50.87,50.87,50.87,50.87,8.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:51:00,50.89,50.89,50.89,50.89,13.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:52:00,50.88,50.88,50.84,50.84,726.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:53:00,50.85,50.87,50.85,50.87,495.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:54:00,50.86,50.86,50.86,50.86,300.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:55:00,50.87,50.88,50.86,50.86,369.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:56:00,50.86,50.88,50.86,50.88,522.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:57:00,50.93,50.93,50.93,50.93,98.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:58:00,50.93,50.93,50.9,50.9,182.0,,,,,,,,,,,,,,,,,,,
2019-08-27 10:59:00,50.9,50.9,50.9,50.9,93.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:00:00,50.91,50.92,50.91,50.92,200.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:01:00,50.94,50.97,50.94,50.97,106.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:02:00,50.94,50.94,50.91,50.91,804.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:03:00,50.98,51.23,50.96,51.2,10278.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:04:00,51.18,51.2,51.12,51.2,4707.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:05:00,51.2,51.32,51.19,51.27,9871.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:06:00,51.28,51.3,51.21,51.27,4258.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:07:00,51.25,51.3,51.25,51.26,15824.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:08:00,51.28,51.38,51.28,51.38,4074.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:09:00,51.39,51.41,51.35,51.35,1388.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:10:00,51.37,51.41,51.36,51.41,2553.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:11:00,51.41,51.47,51.39,51.47,1512.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:12:00,51.5,51.52,51.48,51.48,1252.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:13:00,51.45,51.45,51.45,51.45,200.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:14:00,51.46,51.49,51.43,51.44,686.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:15:00,51.46,51.46,51.43,51.43,514.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:16:00,51.45,51.45,51.34,51.35,1094.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:17:00,51.36,51.42,51.36,51.38,2617.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:18:00,51.36,51.37,51.35,51.37,362.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:19:00,51.35,51.38,51.34,51.34,70.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:20:00,51.36,51.36,51.33,51.33,71.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:21:00,51.34,51.34,51.33,51.33,249.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:22:00,51.33,51.37,51.33,51.34,137.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:23:00,51.33,51.33,51.32,51.33,372.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:24:00,51.31,51.33,51.29,51.33,639.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:26:00,51.31,51.32,51.3,51.32,336.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:27:00,51.33,51.33,51.33,51.33,447.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:28:00,51.32,51.32,51.32,51.32,200.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:29:00,51.32,51.32,51.19,51.19,1552.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:30:00,51.17,51.24,51.17,51.24,1257.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:31:00,51.25,51.29,51.25,51.29,1510.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:32:00,51.29,51.32,51.29,51.3,1947.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:34:00,51.29,51.33,51.27,51.33,1669.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:35:00,51.31,51.32,51.31,51.32,567.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:36:00,51.34,51.37,51.34,51.37,908.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:37:00,51.36,51.37,51.34,51.37,1910.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:38:00,51.35,51.35,51.35,51.35,261.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:39:00,51.4,51.43,51.39,51.42,666.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:40:00,51.41,51.41,51.39,51.39,518.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:41:00,51.39,51.39,51.36,51.37,786.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:42:00,51.39,51.42,51.39,51.39,1189.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:43:00,51.4,51.43,51.4,51.42,782.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:44:00,51.42,51.42,51.39,51.41,1099.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:45:00,51.42,51.42,51.4,51.4,317.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:46:00,51.43,51.43,51.42,51.43,499.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:47:00,51.43,51.43,51.41,51.41,476.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:48:00,51.42,51.43,51.42,51.43,141.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:49:00,51.42,51.42,51.41,51.41,335.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:50:00,51.4,51.4,51.36,51.37,868.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:51:00,51.38,51.4,51.38,51.39,596.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:52:00,51.43,51.46,51.43,51.44,585.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:53:00,51.44,51.44,51.41,51.42,666.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:54:00,51.43,51.43,51.4,51.4,259.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:55:00,51.42,51.42,51.38,51.38,382.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:56:00,51.4,51.4,51.37,51.38,2081.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:57:00,51.37,51.42,51.37,51.42,379.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:58:00,51.4,51.44,51.39,51.43,514.0,,,,,,,,,,,,,,,,,,,
2019-08-27 11:59:00,51.45,51.45,51.44,51.44,587.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:00:00,51.45,51.47,51.44,51.45,1286.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:01:00,51.47,51.48,51.47,51.48,591.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:02:00,51.49,51.52,51.49,51.52,848.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:03:00,51.5,51.5,51.48,51.48,373.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:04:00,51.47,51.47,51.45,51.46,638.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:05:00,51.48,51.5,51.48,51.5,150.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:06:00,51.5,51.5,51.48,51.48,221.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:07:00,51.51,51.51,51.51,51.51,50.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:08:00,51.52,51.53,51.52,51.53,382.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:09:00,51.54,51.59,51.53,51.54,2768.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:10:00,51.58,51.59,51.58,51.59,309.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:11:00,51.59,51.59,51.55,51.55,518.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:12:00,51.55,51.56,51.55,51.56,49.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:13:00,51.54,51.55,51.54,51.55,160.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:14:00,51.53,51.53,51.51,51.51,93.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:15:00,51.48,51.48,51.48,51.48,90.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:16:00,51.47,51.49,51.47,51.47,215.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:17:00,51.46,51.46,51.42,51.42,744.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:18:00,51.37,51.37,51.37,51.37,6.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:19:00,51.38,51.4,51.38,51.4,422.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:20:00,51.39,51.39,51.39,51.39,160.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:21:00,51.39,51.39,51.39,51.39,6.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:22:00,51.42,51.42,51.39,51.39,372.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:23:00,51.38,51.39,51.38,51.39,178.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:25:00,51.34,51.34,51.34,51.34,333.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:26:00,51.35,51.37,51.35,51.35,2424.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:27:00,51.36,51.39,51.36,51.39,159.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:28:00,51.38,51.4,51.38,51.4,140.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:29:00,51.42,51.43,51.41,51.43,279.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:31:00,51.47,51.47,51.47,51.47,364.0,,,,,,,,,,,,,,,,,,,
2019-08-27 12:32:00,51.5,51.5,51.47,51.48,1280.0,,,,,,,,,,,,,,,,,,,
