Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header,release time,article content,formatteddate,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-11-22 09:01:00,13.5,13.5,13.474,13.496,127385.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,
2019-11-22 09:02:00,13.48,13.486,13.416,13.416,89531.0,-0.0840000000000014,0,-37854.0,0,,,,,,,,,,,,,,,,,,,,,
2019-11-22 09:03:00,13.418,13.45,13.4,13.45,85665.0,-0.030000000000001137,0,-3866.0,0,,,,,,,,,,,,,,,,,,,,,
2019-11-22 09:04:00,13.452,13.496,13.452,13.496,35341.0,0.0779999999999994,1,-50324.0,0,,,,,,,,,,,,,,,,,,,,,
2019-11-22 09:05:00,13.484000000000002,13.52,13.484000000000002,13.496,41243.0,0.043999999999998714,1,5902.0,1,,,,,,,,,,,,,,,,,,,,,
2019-11-22 09:06:00,13.508,13.508,13.48,13.488,57585.0,0.003999999999997783,1,16342.0,1,,,,,,,,,,,,,,,,,,,,,
2019-11-22 09:07:00,13.49,13.544,13.49,13.5,101951.0,-0.007999999999999119,0,44366.0,1,,,,,,,,,,,,,,,,,,,,,
2019-11-22 09:08:00,13.5,13.518,13.476,13.508,176711.0,0.017999999999998906,1,74760.0,1,,,,,,,,,,,,,,,,,,,,,
2019-11-22 09:09:00,13.505999999999998,13.536,13.505999999999998,13.51,35518.0,0.009999999999999787,1,-141193.0,0,,,,,,,,,,,,,,,,,,,,,
2019-11-22 09:10:00,13.51,13.518,13.504,13.515999999999998,15384.0,0.009999999999999787,1,-20134.0,0,,,,,,,,,,,,,,,,,,,,,
